"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Rosario, Amed",642708,"CLE","SL","Slider",0.8,4,"498",20.8,"147","0.305","0.433","0.337",23.1,18.4,19.4,"0.259","0.356","0.285",38.3
"Renfroe, Hunter",592669,"MIL","FF","4-Seam Fastball",0.8,5,"589",29.1,"147","0.264","0.535","0.38",20.8,17,15.6,"0.253","0.508","0.368",50
"Kepler, Max",596146,"MIN","FF","4-Seam Fastball",-1.3,-8,"560",33.8,"147","0.182","0.289","0.293",20.9,18.4,17.6,"0.244","0.398","0.341",49
"Torkelson, Spencer",679529,"DET","FF","4-Seam Fastball",-1.4,-8,"554",34.4,"146","0.18","0.295","0.289",19.1,21.9,19.9,"0.203","0.406","0.327",45.1
"Abreu, José",547989,"CWS","SL","Slider",0.7,4,"506",18.6,"146","0.288","0.386","0.328",27.1,14.4,11.5,"0.282","0.46","0.351",40.2
"Canha, Mark",592192,"NYM","SI","Sinker",1,5,"502",22.6,"146","0.29","0.452","0.395",14,12.3,14.4,"0.264","0.414","0.353",50.9
"Sánchez, Gary",596142,"MIN","FF","4-Seam Fastball",0,0,"502",26.7,"146","0.244","0.465","0.352",21.2,21.9,18.6,"0.278","0.648","0.428",55.8
"Pederson, Joc",592626,"SF","FF","4-Seam Fastball",2.6,13,"493",29.3,"145","0.298","0.589","0.433",17.9,19.3,18.1,"0.271","0.542","0.387",64.3
"Perez, Salvador",521692,"KC","FF","4-Seam Fastball",2.3,11,"480",28.2,"145","0.333","0.637","0.425",23.1,17.9,17.6,"0.283","0.621","0.405",60
"Paredes, Isaac",670623,"TB","FF","4-Seam Fastball",0.4,2,"521",32.2,"145","0.262","0.444","0.354",10,10.3,10.1,"0.239","0.393","0.327",40.5
"Cabrera, Miguel",408234,"DET","FF","4-Seam Fastball",-1.6,-11,"648",39.5,"144","0.277","0.308","0.289",23.4,20.1,17.5,"0.25","0.383","0.302",40.4
"Rojas, Miguel",500743,"MIA","FF","4-Seam Fastball",-1.5,-8,"516",28.4,"144","0.246","0.343","0.277",4.9,8.3,9,"0.274","0.406","0.315",36.3
"Betts, Mookie",605141,"LAD","SI","Sinker",1.8,9,"528",21.8,"144","0.323","0.624","0.436",6.8,11.1,15.2,"0.283","0.559","0.379",50.8
"Taylor, Chris",621035,"LAD","FF","4-Seam Fastball",0.1,1,"670",33.8,"143","0.205","0.377","0.314",37.2,36.4,21.1,"0.176","0.337","0.289",40
"Hernández, Enrique",571771,"BOS","FF","4-Seam Fastball",0.1,1,"472",31.7,"143","0.275","0.417","0.364",12.6,7.7,9.9,"0.262","0.459","0.367",38.2
"Bichette, Bo",666182,"TOR","SL","Slider",1,5,"446",17.7,"142","0.261","0.455","0.33",28.3,26.1,23.1,"0.252","0.444","0.319",46.4
"Hicks, Aaron",543305,"NYY","FF","4-Seam Fastball",-0.6,-4,"643",31.9,"142","0.261","0.313","0.351",16.9,13.4,9.9,"0.262","0.378","0.357",40.6
"Rodríguez, Julio",677594,"SEA","FF","4-Seam Fastball",1.2,8,"603",28.9,"141","0.325","0.619","0.426",21.9,20.6,17,"0.282","0.568","0.397",62.2
"Gamel, Ben",592325,"PIT","FF","4-Seam Fastball",1,5,"547",31.9,"141","0.266","0.427","0.355",13,19.1,16,"0.272","0.451","0.357",41.2
"Realmuto, J.T.",592663,"PHI","FF","4-Seam Fastball",1.9,12,"635",29,"141","0.315","0.677","0.446",26.3,25.5,18.7,"0.287","0.635","0.419",61.5
"Castellanos, Nick",592206,"PHI","SL","Slider",-0.2,-1,"499",24.2,"141","0.268","0.42","0.311",39.4,22,17.7,"0.254","0.392","0.287",23.4
"Marsh, Brandon",669016,"PHI","FF","4-Seam Fastball",-0.6,-4,"639",35.4,"141","0.22","0.409","0.31",32.2,38.3,29.2,"0.212","0.455","0.323",45.2
"McCutchen, Andrew",457705,"MIL","SI","Sinker",-1.1,-6,"567",24,"141","0.266","0.352","0.311",14.7,11.3,15.2,"0.293","0.46","0.354",46
"Mateo, Jorge",622761,"BAL","FF","4-Seam Fastball",-1.5,-9,"591",29.8,"141","0.203","0.333","0.305",22.6,29.1,22.7,"0.219","0.358","0.305",39
"Polanco, Jorge",593871,"MIN","FF","4-Seam Fastball",0.8,5,"607",31.9,"140","0.246","0.518","0.392",22.8,16.4,13.5,"0.258","0.582","0.418",53.3
"Semien, Marcus",543760,"TEX","SL","Slider",0.8,4,"582",21,"140","0.248","0.372","0.319",32,22.9,19,"0.241","0.34","0.279",31
"Contreras, Willson",575929,"CHC","FF","4-Seam Fastball",1.8,10,"564",31.3,"140","0.28","0.508","0.392",31,26.4,23.3,"0.248","0.493","0.374",51.9
"Turner, Trea",607208,"LAD","SL","Slider",-1.6,-9,"525",19.3,"140","0.178","0.289","0.203",36.8,27.1,20.2,"0.213","0.334","0.255",30.3
"Raleigh, Cal",663728,"SEA","FF","4-Seam Fastball",-0.5,-3,"535",32.6,"139","0.185","0.412","0.294",28.9,30.9,25.1,"0.207","0.504","0.336",50
"Maldonado, Martín",455117,"HOU","FF","4-Seam Fastball",-0.8,-4,"486",32.4,"139","0.203","0.382","0.304",23.6,20.9,19.5,"0.196","0.379","0.292",46.3
"Riley, Austin",663586,"ATL","SL","Slider",3.5,19,"538",20.4,"139","0.267","0.6","0.405",36.1,29.5,20.5,"0.246","0.532","0.364",50
"Greene, Riley",682985,"DET","FF","4-Seam Fastball",0.2,2,"634",36.9,"139","0.282","0.444","0.353",21.2,29.5,22,"0.259","0.482","0.357",51.8
"Bichette, Bo",666182,"TOR","SI","Sinker",-0.6,-3,"480",19,"138","0.292","0.4","0.345",12.1,15.2,21.9,"0.276","0.38","0.31",46.8
"Bogaerts, Xander",593428,"BOS","SI","Sinker",0.8,4,"499",20,"138","0.339","0.39","0.392",12,14.5,22.2,"0.296","0.399","0.356",42.4
"Urías, Ramón",602104,"BAL","FF","4-Seam Fastball",0.4,2,"556",33.8,"138","0.212","0.466","0.34",29.2,26.8,22.7,"0.229","0.474","0.35",56.6
"Guerrero Jr., Vladimir",665489,"TOR","SL","Slider",0.8,4,"491",18.9,"138","0.27","0.452","0.35",28.5,15.2,15,"0.306","0.524","0.385",49.5
"Bohm, Alec",664761,"PHI","SI","Sinker",-1.4,-6,"458",19.9,"138","0.263","0.361","0.313",13.4,13.8,20.7,"0.283","0.407","0.313",41.2
"Crawford, Brandon",543063,"SF","FF","4-Seam Fastball",0.2,1,"529",30.8,"137","0.267","0.45","0.351",25.2,16.8,15.9,"0.238","0.438","0.337",47.5
"Realmuto, J.T.",592663,"PHI","SI","Sinker",1,4,"434",19.8,"137","0.309","0.415","0.375",13.5,7.3,12.5,"0.34","0.493","0.395",48.7
"Swanson, Dansby",621020,"ATL","SI","Sinker",2.1,10,"466",17,"137","0.391","0.555","0.439",22.7,18.2,23.4,"0.345","0.605","0.425",48.5
"Sheets, Gavin",657757,"CWS","FF","4-Seam Fastball",-0.3,-2,"554",32.6,"136","0.283","0.442","0.353",14,11.8,9.1,"0.252","0.408","0.327",37.1
"Iglesias, Jose",578428,"COL","FF","4-Seam Fastball",-1.1,-6,"562",32.3,"136","0.28","0.344","0.316",8.5,13.2,11.3,"0.299","0.374","0.327",25.2
"Peña, Jeremy",665161,"HOU","FF","4-Seam Fastball",1.3,7,"527",26.3,"135","0.28","0.517","0.39",15.9,18.5,15.8,"0.299","0.571","0.41",50.5
"Pham, Tommy",502054,"BOS","SI","Sinker",-0.1,0,"483",19.3,"135","0.254","0.339","0.314",10.5,9.6,13,"0.298","0.418","0.357",48.6
"Nola, Austin",543592,"SD","FF","4-Seam Fastball",-1.3,-7,"527",34.6,"135","0.236","0.293","0.289",11.4,14.1,13.6,"0.252","0.375","0.305",45.7
"Harrison, Josh",543281,"CWS","FF","4-Seam Fastball",-0.8,-5,"580",37.9,"135","0.258","0.375","0.321",21.9,17.8,16.4,"0.233","0.384","0.313",38.5
"Calhoun, Kole",594777,"TEX","FF","4-Seam Fastball",-1.4,-9,"634",37.3,"135","0.179","0.309","0.247",25.3,22.2,19.2,"0.257","0.451","0.331",47.9
"García, Adolis",666969,"TEX","SL","Slider",-2.2,-10,"457",18,"134","0.192","0.315","0.226",41.6,35.1,27.3,"0.221","0.409","0.277",48.8
"Aguilar, Jesús",542583,"BAL","FF","4-Seam Fastball",-1.1,-6,"579",27.9,"134","0.227","0.319","0.287",19.5,21.6,16.1,"0.244","0.44","0.323",41.9
"Mountcastle, Ryan",663624,"BAL","SL","Slider",0.9,4,"488",20.9,"134","0.256","0.446","0.328",40.3,27.6,21,"0.251","0.499","0.346",38.4
"Walker, Christian",572233,"AZ","SI","Sinker",-0.3,-2,"475",18.7,"134","0.272","0.439","0.351",11.4,9,11.7,"0.307","0.541","0.411",46.7
"Drury, Brandon",592273,"SD","SI","Sinker",0.2,1,"475",21.2,"133","0.328","0.426","0.364",14.8,15,21.5,"0.269","0.381","0.316",40.2
"Soto, Juan",665742,"SD","SI","Sinker",0.6,3,"484",17.5,"133","0.245","0.382","0.377",10.9,12,16.5,"0.25","0.441","0.39",41.9
"Dalbec, Bobby",666915,"BOS","FF","4-Seam Fastball",-1.2,-6,"532",36.1,"133","0.218","0.294","0.291",26.5,32.3,26.5,"0.222","0.417","0.318",55.8
"Dozier, Hunter",641531,"KC","FF","4-Seam Fastball",1.4,8,"546",28.2,"133","0.32","0.557","0.4",17.1,24.8,18.4,"0.276","0.527","0.37",48.3
"Hernández, Teoscar",606192,"TOR","FF","4-Seam Fastball",3.1,17,"553",26.6,"133","0.347","0.729","0.492",27.2,24.1,21.8,"0.337","0.782","0.495",70.9
"Marte, Starling",516782,"NYM","FF","4-Seam Fastball",2.6,14,"525",27.3,"133","0.354","0.637","0.47",20,21.8,19.1,"0.318","0.59","0.434",44
"Harris II, Michael",671739,"ATL","FF","4-Seam Fastball",1.9,10,"543",32.8,"133","0.372","0.711","0.479",25.3,18.8,17.5,"0.308","0.596","0.411",54.2
"Davis, J.D.",605204,"SF","FF","4-Seam Fastball",0.9,5,"559",37.6,"132","0.239","0.425","0.337",42.9,31.8,24.7,"0.257","0.545","0.391",61.1
"McCormick, Chas",676801,"HOU","FF","4-Seam Fastball",2.3,12,"536",33.8,"132","0.306","0.648","0.448",30,21.2,17.3,"0.269","0.621","0.43",43.2
"Murphy, Sean",669221,"ATH","SL","Slider",-0.4,-2,"514",21.7,"132","0.23","0.352","0.279",32.6,25.8,20,"0.247","0.388","0.299",34.8
"Springer, George",543807,"TOR","SI","Sinker",1.1,5,"451",20.7,"132","0.321","0.455","0.39",20.3,12.1,19.3,"0.278","0.407","0.354",40.2
"Castellanos, Nick",592206,"PHI","FF","4-Seam Fastball",0.4,2,"552",26.7,"132","0.272","0.465","0.361",25.7,28,20.2,"0.244","0.526","0.37",57.7
"Bregman, Alex",608324,"HOU","SI","Sinker",-0.7,-3,"424",16.8,"132","0.259","0.361","0.329",5.1,6.1,10.4,"0.292","0.44","0.373",32.7
"Cooper, Garrett",643265,"MIA","FF","4-Seam Fastball",1.4,8,"577",31,"132","0.333","0.486","0.405",20.2,24.2,17.6,"0.266","0.477","0.377",50.6
"Hosmer, Eric",543333,"BOS","FF","4-Seam Fastball",0,0,"543",33.6,"131","0.299","0.393","0.355",14.7,11.5,10.5,"0.262","0.383","0.325",45.1
"Machado, Manny",592518,"SD","SI","Sinker",1.9,9,"495",20.9,"131","0.362","0.534","0.432",11.9,9.9,12.7,"0.311","0.5","0.386",52.9
"Joe, Connor",656582,"COL","FF","4-Seam Fastball",0.2,1,"591",31.1,"131","0.267","0.366","0.376",13.6,12.2,9.8,"0.306","0.427","0.406",37.6
"Vázquez, Christian",543877,"HOU","FF","4-Seam Fastball",0.5,3,"538",33,"131","0.308","0.47","0.376",18.5,20.6,16.8,"0.263","0.459","0.348",57.1
"Thomas, Lane",657041,"WSH","SI","Sinker",-0.7,-4,"509",23.1,"131","0.289","0.355","0.333",8.3,8.4,10.8,"0.262","0.337","0.29",33
"Story, Trevor",596115,"BOS","FF","4-Seam Fastball",-0.6,-4,"610",38.7,"130","0.214","0.33","0.301",31.4,36.9,23.8,"0.208","0.396","0.313",49.2
"Yelich, Christian",592885,"MIL","SI","Sinker",0.3,1,"448",16.3,"130","0.291","0.373","0.365",16.6,20,23.6,"0.234","0.328","0.312",44.7
"Farmer, Kyle",571657,"CIN","SL","Slider",-1.1,-5,"411",19.3,"130","0.215","0.306","0.252",24.1,20,16.8,"0.252","0.377","0.288",36.7
"Stassi, Max",545358,"LAA","FF","4-Seam Fastball",-1.1,-5,"467",32.5,"130","0.177","0.327","0.277",30.2,33.1,30.3,"0.176","0.391","0.299",44.3
"Rodríguez, Julio",677594,"SEA","SL","Slider",1.1,5,"428",20.5,"130","0.268","0.52","0.343",34.2,22.3,22.1,"0.262","0.543","0.348",42.9
"Chapman, Matt",656305,"TOR","SI","Sinker",0.2,1,"493",18.7,"130","0.286","0.42","0.364",16,12.3,14.4,"0.286","0.45","0.37",46.4
"Hoerner, Nico",663538,"CHC","FF","4-Seam Fastball",-1.2,-5,"457",25.2,"129","0.27","0.369","0.299",8.3,12.4,12.4,"0.262","0.426","0.311",43
"McNeil, Jeff",643446,"NYM","SI","Sinker",1.5,6,"402",19.5,"129","0.359","0.521","0.405",7,3.9,6.6,"0.303","0.435","0.35",36.3
"Ruf, Darin",573131,"NYM","FF","4-Seam Fastball",-0.2,-1,"558",34.4,"129","0.225","0.36","0.323",25.4,23.3,18.6,"0.233","0.396","0.324",41.5
"Hayes, Ke'Bryan",663647,"PIT","SI","Sinker",-1.2,-5,"401",18,"128","0.261","0.322","0.309",12,14.1,21.2,"0.267","0.378","0.325",49.5
"Bell, Josh",605137,"SD","CH","Changeup",1.3,6,"492",19.6,"128","0.267","0.457","0.35",33,21.1,20.6,"0.226","0.381","0.298",25.6
"Happ, Ian",664023,"CHC","CH","Changeup",1.1,5,"444",17.4,"128","0.282","0.41","0.327",29.5,20.3,20.5,"0.221","0.326","0.272",20.7
"Ramírez, José",608070,"CLE","CH","Changeup",1.1,5,"488",17.8,"128","0.267","0.483","0.331",20.1,10.9,9.7,"0.283","0.455","0.339",43.5
"Toro, Abraham",647351,"SEA","FF","4-Seam Fastball",-0.4,-2,"503",37.5,"128","0.193","0.368","0.295",17.8,17.2,17.7,"0.203","0.381","0.297",32.6
"Castro, Willi",650489,"DET","FF","4-Seam Fastball",-0.5,-3,"552",38.3,"128","0.261","0.339","0.304",27.5,19.5,13.5,"0.246","0.336","0.295",28.6
"Adames, Willy",642715,"MIL","SI","Sinker",0.5,2,"473",19.2,"127","0.304","0.452","0.376",17.4,15.7,17.7,"0.304","0.505","0.379",43.2
"Ramírez, Harold",623912,"TB","FF","4-Seam Fastball",0.4,2,"473",30,"127","0.325","0.43","0.356",18.1,16.5,12.1,"0.307","0.466","0.361",47.4
"Machado, Manny",592518,"SD","SL","Slider",4,17,"427",18,"127","0.3","0.625","0.426",33.8,28.3,25.9,"0.227","0.432","0.303",44
"Urshela, Gio",570482,"MIN","SL","Slider",-0.7,-3,"465",23.1,"127","0.22","0.339","0.275",25.9,18.9,16.9,"0.235","0.375","0.286",31.6
"Báez, Javier",595879,"DET","FF","4-Seam Fastball",1,6,"568",27.2,"126","0.31","0.543","0.391",30.1,25.4,21.3,"0.24","0.531","0.348",58.8
"Sánchez, Gary",596142,"MIN","SL","Slider",-2.2,-11,"506",26.9,"126","0.148","0.243","0.198",43.5,38.9,29.3,"0.16","0.257","0.217",46.4
"Mateo, Jorge",622761,"BAL","SL","Slider",-0.6,-2,"429",21.6,"126","0.225","0.408","0.282",37.6,27.8,24.1,"0.22","0.379","0.271",26.4
"Judge, Aaron",592450,"NYY","SL","Slider",1.8,10,"560",19.3,"126","0.235","0.559","0.402",40,30.2,20.4,"0.23","0.601","0.408",56.9
"Swanson, Dansby",621020,"ATL","SL","Slider",-0.2,-1,"571",20.8,"126","0.216","0.319","0.276",39.4,34.9,21.3,"0.201","0.325","0.264",34.7
"Stanton, Giancarlo",519317,"NYY","FF","4-Seam Fastball",1.1,7,"639",34.7,"126","0.21","0.524","0.364",37.6,38.1,25.9,"0.189","0.426","0.333",56.9
"Goldschmidt, Paul",502671,"STL","SI","Sinker",1,5,"466",17.3,"125","0.336","0.561","0.418",20.5,13.6,16.2,"0.302","0.551","0.414",47.8
"Kelly, Carson",608348,"AZ","FF","4-Seam Fastball",-1.5,-7,"445",31.3,"125","0.196","0.357","0.272",13,16.8,18.3,"0.228","0.414","0.314",41.9
"Ruiz, Keibert",660688,"WSH","FF","4-Seam Fastball",-0.1,0,"458",29.8,"125","0.283","0.416","0.34",10.5,8,8.4,"0.312","0.482","0.375",35
"Suzuki, Seiya",673548,"CHC","FF","4-Seam Fastball",0.7,4,"576",31,"125","0.306","0.509","0.398",17,20.8,14.5,"0.269","0.508","0.375",54.2
"Guillorme, Luis",641645,"NYM","FF","4-Seam Fastball",-0.3,-2,"506",36.9,"125","0.274","0.368","0.351",14.9,16.8,14.7,"0.249","0.368","0.33",28.2
"Bogaerts, Xander",593428,"BOS","SL","Slider",0.7,3,"456",18.2,"124","0.289","0.474","0.351",34.7,18.5,16.3,"0.234","0.375","0.296",32.6
"Estrada, Thairo",642731,"SF","SI","Sinker",-0.9,-4,"424",21.8,"124","0.241","0.33","0.301",11.5,8.1,13,"0.233","0.329","0.281",26.9
"Suárez, Eugenio",553993,"SEA","SI","Sinker",2,10,"491",18.8,"124","0.294","0.539","0.421",23.2,18.5,20.9,"0.265","0.524","0.395",37.5
"Arozarena, Randy",668227,"TB","SL","Slider",0.2,1,"540",21.4,"124","0.248","0.393","0.314",36,27.4,21.1,"0.215","0.338","0.264",38.6
"Abreu, José",547989,"CWS","SI","Sinker",0.5,2,"475",17.4,"124","0.333","0.412","0.39",10.3,7.3,11.1,"0.319","0.441","0.36",55.2
"Pujols, Albert",405395,"STL","FF","4-Seam Fastball",3.9,16,"408",29.5,"124","0.37","0.722","0.477",14.3,11.3,12.2,"0.309","0.621","0.421",51
"Voit, Luke",572228,"WSH","SL","Slider",0.6,3,"435",19.4,"124","0.224","0.439","0.31",41.5,26.6,24.3,"0.204","0.453","0.315",38
"Grandal, Yasmani",518735,"CWS","FF","4-Seam Fastball",-1.7,-10,"579",36.8,"124","0.192","0.222","0.282",16.8,12.9,10.6,"0.253","0.426","0.369",47.6
"Taylor, Tyrone",621438,"MIL","FF","4-Seam Fastball",-1.1,-5,"430",28.3,"124","0.164","0.355","0.271",21.6,30.6,26.2,"0.185","0.379","0.29",34.7
"Hoskins, Rhys",656555,"PHI","SI","Sinker",1.2,6,"523",18.1,"122","0.321","0.578","0.416",15.4,11.5,13,"0.305","0.598","0.416",45.3
"Ohtani, Shohei",660271,"LAA","CH","Changeup",-0.4,-2,"462",18.1,"122","0.193","0.33","0.276",30.6,23,22.2,"0.242","0.423","0.329",35.8
"Isbel, Kyle",664728,"KC","FF","4-Seam Fastball",-3.2,-14,"426",39.7,"122","0.17","0.268","0.22",18.1,28.7,31,"0.206","0.325","0.256",39.2
"Celestino, Gilberto",665482,"MIN","FF","4-Seam Fastball",-1.2,-6,"504",36.4,"122","0.229","0.286","0.296",21.1,23.8,20.3,"0.246","0.332","0.311",45.5
"Stallings, Jacob",607732,"MIA","FF","4-Seam Fastball",-0.9,-4,"468",31.8,"122","0.223","0.33","0.305",18.8,20.5,20.7,"0.227","0.362","0.319",38
"Senzel, Nick",669222,"CIN","FF","4-Seam Fastball",0.7,3,"428",29.3,"121","0.255","0.382","0.342",19.3,18.2,18.8,"0.258","0.431","0.358",42.5
"Kim, Ha-Seong",673490,"SD","SI","Sinker",0,0,"425",18,"121","0.278","0.352","0.325",12,14,20,"0.289","0.381","0.335",33
"Barnhart, Tucker",571466,"DET","FF","4-Seam Fastball",-0.3,-1,"430",36.6,"121","0.255","0.321","0.323",14.5,16.5,17.7,"0.239","0.336","0.301",34.5
"Grichuk, Randal",545341,"COL","SI","Sinker",-0.5,-2,"401",20.3,"121","0.3","0.345","0.349",15.3,15.7,22.9,"0.243","0.291","0.278",50.5
"Riley, Austin",663586,"ATL","SI","Sinker",-1,-5,"475",18,"121","0.24","0.394","0.332",15.1,14,18.3,"0.274","0.478","0.376",48.3
"Nootbaar, Lars",663457,"STL","FF","4-Seam Fastball",0.3,1,"465",33.5,"121","0.25","0.417","0.348",11.5,19.8,17.9,"0.29","0.55","0.416",57.9
"Lindor, Francisco",596019,"NYM","SI","Sinker",0.2,1,"430",15.2,"121","0.253","0.414","0.373",12.4,10.7,15.1,"0.287","0.498","0.403",47.1
"Kiner-Falefa, Isiah",643396,"NYY","SI","Sinker",-2.2,-8,"375",19.3,"120","0.226","0.245","0.278",5.4,8.3,13.9,"0.262","0.306","0.296",25.5
"Hoskins, Rhys",656555,"PHI","SL","Slider",1,6,"565",19.5,"120","0.184","0.417","0.331",37.3,33.3,20.9,"0.197","0.46","0.331",48.4
"Peña, Jeremy",665161,"HOU","SL","Slider",1.1,4,"407",20.3,"120","0.27","0.477","0.347",36.4,29.2,24.6,"0.243","0.458","0.314",39.2
"Vaughn, Andrew",683734,"CWS","SL","Slider",0,0,"431",20.7,"119","0.223","0.366","0.287",30.3,25.2,22.9,"0.188","0.303","0.232",35.7
"Alonso, Pete",624413,"NYM","SL","Slider",1.5,6,"421",16.8,"119","0.202","0.486","0.322",35.3,27.7,22.3,"0.226","0.499","0.34",44.2
"France, Ty",664034,"SEA","SL","Slider",0.3,1,"406",18.4,"119","0.257","0.41","0.318",25,18.5,16.1,"0.246","0.403","0.315",31.4
"Straw, Myles",664702,"CLE","SI","Sinker",-1.4,-5,"353",15,"118","0.231","0.288","0.284",4.5,5.9,10.4,"0.257","0.361","0.312",30.3
"LeMahieu, DJ",518934,"NYY","SI","Sinker",-0.4,-2,"459",21.3,"118","0.223","0.252","0.296",7.9,5.9,7.2,"0.263","0.312","0.31",36.5
"Díaz, Yandy",650490,"TB","SI","Sinker",1.7,7,"412",19.1,"118","0.365","0.458","0.421",6.1,10.2,18.8,"0.253","0.313","0.329",41.2
"Freeman, Freddie",518692,"LAD","SI","Sinker",0.8,4,"469",17,"118","0.321","0.538","0.428",20.3,18.6,20,"0.302","0.591","0.409",48.8
"Smith, Will",669257,"LAD","SL","Slider",-1.6,-8,"502",21.2,"118","0.144","0.243","0.205",26.5,21.2,15.6,"0.181","0.343","0.251",34.9
"Suwinski, Jack",669261,"PIT","FF","4-Seam Fastball",-0.2,-1,"526",33.5,"118","0.208","0.406","0.32",26.4,32.2,21,"0.193","0.397","0.308",48.4
"Correa, Carlos",621043,"MIN","SL","Slider",-0.1,0,"500",20.7,"118","0.202","0.346","0.283",32.6,31.4,19.4,"0.218","0.433","0.322",38.2
"Rodgers, Brendan",663898,"COL","SI","Sinker",-1.7,-7,"404",19.1,"117","0.202","0.317","0.286",11.8,8.5,11.4,"0.267","0.398","0.334",45.7
"Adames, Willy",642715,"MIL","SL","Slider",1.2,6,"463",18.8,"117","0.206","0.523","0.331",40.3,36.8,27,"0.215","0.498","0.324",42.4
"Cron, C.J.",543068,"COL","SI","Sinker",0.2,1,"465",18.6,"117","0.32","0.42","0.378",13.9,16.2,18.3,"0.282","0.406","0.356",49.4
"Goldschmidt, Paul",502671,"STL","SL","Slider",1.7,10,"576",21.3,"117","0.293","0.515","0.414",41.6,31.6,18.8,"0.188","0.342","0.299",40.3
"Bradley Jr., Jackie",598265,"TOR","FF","4-Seam Fastball",1.4,7,"486",35,"117","0.327","0.551","0.402",24.6,17.1,16.4,"0.274","0.47","0.35",48.3
"Morel, Christopher",666624,"CHC","FF","4-Seam Fastball",1.1,5,"470",28.8,"116","0.245","0.571","0.395",48.7,45.7,31.4,"0.222","0.555","0.384",57.8
"Realmuto, J.T.",592663,"PHI","SL","Slider",0.5,2,"442",20.2,"116","0.238","0.448","0.329",30.8,28.4,21.2,"0.227","0.417","0.314",47.2
"Cron, C.J.",543068,"COL","SL","Slider",-1.6,-7,"448",17.9,"116","0.176","0.287","0.234",33.9,31.9,21.8,"0.182","0.291","0.232",29.2
"Biggio, Cavan",624415,"TOR","FF","4-Seam Fastball",-0.7,-3,"451",35.2,"116","0.214","0.378","0.326",17.6,20.7,17,"0.215","0.399","0.326",34.7
"Witt Jr., Bobby",677951,"KC","SL","Slider",1,4,"423",18.1,"116","0.294","0.431","0.338",26.3,14.7,12.7,"0.271","0.393","0.306",31.2
"Laureano, Ramón",657656,"ATH","FF","4-Seam Fastball",2,8,"420",27.7,"116","0.314","0.59","0.413",20.4,21.6,18.9,"0.27","0.571","0.387",50
"Pham, Tommy",502054,"BOS","SL","Slider",-0.9,-4,"460",18.4,"116","0.193","0.339","0.255",41.3,34.5,26.3,"0.186","0.326","0.247",46.4
"Haase, Eric",606992,"DET","FF","4-Seam Fastball",-1.1,-5,"488",35.5,"116","0.196","0.383","0.283",30.3,33.6,23.5,"0.187","0.358","0.265",42
"India, Jonathan",663697,"CIN","FF","4-Seam Fastball",1.3,6,"488",28.3,"116","0.32","0.505","0.394",23.6,24.1,19.6,"0.255","0.454","0.346",32
"Gurriel, Yuli",493329,"HOU","SL","Slider",1.3,5,"376",17.8,"116","0.268","0.446","0.334",21,15.5,14.3,"0.248","0.336","0.274",35.8
"Martinez, J.D.",502110,"BOS","SL","Slider",-1.1,-5,"458",19.2,"116","0.198","0.311","0.26",40.1,31,21.8,"0.193","0.367","0.273",28.8
"Suárez, Eugenio",553993,"SEA","SL","Slider",1,5,"505",19.3,"116","0.229","0.495","0.328",41.7,36.2,22.5,"0.206","0.491","0.32",38.5
"Marte, Starling",516782,"NYM","SI","Sinker",-0.1,-1,"430",22.4,"115","0.28","0.421","0.354",14.9,14.8,20.5,"0.276","0.397","0.322",28.9
"Bohm, Alec",664761,"PHI","SL","Slider",0.3,1,"420",18.3,"115","0.274","0.368","0.303",29.3,22.6,17,"0.301","0.476","0.351",43.4
"Buxton, Byron",621439,"MIN","FF","4-Seam Fastball",2.1,10,"482",31.5,"115","0.255","0.676","0.434",29.2,27,23.7,"0.268","0.697","0.433",60.6
"Wisdom, Patrick",621550,"CHC","SL","Slider",-1.1,-5,"509",23.1,"115","0.181","0.333","0.253",42,35.7,21.6,"0.165","0.314","0.251",38.5
"d'Arnaud, Travis",518595,"ATL","FF","4-Seam Fastball",0.5,3,"499",30.6,"115","0.25","0.481","0.346",24.7,27,18.2,"0.193","0.393","0.291",53.4
"Schoop, Jonathan",570731,"DET","SL","Slider",0.4,2,"408",22.8,"114","0.2","0.391","0.285",36.5,23.7,20.9,"0.245","0.398","0.291",37.3
"Aguilar, Jesús",542583,"BAL","SI","Sinker",0.8,3,"422",20.3,"114","0.317","0.485","0.379",14.1,12.3,16.9,"0.296","0.472","0.372",41.4
"Flores, Wilmer",527038,"SF","SI","Sinker",0.9,4,"407",16.8,"114","0.333","0.505","0.381",7.8,5.3,6.7,"0.292","0.463","0.363",42.3
"Sánchez, Jesús",660821,"MIA","FF","4-Seam Fastball",-0.7,-3,"470",33.8,"114","0.178","0.317","0.266",25.7,31.6,22.9,"0.189","0.335","0.278",43.1
"Adell, Jo",666176,"LAA","FF","4-Seam Fastball",-1.5,-7,"447",38,"114","0.181","0.286","0.242",38.4,43.9,29.2,"0.159","0.255","0.221",48.2
"Pasquantino, Vinnie",686469,"KC","FF","4-Seam Fastball",1.9,7,"372",35.8,"114","0.286","0.484","0.415",8.5,12.3,13.7,"0.263","0.537","0.404",45.6
"Hedges, Austin",595978,"CLE","FF","4-Seam Fastball",-1.6,-7,"452",35.5,"113","0.125","0.229","0.227",29.9,26.5,22.9,"0.159","0.263","0.245",27.5
