Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Alex Wood","- - -",0.3145833333333333,1.252873563,0.213640922,0.437311935,0.349047141,0.06321839,0.146551724,2087,3794,5881,0.40850643,0.34421365,0.24727992,0.1355094,0.53214639,0.33234421,"Alex Wood",13781,622072
"Carson Fulmer","- - -",0.27181208053691275,1.186440677,0.15960912,0.456026058,0.38436482,0.144067796,0.101694915,693,1118,1811,0.43225806,0.3483871,0.21935484,0.14516129,0.52258065,0.33225806,"Carson Fulmer",18311,608334
"Junior Guerra","- - -",0.2597864768683274,1.422680412,0.178321678,0.482517482,0.339160839,0.164948453,0.113402061,595,1027,1622,0.42123288,0.3390411,0.23972603,0.20890411,0.45890411,0.33219178,"Junior Guerra",5702,448855
"Brad Boxberger","- - -",0.2890625,0.953703703,0.200757575,0.390151515,0.409090909,0.12037037,0.148148148,658,1118,1776,0.39483395,0.34317343,0.26199262,0.1697417,0.49815498,0.33210332,"Brad Boxberger",10133,502202
"Mike Minor","- - -",0.2922134733158355,0.831417624,0.211221122,0.358085808,0.430693069,0.122605363,0.147509578,2468,4378,6846,0.49180328,0.30245902,0.2057377,0.16885246,0.49918033,0.33196721,"Mike Minor",10021,501985
"Spencer Strider","ATL",0.30869565217391304,0.919597989,0.210743801,0.378099173,0.411157024,0.100502512,0.12562814,1187,2356,3543,0.31752577,0.36082474,0.32164948,0.15876289,0.50927835,0.33195876,"Spencer Strider",27498,675911
"Garrett Whitlock","BOS",0.3244444444444444,1.428571428,0.233905579,0.450643776,0.315450643,0.102040816,0.115646258,905,1895,2800,0.36830835,0.27408994,0.35760171,0.15203426,0.51605996,0.33190578,"Garrett Whitlock",20191,676477
"Joe Jiménez","- - -",0.28537735849056606,0.795,0.189616252,0.358916478,0.451467268,0.095,0.11,984,1988,2972,0.46636771,0.32735426,0.20627803,0.17040359,0.49775785,0.33183857,"Joe Jimenez",15761,641729
"Triston McKenzie","CLE",0.24319727891156462,0.649681528,0.169871794,0.326923076,0.503205128,0.127388535,0.133757961,1348,2457,3805,0.37142857,0.35396825,0.27460317,0.15714286,0.51111111,0.33174603,"Triston McKenzie",18000,663474
"Yuki Matsui","SDP",0.22959183673469388,0.806451612,0.180487804,0.365853658,0.453658536,0.086021505,0.096774193,501,775,1276,0.48292683,0.25853659,0.25853659,0.1804878,0.48780488,0.33170732,"Yuki Matsui",33826,673513
"Matt Shoemaker","- - -",0.22727272727272727,1.593220338,0.16847826,0.510869565,0.320652173,0.13559322,0.20338983,332,625,957,0.48128342,0.32620321,0.19251337,0.1657754,0.5026738,0.3315508,"Matt Shoemaker",4776,533167
"DJ Herz","WSN",0.28823529411764703,0.716049382,0.201149425,0.333333333,0.465517241,0.12345679,0.098765432,420,771,1191,0.4494382,0.28089888,0.26966292,0.13483146,0.53370787,0.33146067,"DJ Herz",26389,687792
"Jackson Kowar","- - -",0.38,1.224137931,0.188679245,0.44654088,0.364779874,0.103448275,0.172413793,377,611,988,0.41875,0.3375,0.24375,0.15625,0.5125,0.33125,"Jackson Kowar",21549,663804
"Ryan Brasier","- - -",0.271889400921659,1.226415094,0.209821428,0.435267857,0.354910714,0.125786163,0.10062893,809,1720,2529,0.36,0.39111111,0.24888889,0.15777778,0.51111111,0.33111111,"Ryan Brasier",5615,518489
"Jandel Gustave","- - -",0.24822695035460993,1.522727272,0.223776223,0.468531468,0.307692307,0.09090909,0.09090909,255,481,736,0.4,0.32413793,0.27586207,0.13103448,0.53793103,0.33103448,"Jandel Gustave",14665,594311
"Bryan Hoeing","- - -",0.29818181818181816,1.674418604,0.192982456,0.505263157,0.301754385,0.023255813,0.139534883,520,947,1467,0.40418118,0.36933798,0.22648084,0.12891986,0.54006969,0.33101045,"Bryan Hoeing",26304,663773
"Michael Soroka","- - -",0.26256983240223464,1.464088397,0.183150183,0.485347985,0.331501831,0.138121546,0.110497237,1168,2078,3246,0.44244604,0.33273381,0.22482014,0.20143885,0.4676259,0.33093525,"Michael Soroka",18383,647336
"Brandon Eisert","- - -",0.32407407407407407,1.170731707,0.226086956,0.417391304,0.356521739,0.097560975,0.170731707,320,437,757,0.46956522,0.35652174,0.17391304,0.15652174,0.51304348,0.33043478,"Brandon Eisert",27668,685126
"Zach Thompson","- - -",0.29393939393939394,1.509090909,0.185840707,0.489675516,0.324483775,0.063636363,0.109090909,585,1079,1664,0.42690058,0.31578947,0.25730994,0.18128655,0.48830409,0.33040936,"Zach Thompson",16094,605507
"Beau Brieske","DET",0.279874213836478,0.863309352,0.226865671,0.358208955,0.414925373,0.122302158,0.151079136,673,1174,1847,0.4159292,0.36873156,0.21533923,0.17109145,0.49852507,0.33038348,"Beau Brieske",26079,689225
"Matt Albers","MIL",0.28703703703703703,2.666666666,0.19266055,0.587155963,0.220183486,0.125,0.166666666,272,417,689,0.44642857,0.36607143,0.1875,0.24107143,0.42857143,0.33035714,"Matt Albers",4300,458006
"Kyle Finnegan","- - -",0.31688804554079697,1.476744186,0.215469613,0.467771639,0.316758747,0.122093023,0.15116279,1021,1989,3010,0.35208711,0.34845735,0.29945554,0.1615245,0.50816697,0.33030853,"Kyle Finnegan",15009,640448
"Justin Dunn","- - -",0.20218579234972678,0.66,0.139896373,0.341968911,0.518134715,0.18,0.11,381,685,1066,0.43298969,0.31958763,0.24742268,0.22680412,0.44329897,0.32989691,"Justin Dunn",19268,643290
"Nathan Eovaldi","- - -",0.30637254901960786,1.776566757,0.198269079,0.512981904,0.288749016,0.092643051,0.152588555,2355,4744,7099,0.40078125,0.34375,0.25546875,0.146875,0.5234375,0.3296875,"Nathan Eovaldi",9132,543135
"Edward Cabrera","MIA",0.29577464788732394,1.453488372,0.183752417,0.483558994,0.332688588,0.087209302,0.162790697,1350,2223,3573,0.53714286,0.2952381,0.16761905,0.15809524,0.51238095,0.32952381,"Edward Cabrera",21690,665795
"MacKenzie Gore","- - -",0.3176691729323308,0.93438914,0.22833935,0.372743682,0.398916967,0.081447963,0.122171945,2579,4540,7119,0.38764548,0.34198747,0.27036705,0.15219338,0.51835273,0.32945389,"MacKenzie Gore",22201,669022
"Mitch Spence","OAK",0.2839506172839506,1.291390728,0.176190476,0.464285714,0.359523809,0.066225165,0.119205298,746,1312,2058,0.42890995,0.3957346,0.17535545,0.13507109,0.53554502,0.32938389,"Mitch Spence",27707,687765
"Thomas Hatch","- - -",0.30864197530864196,1.140625,0.174698795,0.439759036,0.385542168,0.140625,0.09375,375,569,944,0.36526946,0.41317365,0.22155689,0.1257485,0.54491018,0.32934132,"Thomas Hatch",19264,641672
"Reed Garrett","- - -",0.35564853556485354,1.175824175,0.204819277,0.429718875,0.365461847,0.164835164,0.109890109,588,993,1581,0.3935743,0.34538153,0.26104418,0.18473896,0.48594378,0.32931727,"Reed Garrett",16866,657585
"Josh Lindblom","MIL",0.35443037974683544,0.735294117,0.280487804,0.304878048,0.414634146,0.176470588,0.088235294,209,352,561,0.43902439,0.32926829,0.23170732,0.19512195,0.47560976,0.32926829,"Josh Lindblom",7882,458676
"Erik Miller","SFG",0.2857142857142857,1.576923076,0.157232704,0.51572327,0.327044025,0.115384615,0.134615384,456,639,1095,0.47204969,0.37267081,0.1552795,0.16149068,0.50931677,0.32919255,"Erik Miller",26252,669062
"Alex Vesia","- - -",0.2479108635097493,0.592783505,0.182539682,0.304232804,0.513227513,0.154639175,0.128865979,1091,1827,2918,0.39947781,0.33681462,0.26370757,0.20104439,0.46997389,0.32898172,"Alex Vesia",25007,681911
"Cody Bradford","TEX",0.25757575757575757,0.679104477,0.196428571,0.325,0.478571428,0.082089552,0.141791044,527,1101,1628,0.38162544,0.34982332,0.26855124,0.13074205,0.54063604,0.32862191,"Cody Bradford",27597,674003
"Ron Marinaccio","- - -",0.2518518518518518,0.861538461,0.110294117,0.411764705,0.477941176,0.138461538,0.092307692,403,675,1078,0.52142857,0.36428571,0.11428571,0.17857143,0.49285714,0.32857143,"Ron Marinaccio",23488,676760
"Keynan Middleton","- - -",0.28205128205128205,0.821428571,0.253658536,0.336585365,0.409756097,0.083333333,0.142857142,460,810,1270,0.46859903,0.26570048,0.26570048,0.15458937,0.51690821,0.32850242,"Keynan Middleton",15264,641871
"José Berríos","- - -",0.2885326757090012,1.261824324,0.20439691,0.443850267,0.351752822,0.10304054,0.121621621,2837,5862,8699,0.42173656,0.33549911,0.24276432,0.1777909,0.49379799,0.3284111,"Jose Berrios",14168,621244
"Max Meyer","MIA",0.33513513513513515,1.38028169,0.150753768,0.492462311,0.356783919,0.154929577,0.225352112,370,654,1024,0.39303483,0.37313433,0.23383085,0.17910448,0.49253731,0.32835821,"Max Meyer",27474,676974
"Jordan Montgomery","- - -",0.30550514216575925,1.175986842,0.224501758,0.419109026,0.356389214,0.070723684,0.120065789,3238,5844,9082,0.40139211,0.35788863,0.24071926,0.14617169,0.52552204,0.32830626,"Jordan Montgomery",16511,656756
"Alex Lange","DET",0.28346456692913385,1.688311688,0.197674418,0.503875968,0.298449612,0.051948051,0.103896103,695,1054,1749,0.46946565,0.35496183,0.17557252,0.13358779,0.53816794,0.32824427,"Alex Lange",19883,656638
"JT Chargois","- - -",0.26582278481012656,1.882978723,0.168711656,0.542944785,0.288343558,0.085106382,0.127659574,604,1118,1722,0.4202454,0.38343558,0.19631902,0.18711656,0.48466258,0.32822086,"JT Chargois",13767,608638
"Paolo Espino","- - -",0.28969359331476324,0.686813186,0.19843342,0.326370757,0.475195822,0.093406593,0.17032967,718,1351,2069,0.43589744,0.32564103,0.23846154,0.16923077,0.5025641,0.32820513,"Paolo Espino",8246,502179
"Fernando Rodney","- - -",0.3225806451612903,2.125,0.21875,0.53125,0.25,0.1875,0.125,183,266,449,0.453125,0.328125,0.21875,0.21875,0.453125,0.328125,"Fernando Rodney",494,407845
"Zack Littell","- - -",0.28776185226019846,1.099730458,0.182581322,0.42812172,0.389296956,0.105121293,0.148247978,1527,3197,4724,0.396875,0.37291667,0.23020833,0.14895833,0.52291667,0.328125,"Zack Littell",15823,641793
"Carson Spiers","CIN",0.2958579881656805,0.804878048,0.182320441,0.364640883,0.453038674,0.109756097,0.170731707,346,663,1009,0.42076503,0.36065574,0.21857923,0.21311475,0.45901639,0.32786885,"Carson Spiers",27685,686730
"Zach Brzykcy","WSN",0.34545454545454546,0.44117647,0.196721311,0.245901639,0.557377049,0.029411764,0.176470588,103,187,290,0.42622951,0.3442623,0.2295082,0.14754098,0.52459016,0.32786885,"Zach Brzykcy",27783,694350
"JoJo Romero","- - -",0.2985507246376812,1.989361702,0.203966005,0.529745042,0.266288951,0.063829787,0.159574468,694,1188,1882,0.45833333,0.33333333,0.20833333,0.15277778,0.51944444,0.32777778,"JoJo Romero",19574,668941
"Aroldis Chapman","- - -",0.2745490981963928,1.110552763,0.196940726,0.422562141,0.380497131,0.110552763,0.135678391,1620,2881,4501,0.42205323,0.30228137,0.2756654,0.16,0.51238095,0.32761905,"Aroldis Chapman",10233,547973
"Matt Barnes","- - -",0.3293051359516616,1.314049586,0.186046511,0.462209302,0.351744186,0.140495867,0.14876033,893,1486,2379,0.35632184,0.36781609,0.27586207,0.17241379,0.5,0.32758621,"Matt Barnes",12863,598264
"Tyler Olson","CLE",0.34545454545454546,1.35,0.175438596,0.47368421,0.350877192,0.05,0.15,119,198,317,0.55172414,0.18965517,0.25862069,0.15517241,0.51724138,0.32758621,"Tyler Olson",14741,621397
"A.J. Minter","- - -",0.3009049773755656,1.183431952,0.185430463,0.441501103,0.373068432,0.106508875,0.094674556,1093,1999,3092,0.40611354,0.34061135,0.25327511,0.17467249,0.49781659,0.32751092,"A.J. Minter",18655,621345
"Brad Keller","- - -",0.2907801418439716,1.717532467,0.178606476,0.519136408,0.302257114,0.077922077,0.116883116,2030,3394,5424,0.40957967,0.3431085,0.24731183,0.15835777,0.514174,0.32746823,"Brad Keller",15734,641745
"Dylan Cease","- - -",0.28989139515455303,0.928433268,0.19466882,0.387722132,0.417609046,0.102514506,0.104448742,3379,5640,9019,0.38430745,0.34507606,0.27061649,0.16333066,0.50920737,0.32746197,"Dylan Cease",18525,656302
"Miles Mikolas","STL",0.2891089108910891,1.373333333,0.207379134,0.458651399,0.333969465,0.085714285,0.139047619,2502,5170,7672,0.39305994,0.36845426,0.2384858,0.16782334,0.50473186,0.32744479,"Miles Mikolas",9803,571945
"Cooper Criswell","- - -",0.3143939393939394,1.56321839,0.192028985,0.492753623,0.315217391,0.114942528,0.16091954,503,947,1450,0.44964029,0.3381295,0.21223022,0.15827338,0.51438849,0.32733813,"Cooper Criswell",24975,681867
"Wade LeBlanc","- - -",0.3091684434968017,1.026737967,0.232793522,0.388663967,0.37854251,0.101604278,0.155080213,853,1513,2366,0.43975904,0.30321285,0.25702811,0.15662651,0.51606426,0.32730924,"Wade LeBlanc",5221,453281
"Conner Greene","- - -",0.3888888888888889,1.095238095,0.2,0.418181818,0.381818181,0.095238095,0.047619047,102,198,300,0.41818182,0.4,0.18181818,0.18181818,0.49090909,0.32727273,"Conner Greene",16455,641632
"Reggie McClain","- - -",0.3076923076923077,4.75,0.163636363,0.69090909,0.145454545,0.125,0.375,112,169,281,0.56363636,0.25454545,0.18181818,0.21818182,0.45454545,0.32727273,"Reggie McClain",19311,596035
"Austin Warren","- - -",0.29245283018867924,1.275,0.14953271,0.476635514,0.373831775,0.15,0.1,213,352,565,0.31818182,0.41818182,0.26363636,0.11818182,0.55454545,0.32727273,"Austin Warren",24937,681810
"Kyle Backhus","ARI",0.39622641509433965,1.214285714,0.415094339,0.320754716,0.264150943,0,0.142857142,100,177,277,0.45454545,0.27272727,0.27272727,0.12727273,0.54545455,0.32727273,"Kyle Backhus",29615,679775
"Alec Marsh","KCR",0.2948207171314741,0.943925233,0.218045112,0.379699248,0.402255639,0.084112149,0.177570093,585,1015,1600,0.40148699,0.39033457,0.20817844,0.14869888,0.52416357,0.32713755,"Alec Marsh",27451,679525
"Brad Brach","- - -",0.30666666666666664,1,0.207792207,0.396103896,0.396103896,0.098360655,0.098360655,450,780,1230,0.38461538,0.33333333,0.28205128,0.18589744,0.48717949,0.32692308,"Brad Brach",6627,542960
"Drew Gagnon","NYM",0.22916666666666666,1.2,0.153846153,0.461538461,0.384615384,0.25,0.2,80,167,247,0.53846154,0.26923077,0.19230769,0.34615385,0.32692308,0.32692308,"Drew Gagnon",12545,543193
"Freddy Peralta","MIL",0.27983539094650206,0.875,0.195121951,0.375609756,0.429268292,0.175,0.156818181,2714,4657,7371,0.41442308,0.31923077,0.26634615,0.1875,0.48557692,0.32692308,"Freddy Peralta",18679,642547
"Deivi García","- - -",0.29591836734693877,0.714285714,0.192307692,0.336538461,0.471153846,0.122448979,0.122448979,243,403,646,0.39423077,0.31730769,0.28846154,0.125,0.54807692,0.32692308,"Deivi Garcia",20276,665620
"Duane Underwood Jr.","- - -",0.3211920529801324,1.821428571,0.228013029,0.498371335,0.273615635,0.035714285,0.083333333,631,1087,1718,0.41423948,0.34304207,0.24271845,0.18770227,0.48543689,0.32686084,"Duane Underwood Jr.",14677,621249
"Cristian Javier","HOU",0.2006980802792321,0.383152173,0.162828947,0.231907894,0.605263157,0.122282608,0.10597826,1685,2814,4499,0.41898527,0.34533552,0.23567921,0.16176471,0.51143791,0.32679739,"Cristian Javier",17606,664299
"Luis García","- - -",0.2826855123674912,1.714285714,0.188034188,0.512820512,0.299145299,0.102857142,0.125714285,1130,1983,3113,0.41156463,0.36054422,0.22789116,0.20068027,0.47278912,0.32653061,"Luis Garcia",6984,472610
"Logan Gillaspie","- - -",0.32967032967032966,1.161290322,0.294736842,0.378947368,0.326315789,0.064516129,0.129032258,152,290,442,0.29473684,0.47368421,0.23157895,0.12631579,0.54736842,0.32631579,"Logan Gillaspie",22461,670810
"Davis Martin","CHW",0.287292817679558,1.032894736,0.178191489,0.417553191,0.404255319,0.09868421,0.09868421,736,1312,2048,0.44297082,0.33156499,0.22546419,0.14323607,0.53050398,0.32625995,"Davis Martin",21448,663436
"Trevor Rosenthal","- - -",0.2727272727272727,1.117647058,0.2,0.422222222,0.377777777,0.058823529,0.117647058,158,242,400,0.34782609,0.39130435,0.26086957,0.15217391,0.52173913,0.32608696,"Trevor Rosenthal",10745,572096
"Gio Gonzalez","- - -",0.3229571984435798,1.45,0.260377358,0.437735849,0.301886792,0.075,0.1625,687,953,1640,0.42222222,0.36666667,0.21111111,0.14814815,0.52592593,0.32592593,"Gio Gonzalez",7448,461829
"Reiver Sanmartin","CIN",0.35714285714285715,1.725490196,0.201149425,0.505747126,0.293103448,0.019607843,0.137254901,360,542,902,0.38285714,0.36571429,0.25142857,0.14857143,0.52571429,0.32571429,"Reiver Sanmartin",19754,665665
"Elieser Hernández","- - -",0.2786377708978328,0.618497109,0.188405797,0.310144927,0.501449275,0.196531791,0.138728323,623,1365,1988,0.43227666,0.31988473,0.24783862,0.21902017,0.45533141,0.32564841,"Elieser Hernandez",16933,622694
"Anthony DeSclafani","- - -",0.2726045883940621,1.381322957,0.205194805,0.461038961,0.333766233,0.120622568,0.151750972,1411,2672,4083,0.37307692,0.36666667,0.26025641,0.19230769,0.48205128,0.32564103,"Anthony DeSclafani",13050,543101
"Hyun Jin Ryu","- - -",0.29375,1.575581395,0.22755013,0.472537053,0.299912816,0.078488372,0.145348837,2061,3937,5998,0.45213675,0.32051282,0.22735043,0.16324786,0.51111111,0.32564103,"Hyun Jin Ryu",14444,547943
"Drew VerHagen","- - -",0.30416666666666664,1.058252427,0.16535433,0.429133858,0.405511811,0.126213592,0.145631067,564,955,1519,0.47058824,0.32941176,0.2,0.21568627,0.45882353,0.3254902,"Drew VerHagen",13424,572403
"Iván Nova","- - -",0.33641975308641975,1.852272727,0.248502994,0.488023952,0.263473053,0.09090909,0.170454545,530,1029,1559,0.47633136,0.36982249,0.15384615,0.18639053,0.48816568,0.32544379,"Ivan Nova",1994,467100
"Jack Flaherty","- - -",0.29891304347826086,1.042016806,0.242203742,0.386694386,0.371101871,0.086834733,0.142857142,2366,4310,6676,0.43357364,0.3130793,0.25334706,0.16683831,0.507724,0.32543769,"Jack Flaherty",17479,656427
"Evan Marshall","CHW",0.3202614379084967,1.808510638,0.185185185,0.524691358,0.290123456,0.106382978,0.212765957,351,614,965,0.49693252,0.3190184,0.18404908,0.15337423,0.52147239,0.32515337,"Evan Marshall",12297,605359
"Ian Krol","DET",0.3684210526315789,1.076923076,0.307692307,0.358974358,0.333333333,0,0.153846153,88,157,245,0.35,0.3,0.35,0.125,0.55,0.325,"Ian Krol",10066,571871
"Daniel Mengden","- - -",0.24347826086956523,0.897959183,0.225,0.366666666,0.408333333,0.040816326,0.102040816,189,394,583,0.46666667,0.34166667,0.19166667,0.15833333,0.51666667,0.325,"Daniel Mengden",16980,596043
"Ty Madden","DET",0.25,0.7,0.128205128,0.358974358,0.512820512,0.25,0,66,119,185,0.4,0.275,0.325,0.125,0.55,0.325,"Ty Madden",30140,680744
"Rick Porcello","- - -",0.327027027027027,1.145833333,0.207692307,0.423076923,0.369230769,0.097222222,0.152777777,623,1325,1948,0.37948718,0.39487179,0.22564103,0.22250639,0.45268542,0.32480818,"Rick Porcello",2717,519144
"Yency Almonte","- - -",0.253125,1.16,0.201183431,0.428994082,0.369822485,0.136,0.152,784,1281,2065,0.41297935,0.32743363,0.25958702,0.22123894,0.45427729,0.32448378,"Yency Almonte",15068,622075
"Josh Tomlin","ATL",0.31645569620253167,0.787671232,0.209090909,0.348484848,0.442424242,0.075342465,0.136986301,449,997,1446,0.42261905,0.33035714,0.24702381,0.16071429,0.51488095,0.32440476,"Josh Tomlin",9388,458708
"Raisel Iglesias","- - -",0.2813765182186235,0.850220264,0.181286549,0.376218323,0.442495126,0.127753303,0.105726872,1095,2264,3359,0.37837838,0.38223938,0.23938224,0.20656371,0.46911197,0.32432432,"Raisel Iglesias",17130,628452
"George Soriano","MIA",0.2777777777777778,0.985507246,0.25136612,0.371584699,0.37704918,0.101449275,0.086956521,422,714,1136,0.41621622,0.37837838,0.20540541,0.16216216,0.51351351,0.32432432,"George Soriano",21863,666277
"Luis Guerrero","BOS",0.13513513513513514,0.684210526,0.135135135,0.351351351,0.513513513,0.105263157,0,105,150,255,0.40540541,0.32432432,0.27027027,0.13513514,0.54054054,0.32432432,"Luis Guerrero",31184,692285
"Brayan Bello","BOS",0.3116531165311653,2.388888888,0.197368421,0.565789473,0.236842105,0.072222222,0.133333333,1504,2760,4264,0.4343832,0.36745407,0.19816273,0.16404199,0.51181102,0.32414698,"Brayan Bello",23920,678394
"Craig Stammen","SDP",0.31382978723404253,2.242424242,0.185279187,0.563451776,0.251269035,0.01010101,0.232323232,755,1354,2109,0.47236181,0.33668342,0.19095477,0.15075377,0.52512563,0.3241206,"Craig Stammen",7274,489334
"Junior Fernández","- - -",0.29411764705882354,2,0.29906542,0.467289719,0.233644859,0.16,0.28,207,342,549,0.42592593,0.35185185,0.22222222,0.12037037,0.55555556,0.32407407,"Junior Fernandez",18496,658551
"Blake Snell","- - -",0.28898426323319026,1.144761904,0.220761245,0.415916955,0.363321799,0.087619047,0.118095238,4216,6635,10851,0.4109589,0.32671233,0.26232877,0.16917808,0.50684932,0.3239726,"Blake Snell",13543,605483
"Darwinzon Hernández","BOS",0.3560606060606061,1.217391304,0.255474452,0.408759124,0.335766423,0.04347826,0.152173913,442,658,1100,0.4028777,0.3381295,0.25899281,0.1942446,0.48201439,0.32374101,"Darwinzon Hernandez",19848,650382
"Trent Thornton","- - -",0.2914653784219002,0.874074074,0.225114854,0.361408882,0.413476263,0.144444444,0.137037037,1262,2297,3559,0.37537994,0.36474164,0.25987842,0.17781155,0.49848024,0.32370821,"Trent Thornton",17948,663423
"Andrew Chafin","- - -",0.2982456140350877,0.873737373,0.212314225,0.367303609,0.420382165,0.09090909,0.101010101,1130,1843,2973,0.33613445,0.36554622,0.29831933,0.1512605,0.52521008,0.32352941,"Andrew Chafin",12988,605177
"Sean Newcomb","- - -",0.3183673469387755,1.317647058,0.218253968,0.444444444,0.337301587,0.135294117,0.123529411,1261,1967,3228,0.38627451,0.31176471,0.30196078,0.1745098,0.50196078,0.32352941,"Sean Newcomb",16943,656794
"Rico Garcia","- - -",0.352,1.276595744,0.207407407,0.444444444,0.348148148,0.106382978,0.234042553,269,436,705,0.44852941,0.31617647,0.23529412,0.14705882,0.52941176,0.32352941,"Rico Garcia",20023,670329
"Jake Eder","- - -",0.36363636363636365,0.666666666,0.264705882,0.294117647,0.44117647,0.066666666,0.066666666,98,149,247,0.35294118,0.41176471,0.23529412,0.17647059,0.5,0.32352941,"Jake Eder",27590,671109
"José Buttó","- - -",0.29844961240310075,1.188118811,0.159695817,0.456273764,0.384030418,0.148514851,0.08910891,568,976,1544,0.4924812,0.28571429,0.22180451,0.15413534,0.52255639,0.32330827,"Jose Butto",23313,676130
"Carlos Rodón","- - -",0.27249190938511325,0.787175989,0.186335403,0.358385093,0.455279503,0.099590723,0.114597544,3888,7014,10902,0.39582053,0.34787953,0.25629994,0.15673018,0.51997541,0.32329441,"Carlos Rodon",16137,607074
"Emmet Sheehan","LAD",0.25925925925925924,0.774193548,0.166666666,0.363636363,0.469696969,0.107526881,0.096774193,398,776,1174,0.3989899,0.35353535,0.24747475,0.14141414,0.53535354,0.32323232,"Emmet Sheehan",29839,686218
"Cade Povich","BAL",0.32673267326732675,0.889502762,0.191489361,0.380614657,0.427895981,0.110497237,0.127071823,915,1599,2514,0.43559719,0.34192037,0.22248244,0.18032787,0.49648712,0.32318501,"Cade Povich",30055,700249
"Ross Stripling","- - -",0.2914349276974416,1.186781609,0.194708994,0.437037037,0.368253968,0.123563218,0.146551724,1575,3084,4659,0.41473684,0.35263158,0.23263158,0.15684211,0.52,0.32315789,"Ross Stripling",13273,548389
"Taijuan Walker","- - -",0.2846283783783784,1.254545454,0.19611021,0.447325769,0.356564019,0.136363636,0.136363636,2301,4087,6388,0.43086817,0.33762058,0.23151125,0.18006431,0.49678457,0.32315113,"Taijuan Walker",11836,592836
"Chad Kuhl","- - -",0.3118712273641851,1.204419889,0.229729729,0.42084942,0.349420849,0.082872928,0.14917127,1207,1807,3014,0.43403442,0.32887189,0.23709369,0.16826004,0.50860421,0.32313576,"Chad Kuhl",14975,641771
"Jonathan Cannon","CHW",0.27794561933534745,0.904761904,0.193083573,0.383285302,0.423631123,0.122448979,0.108843537,703,1167,1870,0.36887608,0.39481268,0.23631124,0.1556196,0.52161383,0.32276657,"Jonathan Cannon",31730,686563
"Richard Bleier","- - -",0.33249370277078083,2.406593406,0.23076923,0.543424317,0.225806451,0.098901098,0.131868131,534,1154,1688,0.46699267,0.30317848,0.22982885,0.1809291,0.49633252,0.32273839,"Richard Bleier",7803,542947
"Yonny Chirinos","- - -",0.29975429975429974,1.331034482,0.221198156,0.44470046,0.334101382,0.158620689,0.193103448,741,1421,2162,0.41935484,0.359447,0.22119816,0.17741935,0.5,0.32258065,"Yonny Chirinos",16401,630023
"Brennan Bernardino","- - -",0.3278008298755187,1.546666666,0.213991769,0.477366255,0.308641975,0.106666666,0.066666666,612,907,1519,0.34693878,0.40408163,0.24897959,0.15918367,0.51836735,0.32244898,"Brennan Bernardino",16835,657514
"Steven Matz","- - -",0.3125,1.135658914,0.216773276,0.416488983,0.366737739,0.100775193,0.15116279,2839,5264,8103,0.39268121,0.34412386,0.26319493,0.16396904,0.51372273,0.32230823,"Steven Matz",13361,571927
"Adam Oller","- - -",0.2890625,0.669117647,0.156133828,0.338289962,0.505576208,0.139705882,0.110294117,519,817,1336,0.37777778,0.34444444,0.27777778,0.14814815,0.52962963,0.32222222,"Adam Oller",20132,670124
"Dylan Lee","ATL",0.2861736334405145,0.744827586,0.216718266,0.334365325,0.448916408,0.089655172,0.117241379,639,1314,1953,0.47256098,0.33841463,0.18902439,0.16413374,0.51367781,0.32218845,"Dylan Lee",19996,669276
"Francisco Liriano","PIT",0.27972027972027974,1.5625,0.151724137,0.517241379,0.331034482,0.125,0.125,304,501,805,0.47651007,0.30872483,0.2147651,0.2147651,0.46308725,0.32214765,"Francisco Liriano",3201,434538
"Drew Smith","NYM",0.2749003984063745,0.517006802,0.161654135,0.285714285,0.552631578,0.156462585,0.108843537,644,1119,1763,0.26966292,0.35955056,0.37078652,0.16479401,0.51310861,0.32209738,"Drew Smith",17755,622098
"Jose Cuas","- - -",0.3146551724137931,1.873015873,0.229787234,0.502127659,0.268085106,0.095238095,0.079365079,481,836,1317,0.41525424,0.36440678,0.22033898,0.18220339,0.49576271,0.3220339,"Jose Cuas",17701,621016
"Brooks Kriske","- - -",0.2641509433962264,0.586206896,0.206896551,0.293103448,0.5,0.137931034,0.206896551,181,259,440,0.37288136,0.27118644,0.3559322,0.23728814,0.44067797,0.3220339,"Brooks Kriske",21189,621139
"Aaron Nola","PHI",0.30805056553559546,1.467065868,0.212237093,0.468451242,0.319311663,0.087824351,0.155688622,2879,6251,9130,0.45604048,0.33333333,0.21062619,0.17267552,0.50537634,0.32194813,"Aaron Nola",16149,605400
"Tyler Duffey","- - -",0.27402135231316727,1.69047619,0.215277777,0.493055555,0.291666666,0.13095238,0.142857142,728,1240,1968,0.40753425,0.3869863,0.20547945,0.14726027,0.53082192,0.32191781,"Tyler Duffey",13758,608648
"Parker Messick","CLE",0.38095238095238093,1.592592592,0.195402298,0.494252873,0.310344827,0,0.111111111,165,305,470,0.47126437,0.26436782,0.26436782,0.05747126,0.62068966,0.32183908,"Parker Messick",31986,800048
"Tyler Mahle","- - -",0.30932703659976385,1.111111111,0.227118644,0.406779661,0.366101694,0.086419753,0.148148148,1841,3440,5281,0.34413408,0.37541899,0.28044693,0.15865922,0.51955307,0.32178771,"Tyler Mahle",16358,641816
