Name,Team,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,NameASCII,PlayerId,MLBAMID
"George Kirby","SEA",52.35257911682129,7.520231246948242,0.08752450346946716,-4.241384983062744,-4.6334187388420105,-6.627240896224976,-0.029222793877124786,0.9032536079506779,0.33172612469996654,0.7956773042678833,-0.385580453005704,-1.883503552374801,-1.2115614069881127,-0.9740931292374929,"George Kirby",25436,669923
"Joe Ryan","MIN",72.29655194282532,-18.94748079031706,,0.6520404070615768,-5.0808926820755005,-8.909052729606628,-0.03638676553964615,1.1786200186309963,-0.9005456649390237,,0.21033561518115385,-1.525793598220871,-0.5919636365187129,-3.638676553964615,"Joe Ryan",21390,657746
"Mike Minor","- - -",9.21763026714325,-23.36057935655117,,-7.924144759774208,16.03513216972351,,-0.03891072794795036,0.23973030603753576,-1.254596098633253,,-0.7641412497371464,0.8168686790485741,,-3.8910727947950363,"Mike Minor",10021,501985
"Miles Mikolas","STL",13.808253467082977,-5.987403154373169,,-18.691137611865997,-13.542417824268341,5.422179080545902,-0.5491153597831726,0.1839628759270314,-0.1557191977730343,,-0.6663507170005702,-2.708483564853668,1.204928684565756,-54.91153597831726,"Miles Mikolas",9803,571945
"Adam Ottavino","- - -",15.584702461957932,19.29618889093399,-10.909129679203033,,1.8705268651247025,-0.6065165996551514,,0.6068809369921313,0.8104237249447288,-2.097909553692891,,0.8350566362163849,-0.7980481574409887,,"Adam Ottavino",1247,493603
"Zack Greinke","- - -",9.315709315240383,-4.74640965461731,-1.4795482158660889,13.784123286604881,23.821409195661545,,,0.1862396904286362,-0.26620357008509865,-0.3966617200713375,0.7467022365441431,1.0648819488449506,,,"Zack Greinke",1943,425844
"Clayton Kershaw","LAD",16.08767831325531,76.69159224629402,,12.13845969736576,-2.225230760872364,-1.5063827633857727,,0.35718646343817295,1.5731608665906467,,0.6299148779120789,-5.427392099688693,-0.9356414679414736,,"Clayton Kershaw",2036,477132
"Adam Wainwright","STL",-20.770988941192627,,-1.2941533923149109,29.85489320755005,-4.517113968729973,-1.0749849081039429,,-0.45872325400160396,,-0.04796713833635696,0.7441399104573792,-0.8474885494802951,-5.118975752875919,,"Adam Wainwright",2233,425794
"Corey Kluber","- - -",-38.37033250182867,,-0.37265150249004364,1.941990539431572,6.966244459152222,,,-2.3540081289465444,,-0.022421871389292636,0.13174969738341738,1.0800379006437553,,,"Corey Kluber",2429,446372
"Lance Lynn","- - -",53.61232614517212,3.101603388786316,-6.024858593940735,-12.774574667215347,-14.749659180641174,-0.9449612498283386,,0.5687103653884812,0.15423189402219373,-0.34785557701736347,-1.3183255590521514,-3.0664572101125103,-0.5338764123323947,,"Lance Lynn",2520,458681
"Kenley Jansen","- - -",4.388939261436462,8.457508504390717,47.49382662773132,,,,,0.24615475386631872,1.2064919407119425,1.3577423278368017,,,,,"Kenley Jansen",3096,445276
"Max Scherzer","- - -",59.23206241428852,60.04268139600754,0.5512718260288239,-7.677423775196075,-13.011791706085205,,,0.9387014645687564,2.49865507265949,0.0376294761794419,-0.5511431281547793,-0.6762885502123287,,,"Max Scherzer",3137,453286
"Charlie Morton","- - -",-42.57391279935837,,1.196836769580841,83.67538902163506,-12.11143010854721,,,-0.5365332425880072,,0.07527275280382648,1.2003355188873197,-0.8821143560485951,,,"Charlie Morton",4676,450203
"Rich Hill","- - -",-5.547158241271973,-5.509884979575872,-4.057725220918655,-1.868138249963522,0.1131843589246273,2.4428730234503746,,-0.1431894228516255,-0.799693030417398,-0.527662577492673,-0.05584867712895432,2.263687178492546,1.507946310771836,,"Rich Hill",4806,448179
"Jon Lester","- - -",-29.21224093437195,,-7.152508974075317,-6.753601584583521,-2.900835633277893,,,-1.0803343540818027,,-0.355669267731244,-0.8463159880430479,-0.31599516702373565,,,"Jon Lester",4930,452657
"Michael Pineda","- - -",0.6479686796665192,0.4497320353984833,,,-1.8148477673530579,,,0.022791722816268702,0.030002137117977536,,,-0.21971522607179875,,,"Michael Pineda",5372,501381
"Jesse Chavez","- - -",-7.455734446644783,-4.557781681418419,8.861245602369308,1.7388161271810532,-2.9516157507896423,,,-0.40763993694066614,-3.5607669386081398,0.36183118017024535,1.2785412699860685,-0.49606987408229286,,,"Jesse Chavez",5448,445926
"Madison Bumgarner","- - -",-24.513502418994904,-14.323267936706543,,6.23669707775116,-1.9669018238782883,,,-0.692276261479664,-0.4435821596998,,0.3400598188522988,-0.2774191571055413,,,"Madison Bumgarner",5524,518516
"Jake Odorizzi","- - -",30.42854881286621,-2.855067014694214,0.13503003120422363,-5.7916325479745865,-8.80099692940712,-0.820261538028717,,0.8275373623297855,-0.37223820269807223,0.020063897652930703,-1.6043303456993314,-0.7178627185487048,-7.456923072988336,,"Jake Odorizzi",6397,543606
"Alex Cobb","- - -",-6.137939751148224,-4.3772905468940735,,-1.3058707118034363,13.107740640640259,,,-0.18251381954053594,-2.99814421020142,,-0.10695091824761968,0.42976198821771344,,,"Alex Cobb",6562,502171
"Carlos Carrasco","- - -",-58.59838664531708,-8.002207264304161,-1.3640291094779968,-2.357130728662014,-0.4560847282409668,,,-1.3542497491406766,-0.3399408353570162,-15.155878994199965,-0.3461278603027921,-0.019292924206470677,,,"Carlos Carrasco",6632,471911
"Johnny Cueto","- - -",15.116539061069489,-1.7939023897051811,-15.656804881989956,-2.9908647052943707,-9.125538945198059,,,0.4768624309485643,-0.18267845109014064,-1.779182372953404,-1.8126452759359823,-0.6124522782012121,,,"Johnny Cueto",6893,456501
"Chase Anderson","- - -",-45.689107954502106,1.623317390680313,2.1332597881555557,-17.526811987161636,21.760181605815887,,,-1.6809826326159714,0.5169800607262144,0.14423663205919918,-3.1075907778655383,1.2245459541820984,,,"Chase Anderson",6895,502624
"Martín Pérez","- - -",-1.9283082336187363,1.5758639574050903,-0.10885019972920418,-9.632434092462063,-13.693433403968811,,,-0.03326963826119283,2.5417160603307907,-0.00297242489702906,-1.006523938606276,-0.3916885985116937,,,"Martin Perez",6902,527048
"Luis García","- - -",-9.350624322891235,10.145276829600334,-0.022080451250076294,,,5.179493680596352,,-0.3196794640304696,0.597835994672972,-0.11040225625038147,,,0.6015672102899363,,"Luis Garcia",6984,472610
"Ryan Pressly","- - -",-2.6697059869766235,43.67946183681488,,8.878180235624313,-3.486401855945587,,,-0.13655785099624673,2.3920844379416693,,0.6047806700016563,-1.3306877312769416,,,"Ryan Pressly",7005,519151
"J.A. Happ","- - -",7.20903742313385,-4.444189071655273,,-7.6257113218307495,-5.930575489997864,-5.911948457360268,,0.1699443051186669,-0.46731746284492887,,-5.777054031689962,-1.5324484470278719,-1.3285277432270264,,"J.A. Happ",7410,457918
"Jordan Lyles","- - -",-17.507051274180412,-4.313910253345966,-2.5224828496575356,-17.725328385829926,-20.291824489831924,,,-0.2961273896173954,-0.17051028669351645,-0.7667121123579136,-0.7407157704065995,-1.8037177324295044,,,"Jordan Lyles",7593,543475
"Will Smith","- - -",-9.214217960834503,34.16869443655014,,-5.185717731714249,-0.029484033584594727,,,-0.4485987322704237,1.536362159916823,,-1.1152081143471504,-0.019525850056022996,,,"Will Smith",8048,519293
"Brett Anderson","- - -",-12.169636368751526,-4.195201635360718,-1.6676906049251556,1.105411559343338,13.119428277015686,,,-0.5261407855059025,-0.5976070705642048,-0.29053843291379017,0.2670076230297918,1.4306901065447857,,,"Brett Anderson",8223,474463
"Justin Verlander","- - -",36.26719951629639,54.463858127593994,,5.46056841686368,2.967566430568695,,,0.5720378472601954,1.5472686968066476,,0.2329594034498157,0.4156255504998172,,,"Justin Verlander",8700,434378
"Wade Miley","- - -",-1.0249308049678802,0.08441076427698135,5.493550091981888,-5.341162763535976,8.690909951925278,,,-0.0564389209784075,0.028325759824490388,0.13918292606997434,-1.1461722668532137,0.41783220922717684,,,"Wade Miley",8779,489119
"Nathan Eovaldi","- - -",3.55520960688591,-11.063737124204636,-0.8329377472400665,16.393197625875473,,38.64105585217476,,0.07002579489631496,-1.2515539733263163,-0.03801632803469039,0.7253627268086492,,1.2715056219866654,,"Nathan Eovaldi",9132,543135
"Patrick Corbin","- - -",-80.31773570924997,-15.986741364002228,4.056511327624321,-4.498581796884537,-23.302228331565857,,,-0.8697101863481318,-0.2519978146910818,0.31941034075782054,-2.4582414190625883,-2.106892254210295,,,"Patrick Corbin",9323,571578
"Dallas Keuchel","- - -",-22.564934641122818,-10.501553818583488,-14.03960733115673,,0.8027060031890869,,,-0.6596005449027424,-1.6131419076165114,-0.8153082073842468,,0.04253873890774175,,,"Dallas Keuchel",9434,572971
"Kyle Gibson","- - -",-35.03822326660156,19.989157631993294,0.37331345677375793,-15.549371965229511,-6.781000971794128,,,-0.514586918293458,0.6458532352824974,0.017339222330411425,-1.1178556409223228,-0.31480970156890103,,,"Kyle Gibson",10123,502043
"Aroldis Chapman","- - -",28.23376039415598,16.55258509516716,,,0,10.87465900182724,,0.7272993403955688,1.090420625505083,,,0,2.079284703982264,,"Aroldis Chapman",10233,547973
"Zack Wheeler","- - -",138.75997734069824,30.331366628408432,-2.0294585824012756,-4.6663817167282104,0.2528120279312134,1.4647123143076897,,1.2437033014313725,0.9851044699060875,-0.16327100421571003,-0.2383238874733509,0.05879349486772404,0.23777797310189766,,"Zack Wheeler",10310,554430
"Chris Sale","- - -",1.0650540962815285,55.96654549241066,,,1.5365154147148132,,,0.023254456250688397,1.4237228565863815,,,0.11747059745526095,,,"Chris Sale",10603,519242
"Jacob deGrom","- - -",70.88455545902252,59.553264021873474,,5.491602964699268,18.84767311811447,,,1.4749179246571478,1.7266820534031162,,1.6793892858407549,1.5078138494491578,,,"Jacob deGrom",10954,594798
"Merrill Kelly","- - -",2.795164108276367,4.20105966925621,22.603568643331528,-1.108270563185215,23.70769739151001,,,0.040924803927911674,0.8469878365435908,0.7654442479963267,-0.04910370240076274,0.7483490338229171,,,"Merrill Kelly",11156,518876
"Vince Velasquez","- - -",-2.6515849232673645,-9.849329020828009,-1.473130702972412,-4.491224087774754,-15.73019254207611,,,-0.07166445738560445,-0.7439070257422967,-36.8282675743103,-0.5180189259255772,-2.803955889853139,,,"Vince Velasquez",11189,592826
