"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Kiner-Falefa, Isiah","643396","TEX","2020","adj_xhr","21.33",2,1,1,"33.3","3",1.6,"1.4"
"Hedges, Austin","595978","CLE","2020","adj_xhr","23.64",2,1,1,"33.3","3",2,"1.0"
"Robles, Victor","645302","WSH","2020","adj_xhr","24.5",2,0,2,"66.7","3",2.1,"0.9"
"Adell, Jo","666176","LAA","2020","adj_xhr","24.24",1,1,2,"66.7","3",2.3,"0.7"
"Harrison, Josh","543281","WSH","2020","adj_xhr","22.27",1,2,1,"33.3","3",2.3,"0.7"
"Greiner, Grayson","606988","DET","2020","adj_xhr","22.08",1,2,1,"33.3","3",2.4,"0.6"
"Iglesias, Jose","578428","BAL","2020","adj_xhr","23.4",0,3,1,"33.3","3",2.7,"0.3"
"Mullins, Cedric","656775","BAL","2020","adj_xhr","21.81",1,2,1,"33.3","3",3,"0.0"
"Jeffers, Ryan","680777","MIN","2020","adj_xhr","23.69",1,0,3,"100","3",3,"0.0"
"Tejeda, Anderson","660731","TEX","2020","adj_xhr","23.03",1,0,3,"100","3",3.1,"-0.1"
"Gamel, Ben","592325","MIL","2020","adj_xhr","23.55",1,1,2,"66.7","3",3.1,"-0.1"
"Brinson, Lewis","621446","MIA","2020","adj_xhr","22.22",0,1,3,"100","3",3.5,"-0.5"
"Giménez, Andrés","665926","NYM","2020","adj_xhr","22.43",0,3,1,"33.3","3",3.5,"-0.5"
"Alfaro, Jorge","595751","MIA","2020","adj_xhr","25.48",0,4,0,"0","3",3.5,"-0.5"
"Thames, Eric","519346","WSH","2020","adj_xhr","21.4",2,3,0,"0","3",2.3,"0.7"
"Murphy, Daniel","502517","COL","2020","adj_xhr","23.38",2,2,1,"33.3","3",2.6,"0.4"
"Olivares, Edward","658668","KC","2020","adj_xhr","23.43",2,2,1,"33.3","3",3.1,"-0.1"
"Lamb, Jake","571875","ATH","2020","adj_xhr","21.88",2,0,3,"100","3",3.2,"-0.2"
"García, Leury","544725","CWS","2020","adj_xhr","22.16",1,3,1,"33.3","3",3.4,"-0.4"
"Fletcher, David","664058","LAA","2020","adj_xhr","20.25",1,3,1,"33.3","3",3.4,"-0.4"
"Cervelli, Francisco","465041","MIA","2020","adj_xhr","23.87",3,3,0,"0","3",2.3,"0.7"
"Kingery, Scott","664068","PHI","2020","adj_xhr","20.1",3,2,1,"33.3","3",2.7,"0.3"
"Carlson, Dylan","666185","STL","2020","adj_xhr","25",4,3,1,"33.3","3",3.7,"-0.7"
"Pham, Tommy","502054","SD","2020","adj_xhr","22.25",3,3,2,"66.7","3",3.9,"-0.9"
"Hernández, César","514917","CLE","2020","adj_xhr","22.69",5,4,1,"33.3","3",3.5,"-0.5"
"Kipnis, Jason","543401","CHC","2020","adj_xhr","23.68",5,2,3,"100","3",4.1,"-1.1"
"González, Erik","570481","PIT","2020","adj_xhr","23.79",5,3,1,"33.3","3",3.1,"-0.1"
"DeJong, Paul","657557","STL","2020","adj_xhr","22.61",7,4,1,"33.3","3",4.1,"-1.1"
"Wade, Tyler","642180","NYY","2020","adj_xhr","22.02",1,1,1,"33.3","3",1.4,"1.6"
"Gosselin, Phil","594838","PHI","2020","adj_xhr","20.75",0,2,1,"33.3","3",1.7,"1.3"
"Arroyo, Christian","624414","BOS","2020","adj_xhr","22.6",1,1,1,"33.3","3",1.9,"1.1"
"Huff, Sam","669087","TEX","2020","adj_xhr","20.81",0,3,0,"0","3",2.2,"0.8"
"Alberto, Hanser","593643","BAL","2020","adj_xhr","24.96",0,2,1,"33.3","3",2.2,"0.8"
"Davidson, Matt","571602","CIN","2020","adj_xhr","21.74",0,2,1,"33.3","3",2.3,"0.7"
"Toro, Abraham","647351","HOU","2020","adj_xhr","21.19",0,2,1,"33.3","3",2.5,"0.5"
"Mathis, Jeff","425772","TEX","2020","adj_xhr","22.16",0,2,1,"33.3","3",2.7,"0.3"
"Lux, Gavin","666158","LAD","2020","adj_xhr","23.96",0,1,2,"66.7","3",2.9,"0.1"
"Bemboom, Anthony","621532","LAA","2020","adj_xhr","21.77",0,1,2,"66.7","3",3,"0.0"
"Stewart, Christin","621514","DET","2020","adj_xhr","25.29",0,1,2,"66.7","3",3,"0.0"
"Taylor, Tyrone","621438","MIL","2020","adj_xhr","21.15",1,1,1,"50","2",1.9,"0.1"
"Locastro, Tim","641796","AZ","2020","adj_xhr","19.45",1,1,1,"50","2",1.8,"0.2"
"Kendrick, Howie","435062","WSH","2020","adj_xhr","23.38",2,1,1,"50","2",2.1,"-0.1"
"Senzel, Nick","669222","CIN","2020","adj_xhr","23.11",2,2,0,"0","2",0.9,"1.1"
"Trevino, Jose","624431","TEX","2020","adj_xhr","24.98",3,1,1,"50","2",1.7,"0.3"
"Crawford, J.P.","641487","SEA","2020","adj_xhr","23.33",4,4,0,"0","2",3,"-1.0"
"O'Hearn, Ryan","656811","KC","2020","adj_xhr","24.16",4,4,0,"0","2",3.1,"-1.1"
"Romine, Austin","519222","DET","2020","adj_xhr","23.54",4,4,0,"0","2",3.1,"-1.1"
"Garver, Mitch","641598","MIN","2020","adj_xhr","22.87",2,0,2,"100","2",2.2,"-0.2"
"Beaty, Matt","607461","LAD","2020","adj_xhr","23.1",1,1,1,"50","2",1.8,"0.2"
"Lopes, Tim","621005","SEA","2020","adj_xhr","21.51",2,2,0,"0","2",1.2,"0.8"
"Díaz, Yandy","650490","TB","2020","adj_xhr","26.14",2,1,1,"50","2",1.4,"0.6"
"Luplow, Jordan","656669","CLE","2020","adj_xhr","22.4",2,2,1,"50","2",2.2,"-0.2"
"Solak, Nick","669256","TEX","2020","adj_xhr","18.91",4,6,0,"0","2",4.2,"-2.2"
"Bonifacio, Jorge","593528","DET","2020","adj_xhr","23.23",1,1,1,"50","2",1.8,"0.2"
"Pence, Hunter","452254","SF","2020","adj_xhr","22.39",1,2,0,"0","2",1.7,"0.3"
"Joyce, Matt","459964","MIA","2020","adj_xhr","21.63",0,3,0,"0","2",1.5,"0.5"
"Knapp, Andrew","595284","PHI","2020","adj_xhr","22.22",1,1,1,"50","2",1.5,"0.5"
"Berti, Jon","542932","MIA","2020","adj_xhr","19.87",1,2,0,"0","2",1.3,"0.7"
"Piña, Manny","444489","MIL","2020","adj_xhr","25.68",1,2,0,"0","2",1.3,"0.7"
"Martínez, José A.","500874","CHC","2020","adj_xhr","23.25",1,1,2,"100","2",2.3,"-0.3"
"Castro, Jason","488771","SD","2020","adj_xhr","21.98",3,4,2,"100","2",4.5,"-2.5"
"Cordero, Franchy","614173","KC","2020","adj_xhr","21.91",1,3,0,"0","2",2.6,"-0.6"
"Fuentes, Joshua","658069","COL","2020","adj_xhr","23.48",0,2,2,"100","2",2.6,"-0.6"
"VanMeter, Josh","642165","AZ","2020","adj_xhr","21.89",1,2,1,"50","2",2.7,"-0.7"
"Santana, Domingo","570267","CLE","2020","adj_xhr","24.72",1,1,2,"100","2",2.8,"-0.8"
"Naylor, Josh","647304","CLE","2020","adj_xhr","25.94",1,1,2,"100","2",2.8,"-0.8"
"Peterson, Jace","607054","MIL","2020","adj_xhr","22.92",0,0,2,"100","2",2,"0.0"
"García Jr., Luis","671277","WSH","2020","adj_xhr","23.19",0,1,1,"50","2",2,"0.0"
"Cespedes, Yoenis","493316","NYM","2020","adj_xhr","27.32",0,0,2,"100","2",2,"0.0"
"Smith Jr., Dwight","596105","BAL","2020","adj_xhr","22.52",0,1,1,"50","2",2,"0.0"
"Mathisen, Wyatt","621500","AZ","2020","adj_xhr","21.55",0,1,1,"50","2",2,"0.0"
"Aquino, Aristides","606157","CIN","2020","adj_xhr","25.16",0,1,1,"50","2",1.9,"0.1"
"Quinn, Roman","596451","PHI","2020","adj_xhr","20.72",0,1,1,"50","2",1.7,"0.3"
"Phillips, Brett","621433","TB","2020","adj_xhr","19.84",0,2,0,"0","2",1.6,"0.4"
"Owings, Chris","572008","COL","2020","adj_xhr","21.53",0,1,1,"50","2",1.4,"0.6"
"Stephenson, Tyler","663886","CIN","2020","adj_xhr","20.82",0,2,0,"0","2",1.4,"0.6"
"Nido, Tomás","621512","NYM","2020","adj_xhr","24.16",0,1,1,"50","2",1.3,"0.7"
"Stevenson, Andrew","664057","WSH","2020","adj_xhr","17.32",1,1,0,"0","2",1,"1.0"
"Marisnick, Jake","545350","NYM","2020","adj_xhr","19.23",2,0,0,"0","2",0.5,"1.5"
"García, Avisaíl","541645","MIL","2020","adj_xhr","23.36",2,3,2,"100","2",3.9,"-1.9"
"Marte, Ketel","606466","AZ","2020","adj_xhr","20.52",4,2,1,"50","2",2.8,"-0.8"
"Suzuki, Kurt","435559","WSH","2020","adj_xhr","25.04",4,2,1,"50","2",2.6,"-0.6"
"Heredia, Guillermo","628338","NYM","2020","adj_xhr","19.89",0,1,2,"100","2",2.4,"-0.4"
"Villar, Jonathan","542340","TOR","2020","adj_xhr","26.08",0,2,1,"50","2",2.3,"-0.3"
"Alford, Anthony","546990","PIT","2020","adj_xhr","22.54",0,2,1,"50","2",2.2,"-0.2"
"Ford, Mike","645801","NYY","2020","adj_xhr","24.95",1,1,1,"50","2",2.1,"-0.1"
"Adams, Matt","571431","ATL","2020","adj_xhr","23.24",0,3,0,"0","2",2.1,"-0.1"
"Barnes, Austin","605131","LAD","2020","adj_xhr","21.4",1,0,2,"100","2",2,"0.0"
"Wong, Kolten","543939","STL","2020","adj_xhr","21.88",4,1,1,"50","2",2,"0.0"
"Chisholm Jr., Jazz","665862","MIA","2020","adj_xhr","20.31",3,3,0,"0","2",2.2,"-0.2"
"Pérez, Michael","605421","TB","2020","adj_xhr","23.47",3,3,0,"0","2",2.4,"-0.4"
"Castro, Starlin","516770","WSH","2020","adj_xhr","25.19",1,2,1,"50","2",1.9,"0.1"
"Narváez, Omar","553882","MIL","2020","adj_xhr","23.92",0,4,0,"0","2",2.2,"-0.2"
"León, Sandy","506702","CLE","2020","adj_xhr","24.69",1,0,2,"100","2",2,"0.0"
"Díaz, Elias","553869","COL","2020","adj_xhr","22.49",0,3,0,"0","2",1.9,"0.1"
"Mazara, Nomar","608577","CWS","2020","adj_xhr","26.37",3,1,1,"100","1",1.6,"-0.6"
"Estrada, Thairo","642731","NYY","2020","adj_xhr","23.15",1,0,1,"100","1",1.2,"-0.2"
"Davis, Jonathan","641505","TOR","2020","adj_xhr","21.24",1,0,1,"100","1",1.2,"-0.2"
"Torrens, Luis","620443","SEA","2020","adj_xhr","22.75",0,2,0,"0","1",1.1,"-0.1"
"Sandoval, Pablo","467055","ATL","2020","adj_xhr","26.18",1,1,0,"0","1",1.1,"-0.1"
"Smith, Kevan","607345","TB","2020","adj_xhr","23.35",1,0,1,"100","1",1.1,"-0.1"
"Sánchez, Yolmer","570560","CWS","2020","adj_xhr","23.68",1,1,0,"0","1",1,"0.0"
"Alcántara, Sergio","642727","DET","2020","adj_xhr","22.65",1,1,0,"0","1",1,"0.0"
"Markakis, Nick","455976","ATL","2020","adj_xhr","23.77",1,0,1,"100","1",1,"0.0"
"Zimmer, Bradley","605548","CLE","2020","adj_xhr","20.98",1,0,1,"100","1",1,"0.0"
"Plawecki, Kevin","608700","BOS","2020","adj_xhr","22.17",0,2,0,"0","1",1,"0.0"
"Riddle, JT","595375","PIT","2020","adj_xhr","23.7",1,0,1,"100","1",1,"0.0"
"Kirk, Alejandro","672386","TOR","2020","adj_xhr","24.54",1,1,0,"0","1",0.9,"0.1"
"Paredes, Isaac","670623","DET","2020","adj_xhr","24.38",1,1,0,"0","1",0.9,"0.1"
"Chirinos, Robinson","455139","NYM","2020","adj_xhr","23.39",1,1,0,"0","1",0.8,"0.2"
"Muñoz, Yairo","622168","BOS","2020","adj_xhr","24.38",1,1,0,"0","1",0.7,"0.3"
"Forsythe, Logan","523253","MIA","2020","adj_xhr","21.33",1,1,0,"0","1",0.7,"0.3"
"Heineman, Scott","595981","TEX","2020","adj_xhr",,1,1,0,"0","1",0.7,"0.3"
"Jay, Jon","445055","AZ","2020","adj_xhr","21.05",1,1,0,"0","1",0.7,"0.3"
"Mercado, Óscar","640458","CLE","2020","adj_xhr","20.6",3,0,0,"0","1",0.2,"0.8"
"Flowers, Tyler","452095","ATL","2020","adj_xhr","21.69",2,1,0,"0","1",0.7,"0.3"
"Morrison, Logan","489149","MIL","2020","adj_xhr","22.14",2,1,0,"0","1",0.9,"0.1"
"Starling, Bubba","605490","KC","2020","adj_xhr","20.5",2,1,0,"0","1",1,"0.0"
"Harrison, Monte","656509","MIA","2020","adj_xhr","25.58",2,1,0,"0","1",1,"0.0"
"Calhoun, Willie","641432","TEX","2020","adj_xhr","23.63",1,2,0,"0","1",1,"0.0"
"Avila, Alex","488671","MIN","2020","adj_xhr","23.98",2,0,1,"100","1",1.1,"-0.1"
"Panik, Joe","605412","TOR","2020","adj_xhr","23.62",2,0,1,"100","1",1.1,"-0.1"
"Ravelo, Rangel","592660","STL","2020","adj_xhr","24.43",2,0,1,"100","1",1.1,"-0.1"
"Caratini, Victor","605170","CHC","2020","adj_xhr",,1,2,0,"0","1",1.2,"-0.2"
"Fisher, Derek","605233","TOR","2020","adj_xhr","22.49",2,0,1,"100","1",1.3,"-0.3"
"Wallach, Chad","595453","MIA","2020","adj_xhr","22.77",1,2,0,"0","1",1.4,"-0.4"
"Inciarte, Ender","542255","ATL","2020","adj_xhr","20.53",0,3,0,"0","1",1.4,"-0.4"
"Peraza, José","606299","BOS","2020","adj_xhr","22.57",0,3,0,"0","1",1.5,"-0.5"
"Maybin, Cameron","457727","CHC","2020","adj_xhr","22.78",0,2,1,"100","1",2.5,"-1.5"
"Garneau, Dustin","572863","HOU","2020","adj_xhr","22",3,1,0,"0","1",1.3,"-0.3"
"Santana, Danny","542454","TEX","2020","adj_xhr","21.36",2,1,1,"100","1",1.6,"-0.6"
"Andujar, Miguel","609280","NYY","2020","adj_xhr","24.19",1,2,1,"100","1",2.3,"-1.3"
"Newman, Kevin","621028","PIT","2020","adj_xhr","21.06",3,2,0,"0","1",1.6,"-0.6"
"Haggerty, Sam","664059","SEA","2020","adj_xhr","18.57",1,0,1,"100","1",1.2,"-0.2"
"Vogt, Stephen","519390","AZ","2020","adj_xhr","21.32",2,3,0,"0","1",2.1,"-1.1"
"Souza Jr., Steven","519306","CHC","2020","adj_xhr","23.52",1,0,0,"0","1",0,"1.0"
"Mejía, Francisco","642336","SD","2020","adj_xhr",,1,0,0,"0","1",0,"1.0"
"Alvarez, Yordan","670541","HOU","2020","adj_xhr","27.3",1,0,0,"0","1",0.1,"0.9"
"Araúz, Jonathan","660620","BOS","2020","adj_xhr","27.11",1,0,0,"0","1",0.1,"0.9"
"Allen, Greg","656185","SD","2020","adj_xhr","22.87",0,1,0,"0","1",0.3,"0.7"
"Astudillo, Willians","553902","MIN","2020","adj_xhr","26",0,1,0,"0","1",0.4,"0.6"
"Schrock, Max","621011","STL","2020","adj_xhr","20.14",0,1,0,"0","1",0.6,"0.4"
"Campusano, Luis","669134","SD","2020","adj_xhr","21.89",0,1,0,"0","1",0.6,"0.4"
"Joseph, Caleb","543376","TOR","2020","adj_xhr","23.33",0,1,0,"0","1",0.7,"0.3"
"Thaiss, Matt","642136","LAA","2020","adj_xhr","21.33",0,1,0,"0","1",0.7,"0.3"
"Urías, Ramón","602104","BAL","2020","adj_xhr","21.08",0,1,0,"0","1",0.7,"0.3"
"McGuire, Reese","624512","TOR","2020","adj_xhr","23.24",0,1,0,"0","1",0.8,"0.2"
"Marchán, Rafael","665561","PHI","2020","adj_xhr","24.28",0,1,0,"0","1",0.8,"0.2"
"Davis, Jaylin","664041","SF","2020","adj_xhr","20.85",0,1,0,"0","1",0.8,"0.2"
"Pérez, Roberto","547379","CLE","2020","adj_xhr","26.34",0,1,0,"0","1",0.9,"0.1"
"Thomas, Lane","657041","STL","2020","adj_xhr","21.69",0,1,0,"0","1",0.9,"0.1"
"Hamilton, Billy","571740","CHC","2020","adj_xhr",,0,1,0,"0","1",0.9,"0.1"
"Gallagher, Cam","595956","KC","2020","adj_xhr","22.58",0,1,0,"0","1",0.9,"0.1"
"Allen, Austin","664119","ATH","2020","adj_xhr","24.83",0,1,0,"0","1",0.9,"0.1"
"Ruiz, Keibert","660688","LAD","2020","adj_xhr","23.45",0,0,1,"100","1",1,"0.0"
"Young, Andrew","670370","AZ","2020","adj_xhr","22.68",0,1,0,"0","1",1,"0.0"
"Rengifo, Luis","650859","LAA","2020","adj_xhr","19.22",0,0,1,"100","1",1,"0.0"
"Jones, Taylor","622100","HOU","2020","adj_xhr","24.6",0,0,1,"100","1",1,"0.0"
"Rooker, Brent","667670","MIN","2020","adj_xhr","23.63",0,0,1,"100","1",1,"0.0"
"Tucker, Cole","657061","PIT","2020","adj_xhr","18.84",0,0,1,"100","1",1,"0.0"
"Phegley, Josh","572033","CHC","2020","adj_xhr","22.1",0,0,1,"100","1",1,"0.0"
"Vargas, Ildemaro","545121","CHC","2020","adj_xhr","23.52",0,0,1,"100","1",1,"0.0"
"Ona, Jorge","671250","SD","2020","adj_xhr","23.83",0,0,1,"100","1",1,"0.0"
"Pache, Cristian","665506","ATL","2020","adj_xhr","25.9",0,0,1,"100","1",1,"0.0"
"Sogard, Eric","519299","MIL","2020","adj_xhr","23.08",0,1,0,"0","1",1,"0.0"
"Tapia, Raimel","606132","COL","2020","adj_xhr","21.65",0,2,0,"0","1",1.7,"-0.7"
"Smith, Pavin","656976","AZ","2020","adj_xhr",,0,1,1,"100","1",1.6,"-0.6"
"Lopez, Nicky","670032","KC","2020","adj_xhr","20.42",0,2,0,"0","1",1.4,"-0.4"
"Evans, Phillip","595943","PIT","2020","adj_xhr",,0,1,1,"100","1",1.3,"-0.3"
"Hernandez, Yadiel","628450","WSH","2020","adj_xhr","22.83",0,2,0,"0","1",1.3,"-0.3"
"Dahl, David","621311","COL","2020","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Orf, Nate","644337","ATH","2020","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Drury, Brandon","592273","TOR","2020","adj_xhr",,2,0,0,,"0",0.1,"-0.1"
"Collins, Zack","641470","CWS","2020","adj_xhr",,1,1,0,,"0",0.5,"-0.5"
"DeShields, Delino","592261","CLE","2020","adj_xhr",,1,1,0,,"0",0.5,"-0.5"
"Colón, Christian","518568","CIN","2020","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Cameron, Daz","663662","DET","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Davis, Chris","448801","BAL","2020","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Dixon, Brandon","641525","DET","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Wolters, Tony","547172","COL","2020","adj_xhr",,1,1,0,,"0",0.6,"-0.6"
"Holt, Brock","571788","WSH","2020","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Kemp, Tony","643393","ATH","2020","adj_xhr",,1,1,0,,"0",0.7,"-0.7"
"Payton, Mark","592622","CIN","2020","adj_xhr",,0,2,0,,"0",0.7,"-0.7"
"Alvarez, Eddy","657193","MIA","2020","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Culberson, Charlie","518586","ATL","2020","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Demeritte, Travis","641513","DET","2020","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Barrero, José","676480","CIN","2020","adj_xhr",,0,1,0,,"0",0.7,"-0.7"
"Rivera, Yadiel","592680","TEX","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Freeman, Mike","502273","CLE","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Soto, Elliot","519303","LAA","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Haseley, Adam","656514","PHI","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Sánchez, Jesús","660821","MIA","2020","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Straw, Myles","664702","HOU","2020","adj_xhr",,3,0,0,,"0",0.4,"-0.4"
"Dozier, Brian","572821","NYM","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Urías, Luis","649966","MIL","2020","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Odom, Joseph","641929","SEA","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Brown, Seth","664913","ATH","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Machín, Vimael","605353","ATH","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Lin, Tzu-Wei","624407","BOS","2020","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Duggar, Steven","621453","SF","2020","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Benintendi, Andrew","643217","BOS","2020","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Farmer, Kyle","571657","CIN","2020","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Murphy, John Ryan","571974","PIT","2020","adj_xhr",,2,0,0,,"0",0.1,"-0.1"
"White, Eli","642201","TEX","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Rojas, Josh","668942","AZ","2020","adj_xhr",,2,0,0,,"0",0.1,"-0.1"
"Craig, Will","643269","PIT","2020","adj_xhr",,0,1,0,,"0",0.8,"-0.8"
"Haase, Eric","606992","DET","2020","adj_xhr",,0,1,0,,"0",0.9,"-0.9"
"Ward, Taylor","621493","LAA","2020","adj_xhr",,2,2,0,,"0",1.4,"-1.4"
"Arraez, Luis","650333","MIN","2020","adj_xhr",,2,1,0,,"0",0.4,"-0.4"
"Adrianza, Ehire","501303","MIN","2020","adj_xhr",,1,2,0,,"0",1.6,"-1.6"
"Bart, Joey","663698","SF","2020","adj_xhr",,3,2,0,,"0",1.7,"-1.7"
"Akiyama, Shogo","673451","CIN","2020","adj_xhr",,1,0,0,,"0",0,"0.0"
"Healy, Ryon","592387","MIL","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Cordell, Ryan","641477","NYM","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Guillorme, Luis","641645","NYM","2020","adj_xhr",,2,0,0,,"0",0.1,"-0.1"
"Díaz, Lewin","650331","MIA","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Hoerner, Nico","663538","CHC","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Heineman, Tyler","623168","SF","2020","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
