"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Abreu, José",547989,"CWS","FF","4-Seam Fastball",1.1,4,"330",32.1,"60","0.352","0.667","0.446",18.2,15,9.3,"0.344","0.69","0.462",58.7
"Swanson, Dansby",621020,"ATL","SI","Sinker",1.9,4,"228",21.5,"59","0.302","0.491","0.437",24.1,25.4,28.8,"0.312","0.526","0.39",50
"Anderson, Tim",641313,"CWS","SL","Slider",1.3,2,"172",21.9,"59","0.259","0.517","0.333",31.9,25.4,25,"0.224","0.373","0.262",20.9
"Castellanos, Nick",592206,"CIN","SL","Slider",-0.6,-1,"252",26.1,"59","0.232","0.518","0.332",47.9,40.7,29.3,"0.259","0.512","0.341",46.9
"Kemp, Tony",643393,"ATH","FF","4-Seam Fastball",-1.1,-2,"183",44.9,"59","0.229","0.313","0.303",6.2,8.5,11.9,"0.236","0.32","0.308",15.6
"Nola, Austin",543592,"SD","FF","4-Seam Fastball",2,5,"259",35.6,"59","0.353","0.627","0.456",20,25.4,21.1,"0.296","0.513","0.39",44.4
"Ozuna, Marcell",542303,"ATL","SI","Sinker",2.6,5,"209",19.5,"58","0.34","0.66","0.446",11.5,6.9,9.8,"0.342","0.635","0.437",51
"Ramos, Wilson",467092,"NYM","FF","4-Seam Fastball",-2.3,-4,"169",31.9,"58","0.189","0.321","0.259",19.8,15.5,18,"0.235","0.408","0.309",45.5
"Brantley, Michael",488726,"HOU","FF","4-Seam Fastball",-1,-3,"266",36.9,"58","0.259","0.333","0.291",19.4,19,15.9,"0.248","0.454","0.324",37.2
"Vázquez, Christian",543877,"BOS","FF","4-Seam Fastball",-1.1,-3,"256",32.9,"58","0.231","0.442","0.327",21.4,15.5,10.7,"0.223","0.432","0.317",48.8
"Long Jr., Shed",643418,"SEA","FF","4-Seam Fastball",-0.5,-1,"209",42,"58","0.245","0.388","0.339",23.3,15.5,19.1,"0.25","0.451","0.358",47.5
"Castellanos, Nick",592206,"CIN","FF","4-Seam Fastball",1.9,5,"234",24.2,"58","0.269","0.769","0.449",18,25.9,18.8,"0.359","0.898","0.528",60.5
"Gurriel Jr., Lourdes",666971,"TOR","FF","4-Seam Fastball",1.9,5,"259",31.1,"58","0.302","0.528","0.415",24,25.9,18.1,"0.282","0.474","0.353",57.9
"Vogelbach, Daniel",596129,"MIL","FF","4-Seam Fastball",-0.6,-1,"235",38.2,"58","0.22","0.44","0.336",14.6,15.5,12.9,"0.302","0.583","0.418",48.8
"González, Erik",570481,"PIT","FF","4-Seam Fastball",-0.5,-1,"223",33.7,"58","0.288","0.462","0.324",29.3,27.6,29.1,"0.275","0.49","0.357",56.4
"Sanó, Miguel",593934,"MIN","SL","Slider",-0.3,-1,"222",25.5,"57","0.148","0.389","0.246",50.4,52.6,30,"0.156","0.36","0.239",54.2
"Urshela, Gio",570482,"NYY","FF","4-Seam Fastball",0.6,1,"233",36.8,"57","0.239","0.457","0.37",19.6,12.3,12.3,"0.267","0.43","0.353",34.1
"Kipnis, Jason",543401,"CHC","FF","4-Seam Fastball",0.2,1,"237",40,"57","0.267","0.422","0.371",22.8,28.1,21.9,"0.16","0.295","0.274",32.3
"Merrifield, Whit",593160,"KC","SL","Slider",-1.5,-4,"230",23.1,"57","0.179","0.232","0.204",23.8,26.3,17.6,"0.152","0.198","0.164",17.1
"Abreu, José",547989,"CWS","SI","Sinker",3.2,6,"181",17.6,"57","0.415","0.66","0.479",16.9,12.3,20,"0.34","0.547","0.401",52.2
"Hosmer, Eric",543333,"SD","FF","4-Seam Fastball",0.5,1,"208",36.5,"57","0.288","0.481","0.35",14.8,15.8,17.3,"0.301","0.567","0.384",50
"Moore, Dylan",664238,"SEA","FF","4-Seam Fastball",3.3,8,"230",35.1,"57","0.341","0.864","0.569",24.1,17.5,14.5,"0.313","0.769","0.501",61.8
"Acuña Jr., Ronald",660670,"ATL","FF","4-Seam Fastball",1.4,4,"288",32.9,"57","0.217","0.457","0.37",36.9,42.1,24.2,"0.202","0.494","0.367",63.6
"Moustakas, Mike",519058,"CIN","FF","4-Seam Fastball",0.9,2,"221",33.5,"57","0.25","0.432","0.36",19.2,21.1,18.8,"0.243","0.426","0.355",47.1
"Anderson, Tim",641313,"CWS","FF","4-Seam Fastball",2.6,7,"254",32.3,"56","0.431","0.784","0.549",29.9,19.6,20.8,"0.375","0.741","0.488",52.5
"Duvall, Adam",594807,"ATL","FF","4-Seam Fastball",3.6,8,"232",29.1,"56","0.354","0.667","0.495",17.1,10.7,8.6,"0.343","0.724","0.484",42.9
"Choi, Ji Man",596847,"TB","FF","4-Seam Fastball",-1.4,-3,"197",33.1,"56","0.191","0.34","0.295",34,35.7,29,"0.117","0.217","0.224",35.7
"Contreras, Willson",575929,"CHC","SL","Slider",0.9,2,"192",22,"56","0.216","0.353","0.297",46.3,33.9,27.5,"0.186","0.358","0.285",34.4
"Adames, Willy",642715,"TB","FF","4-Seam Fastball",0.9,2,"238",28.8,"56","0.26","0.56","0.396",38.9,37.5,28.4,"0.231","0.46","0.332",55.2
"Wendle, Joey",621563,"TB","FF","4-Seam Fastball",-1.4,-3,"220",32.7,"56","0.235","0.314","0.273",12.6,16.1,14.3,"0.23","0.291","0.258",23.3
"Castellanos, Nick",592206,"CIN","SI","Sinker",3,6,"189",19.6,"55","0.292","0.521","0.439",24.5,14.5,17.8,"0.365","0.618","0.452",52.5
"Segura, Jean",516416,"PHI","FF","4-Seam Fastball",0.1,0,"231",28.1,"55","0.217","0.37","0.325",29.5,23.6,19.7,"0.257","0.429","0.358",45.5
"Molina, Yadier",425877,"STL","FF","4-Seam Fastball",-0.9,-2,"191",34.3,"55","0.3","0.42","0.349",21.6,14.5,13.8,"0.296","0.475","0.362",31
"Chapman, Matt",656305,"ATH","FF","4-Seam Fastball",3.9,9,"233",35.7,"55","0.286","0.816","0.477",37.8,30.9,23.9,"0.255","0.698","0.423",56.3
"Encarnación, Edwin",429665,"CWS","SL","Slider",-1.5,-3,"209",26.4,"55","0.115","0.327","0.229",37.4,41.8,21.9,"0.106","0.237","0.183",40
"Bryant, Kris",592178,"CHC","FF","4-Seam Fastball",0.2,0,"199",33.2,"55","0.239","0.37","0.35",31.7,23.6,20,"0.22","0.399","0.334",36.4
"Dickerson, Corey",572816,"MIA","FF","4-Seam Fastball",-0.1,0,"342",39.7,"55","0.24","0.5","0.379",30.3,27.3,16.1,"0.237","0.509","0.346",42.9
"d'Arnaud, Travis",518595,"ATL","FF","4-Seam Fastball",-0.2,0,"209",31,"55","0.286","0.429","0.358",31.8,38.2,34.4,"0.273","0.521","0.374",50
"Grichuk, Randal",545341,"TOR","FF","4-Seam Fastball",0,0,"253",29.6,"55","0.286","0.592","0.399",15.1,23.6,21.3,"0.277","0.617","0.405",59.5
"Fletcher, David",664058,"LAA","SI","Sinker",2.3,5,"215",23.7,"55","0.417","0.5","0.47",3.1,3.6,5.7,"0.349","0.407","0.374",27.7
"Gordon, Alex",460086,"KC","FF","4-Seam Fastball",-1.9,-4,"222",31.4,"55","0.191","0.255","0.269",17.8,16.4,18,"0.22","0.293","0.291",21.1
"France, Ty",664034,"SEA","FF","4-Seam Fastball",-0.1,0,"250",40.7,"54","0.265","0.429","0.334",25.6,25.9,18.7,"0.313","0.569","0.401",40
"Rojas, Miguel",500743,"MIA","FF","4-Seam Fastball",-0.2,0,"201",37.8,"54","0.292","0.438","0.347",16.3,9.3,8.9,"0.231","0.354","0.3",30.2
"Choo, Shin-Soo",425783,"TEX","FF","4-Seam Fastball",-0.4,-1,"211",40.3,"54","0.262","0.429","0.36",26.7,18.5,16.7,"0.247","0.448","0.358",32.4
"Báez, Javier",595879,"CHC","FF","4-Seam Fastball",-0.6,-2,"264",29,"54","0.255","0.431","0.303",39.7,48.1,32.1,"0.183","0.359","0.249",53.8
"Riley, Austin",663586,"ATL","FF","4-Seam Fastball",-0.7,-1,"204",26.4,"54","0.25","0.354","0.311",26.6,24.1,23.2,"0.287","0.454","0.358",37.1
"Torres, Gleyber",650402,"NYY","FF","4-Seam Fastball",-1.6,-3,"200",29.8,"53","0.2","0.289","0.286",17,15.1,16,"0.217","0.366","0.316",32.4
"Meadows, Austin",640457,"TB","FF","4-Seam Fastball",-1.2,-3,"223",33.9,"53","0.208","0.396","0.289",27.4,30.2,21.9,"0.216","0.446","0.306",51.5
"Winker, Jesse",608385,"CIN","FF","4-Seam Fastball",0.7,2,"258",33,"53","0.256","0.419","0.367",36.5,30.2,24.2,"0.274","0.479","0.391",51.9
"O'Hearn, Ryan",656811,"KC","FF","4-Seam Fastball",0,0,"205",36.7,"53","0.244","0.341","0.355",21.5,20.8,18.6,"0.29","0.482","0.412",53.3
"Pujols, Albert",405395,"LAA","FF","4-Seam Fastball",0.3,1,"210",33.8,"53","0.277","0.574","0.398",15.2,11.3,14.6,"0.304","0.596","0.402",35.7
"Moreland, Mitch",519048,"SD","FF","4-Seam Fastball",0.2,0,"189",32.9,"53","0.205","0.364","0.337",20.2,18.9,20,"0.253","0.45","0.365",47.1
"Soler, Jorge",624585,"KC","FF","4-Seam Fastball",0.3,1,"205",27.7,"53","0.275","0.529","0.353",20.3,30.2,27.1,"0.265","0.551","0.351",57.1
"O'Neill, Tyler",641933,"STL","FF","4-Seam Fastball",-0.2,0,"196",31.5,"52","0.114","0.409","0.303",31.2,25,25.5,"0.167","0.482","0.33",64.5
"Machado, Manny",592518,"SD","SI","Sinker",3.2,5,"162",17.3,"52","0.4","0.644","0.486",12.8,9.6,15.2,"0.31","0.481","0.378",43.9
"Hiura, Keston",669374,"MIL","SI","Sinker",-2.8,-5,"178",18,"52","0.186","0.186","0.246",29.4,21.2,31.4,"0.233","0.32","0.321",27.3
"Swanson, Dansby",621020,"ATL","SL","Slider",-0.6,-1,"219",20.7,"52","0.229","0.396","0.286",42.1,34.6,22,"0.193","0.321","0.257",32.3
"Story, Trevor",596115,"COL","SI","Sinker",2.2,4,"179",17.3,"52","0.333","0.542","0.425",10.8,9.6,12.5,"0.33","0.541","0.397",46.5
"Newman, Kevin",621028,"PIT","FF","4-Seam Fastball",-0.8,-2,"192",29,"52","0.239","0.326","0.315",3.3,3.8,4.3,"0.279","0.422","0.346",50
"Ozuna, Marcell",542303,"ATL","SL","Slider",-1.1,-3,"236",22,"51","0.156","0.333","0.263",50.9,39.2,27.4,"0.179","0.404","0.295",40
"Franco, Maikel",596748,"KC","SL","Slider",-2.1,-5,"245",26,"51","0.213","0.255","0.231",37.5,19.6,14.3,"0.222","0.334","0.265",21.1
"Kiner-Falefa, Isiah",643396,"TEX","SI","Sinker",1,1,"136",17,"51","0.34","0.362","0.379",10.9,3.9,9.1,"0.261","0.305","0.288",24.4
"Hernández, Enrique",571771,"LAD","FF","4-Seam Fastball",-1.1,-2,"205",36.9,"51","0.208","0.438","0.295",19.8,23.5,23.1,"0.267","0.486","0.34",47.2
"Bohm, Alec",664761,"PHI","FF","4-Seam Fastball",-0.5,-1,"215",32.5,"51","0.262","0.429","0.353",25.5,23.5,20.7,"0.229","0.486","0.356",54.8
"Barnes, Austin",605131,"LAD","FF","4-Seam Fastball",-1,-2,"179",45.9,"51","0.25","0.275","0.313",23.1,13.7,16.7,"0.22","0.3","0.306",34.3
"Cruz, Nelson",443558,"MIN","FF","4-Seam Fastball",2.4,6,"269",31.8,"50","0.292","0.771","0.448",29.6,34,20.5,"0.301","0.716","0.43",54.8
"Canó, Robinson",429664,"NYM","FF","4-Seam Fastball",3.5,8,"221",36.5,"50","0.457","0.804","0.536",8.9,12,10.9,"0.411","0.657","0.475",53.7
"Anderson, Brian",605119,"MIA","SL","Slider",-1.8,-3,"180",20.3,"50","0.156","0.244","0.225",40.8,30,24.2,"0.122","0.194","0.191",23.3
"Buxton, Byron",621439,"MIN","FF","4-Seam Fastball",-1.2,-2,"175",39.5,"50","0.174","0.37","0.238",24.1,28,29.2,"0.215","0.451","0.283",44.1
"Castro, Willi",650489,"DET","FF","4-Seam Fastball",2,4,"204",38.2,"50","0.372","0.558","0.424",35,26,18.6,"0.318","0.537","0.396",25
"Biggio, Cavan",624415,"TOR","SI","Sinker",3.6,6,"173",15.6,"50","0.35","0.65","0.496",16.4,14,17.5,"0.3","0.451","0.398",45.5
"Alberto, Hanser",593643,"BAL","SL","Slider",0.8,1,"156",20.5,"50","0.271","0.417","0.349",23.2,20,21.7,"0.225","0.301","0.239",12.8
"Paredes, Isaac",670623,"DET","FF","4-Seam Fastball",0.2,0,"153",34.1,"50","0.34","0.468","0.373",8.7,20,22.2,"0.293","0.383","0.317",35.1
"Duvall, Adam",594807,"ATL","SL","Slider",-1.1,-2,"177",22.2,"50","0.125","0.438","0.264",49,50,41,"0.136","0.427","0.247",47.8
"Hernández, César",514917,"CLE","SI","Sinker",0.4,1,"205",19.1,"49","0.333","0.467","0.394",13.3,20.4,20.8,"0.32","0.469","0.368",57.1
"Hernández, Teoscar",606192,"TOR","FF","4-Seam Fastball",3.4,8,"244",29,"49","0.356","0.867","0.541",28.5,24.5,16.7,"0.333","0.857","0.505",78.8
"Encarnación, Edwin",429665,"CWS","FF","4-Seam Fastball",-2.8,-7,"240",30.3,"49","0.075","0.15","0.224",32.2,26.5,18.3,"0.123","0.308","0.272",29.6
"Chavis, Michael",656308,"BOS","FF","4-Seam Fastball",-0.5,-1,"238",38.3,"49","0.214","0.429","0.303",27.7,30.6,20.3,"0.276","0.467","0.355",48.3
"Margot, Manuel",622534,"TB","FF","4-Seam Fastball",-2.4,-5,"200",34.3,"49","0.238","0.238","0.284",20,18.4,18,"0.256","0.413","0.345",33.3
"Odor, Rougned",596059,"TEX","FF","4-Seam Fastball",0,0,"204",34.3,"49","0.195","0.463","0.302",23.7,30.6,18.8,"0.165","0.404","0.294",28.6
"Alberto, Hanser",593643,"BAL","SI","Sinker",-3.2,-4,"133",17.5,"49","0.261","0.326","0.27",16.3,8.2,16,"0.265","0.33","0.275",25.6
"Marte, Starling",516782,"MIA","SI","Sinker",-1.5,-3,"181",19.2,"48","0.239","0.326","0.27",14.3,16.7,17.8,"0.221","0.267","0.236",28.9
"Walker, Christian",572233,"AZ","SL","Slider",2.4,4,"185",19.2,"48","0.326","0.581","0.421",34.4,22.9,17.5,"0.29","0.567","0.39",45.5
"Turner, Trea",607208,"WSH","SI","Sinker",5.1,9,"182",17.6,"48","0.409","0.955","0.589",14.5,0,0,"0.365","0.684","0.467",45.5
"DeShields, Delino",592261,"CLE","FF","4-Seam Fastball",-1,-2,"193",43.1,"48","0.31","0.381","0.338",22.5,20.8,20.4,"0.276","0.389","0.323",26.5
"LeMahieu, DJ",518934,"NYY","SI","Sinker",1.9,4,"185",22.3,"48","0.325","0.575","0.45",8.6,6.3,7,"0.253","0.352","0.33",42.1
"Rizzo, Anthony",519203,"CHC","SI","Sinker",-0.1,0,"187",19,"48","0.2","0.35","0.35",8.3,8.3,9.1,"0.329","0.443","0.396",44.4
"Freeman, Freddie",518692,"ATL","SL","Slider",0.2,0,"208",20.4,"48","0.237","0.368","0.352",24,18.8,12.5,"0.256","0.422","0.374",51.7
"Murphy, Daniel",502517,"COL","FF","4-Seam Fastball",-1,-2,"191",39.2,"48","0.271","0.458","0.311",14.7,22.9,23.4,"0.282","0.477","0.321",32.4
"Bader, Harrison",664056,"STL","FF","4-Seam Fastball",-1,-2,"186",35.6,"48","0.216","0.459","0.382",31.7,33.3,29.6,"0.179","0.432","0.355",45.5
"Schoop, Jonathan",570731,"DET","FF","4-Seam Fastball",1.8,3,"195",31.3,"48","0.326","0.535","0.407",24.7,25,20.7,"0.248","0.378","0.298",40.6
"Giménez, Andrés",665926,"NYM","FF","4-Seam Fastball",-0.6,-1,"190",37.8,"47","0.238","0.429","0.313",21,21.3,16.7,"0.222","0.367","0.282",33.3
"Tatis Jr., Fernando",665487,"SD","SI","Sinker",0.9,2,"214",21.7,"47","0.293","0.585","0.397",15.8,14.9,14.9,"0.358","0.618","0.455",62.9
"Braun, Ryan",460075,"MIL","FF","4-Seam Fastball",2.1,3,"147",29.6,"47","0.326","0.651","0.435",23.3,14.9,19.4,"0.345","0.653","0.441",47.2
"Hicks, Aaron",543305,"NYY","SI","Sinker",1.7,3,"152",16.6,"47","0.342","0.632","0.467",16.9,12.8,27.3,"0.295","0.52","0.412",46.9
"Davis, J.D.",605204,"NYM","SI","Sinker",-0.1,0,"170",17.9,"47","0.282","0.385","0.353",21.4,21.3,17.9,"0.294","0.449","0.374",46.7
"Lewis, Kyle",641786,"SEA","SL","Slider",1.2,2,"171",17.4,"47","0.273","0.409","0.34",39,31.9,28.3,"0.239","0.368","0.288",31
"Cruz, Nelson",443558,"MIN","SL","Slider",-0.3,-1,"193",22.8,"47","0.214","0.357","0.293",52.7,40.4,32.8,"0.181","0.301","0.257",34.8
"Bote, David",623520,"CHC","FF","4-Seam Fastball",0.8,2,"228",38.1,"47","0.237","0.5","0.383",23.1,17,13.8,"0.274","0.499","0.398",56.7
"Pederson, Joc",592626,"LAD","FF","4-Seam Fastball",1.9,4,"184",33.5,"47","0.286","0.738","0.462",27,25.5,22.2,"0.276","0.663","0.422",50
"Kelly, Carson",608348,"AZ","FF","4-Seam Fastball",0.1,0,"210",41.5,"47","0.244","0.488","0.359",21.8,19.1,18.4,"0.237","0.441","0.338",53.1
"Correa, Carlos",621043,"HOU","SL","Slider",-1.3,-2,"184",21.2,"47","0.214","0.262","0.281",33.3,27.7,21.7,"0.175","0.209","0.225",24.1
"Stewart, DJ",621466,"BAL","FF","4-Seam Fastball",-1.6,-3,"209",42.3,"47","0.059","0.235","0.279",37.7,44.7,25.9,"0.081","0.186","0.274",38.5
"Miller, Brad",543543,"STL","FF","4-Seam Fastball",0.6,1,"204",29.1,"46","0.243","0.568","0.408",48,34.8,29.6,"0.239","0.482","0.379",47.6
"Kiermaier, Kevin",595281,"TB","FF","4-Seam Fastball",-0.1,0,"212",32.5,"46","0.184","0.447","0.357",29.3,28.3,21.7,"0.276","0.514","0.397",60
"Acuña Jr., Ronald",660670,"ATL","SI","Sinker",2,4,"181",20.7,"46","0.281","0.625","0.476",19.1,17.4,17,"0.31","0.665","0.495",50
"Piscotty, Stephen",572039,"ATH","FF","4-Seam Fastball",-1.5,-2,"160",27.2,"46","0.22","0.39","0.299",30.9,34.8,34,"0.233","0.459","0.325",42.3
"García Jr., Luis",671277,"WSH","FF","4-Seam Fastball",-0.6,-1,"154",30.5,"46","0.311","0.467","0.345",15.4,19.6,23.1,"0.249","0.407","0.29",25
"Thames, Eric",519346,"WSH","FF","4-Seam Fastball",0.9,2,"187",32.2,"46","0.244","0.439","0.335",24.2,37,23.6,"0.254","0.549","0.371",70.8
"Mazara, Nomar",608577,"CWS","FF","4-Seam Fastball",-1.8,-3,"188",30.8,"46","0.238","0.333","0.288",23.6,23.9,21.6,"0.26","0.506","0.356",54.8
"Polanco, Jorge",593871,"MIN","SI","Sinker",-2.9,-4,"128",14.2,"46","0.289","0.311","0.277",7.9,15.2,22.6,"0.302","0.418","0.322",28.9
"Naquin, Tyler",571980,"CLE","FF","4-Seam Fastball",-0.8,-2,"219",41.9,"46","0.209","0.372","0.296",37.5,39.1,26.1,"0.203","0.365","0.268",56
"Frazier, Adam",624428,"PIT","SI","Sinker",-2,-3,"155",17.5,"46","0.25","0.364","0.291",9,13,14.6,"0.277","0.387","0.307",31.6
"Rendon, Anthony",543685,"LAA","SI","Sinker",3.3,6,"169",19,"46","0.421","0.816","0.553",4.3,8.7,11.1,"0.373","0.725","0.502",61.8
"Ahmed, Nick",605113,"AZ","SL","Slider",0.7,1,"183",22,"46","0.244","0.39","0.318",37.8,23.9,16.4,"0.214","0.32","0.28",33.3
"Lindor, Francisco",596019,"CLE","CH","Changeup",0.2,0,"177",15.8,"45","0.268","0.341","0.326",17,0,0,"0.321","0.43","0.358",29.3
"Alonso, Pete",624413,"NYM","SL","Slider",2.2,3,"155",16.7,"45","0.237","0.5","0.363",43,28.9,24.1,"0.243","0.55","0.37",38.5
"Sogard, Eric",519299,"MIL","FF","4-Seam Fastball",0.5,1,"154",30.9,"45","0.324","0.514","0.404",0,4.4,4.9,"0.35","0.436","0.395",11.1
"Inciarte, Ender",542255,"ATL","FF","4-Seam Fastball",-2.9,-6,"212",39.4,"45","0.132","0.132","0.193",27.7,17.8,12.5,"0.183","0.23","0.251",9.7
"Marte, Starling",516782,"MIA","SL","Slider",0.4,1,"168",17.8,"45","0.293","0.317","0.322",41.8,31.1,24.1,"0.215","0.319","0.256",46.4
"Olson, Matt",621566,"ATH","CH","Changeup",-0.7,-1,"145",14.5,"45","0.214","0.381","0.303",13.6,17.8,22.2,"0.288","0.52","0.366",50
"Walker, Christian",572233,"AZ","SI","Sinker",1.1,2,"148",15.4,"45","0.25","0.556","0.413",11.7,6.7,8.8,"0.301","0.612","0.431",55.9
"Duvall, Adam",594807,"ATL","SI","Sinker",-0.9,-1,"141",17.7,"45","0.205","0.436","0.326",6.6,15.6,25.9,"0.23","0.548","0.372",34.4
"Conforto, Michael",624424,"NYM","SI","Sinker",6.4,9,"136",14.6,"45","0.27","0.622","0.49",11.9,17.8,20.5,"0.345","0.737","0.496",51.7
"Murphy, Sean",669221,"ATH","FF","4-Seam Fastball",1.4,3,"184",31.5,"45","0.212","0.667","0.448",21.8,17.8,14.3,"0.213","0.568","0.419",56
"Lindor, Francisco",596019,"CLE","SI","Sinker",1,2,"177",15.8,"45","0.366","0.561","0.427",16.3,11.1,11.6,"0.259","0.465","0.341",50
"Gardner, Brett",458731,"NYY","FF","4-Seam Fastball",-1.4,-3,"228",34.9,"45","0.216","0.324","0.317",22.2,24.4,21.6,"0.217","0.393","0.335",57.7
"Yelich, Christian",592885,"MIL","SI","Sinker",-0.6,-1,"199",18.1,"45","0.184","0.368","0.326",22.6,31.1,26.4,"0.238","0.409","0.342",58.3
"Riley, Austin",663586,"ATL","SI","Sinker",0.4,1,"160",20.7,"45","0.317","0.439","0.39",14.5,15.6,18.4,"0.296","0.388","0.335",55.9
"Wolters, Tony",547172,"COL","FF","4-Seam Fastball",0.6,1,"174",42.2,"45","0.325","0.425","0.389",13.9,15.6,26.9,"0.31","0.431","0.36",24.2
"Votto, Joey",458015,"CIN","SI","Sinker",1.9,4,"202",21.9,"45","0.281","0.469","0.47",14.9,6.7,5.7,"0.284","0.412","0.411",37.9
"Laureano, Ramón",657656,"ATH","SL","Slider",-2,-4,"188",21,"45","0.098","0.146","0.158",44.6,40,27.3,"0.143","0.22","0.205",21.7
"Segura, Jean",516416,"PHI","SL","Slider",-0.5,-1,"153",18.6,"44","0.3","0.375","0.333",28.9,18.2,20.5,"0.287","0.413","0.337",40.6
"Kemp, Matt",461314,"COL","FF","4-Seam Fastball",-0.7,-1,"186",34,"44","0.263","0.447","0.358",29.1,34.1,31.9,"0.23","0.445","0.341",39.1
"O'Neill, Tyler",641933,"STL","SL","Slider",0.5,1,"166",26.7,"44","0.244","0.463","0.355",43,34.1,20.8,"0.193","0.367","0.268",26.9
"Trout, Mike",545361,"LAA","SI","Sinker",2.6,4,"173",16.9,"44","0.333","0.615","0.467",13,11.4,12.8,"0.397","0.73","0.501",50
"Hoerner, Nico",663538,"CHC","FF","4-Seam Fastball",-1.8,-3,"182",34.8,"44","0.143","0.171","0.28",8.8,9.1,8,"0.25","0.373","0.359",38.7
"Suzuki, Kurt",435559,"WSH","FF","4-Seam Fastball",0.4,1,"162",33.5,"44","0.286","0.543","0.406",10.3,6.8,5.7,"0.241","0.453","0.375",36.4
"Mondesi, Adalberto",609275,"KC","CH","Changeup",0.6,1,"167",19.7,"44","0.282","0.385","0.366",37.6,15.9,17.9,"0.259","0.367","0.32",15.6
"Naylor, Josh",647304,"CLE","FF","4-Seam Fastball",-3.3,-4,"130",34.2,"44","0.244","0.293","0.268",8.1,2.3,3.1,"0.262","0.335","0.289",27.5
"Segura, Jean",516416,"PHI","SI","Sinker",2.2,4,"183",22.3,"44","0.333","0.59","0.448",9.6,15.9,15.6,"0.268","0.486","0.363",53.1
"Cruz, Nelson",443558,"MIN","SI","Sinker",7.4,10,"139",16.4,"44","0.5","0.941","0.632",15.3,9.1,10.3,"0.417","0.837","0.565",60
"Smith, Will",669257,"LAD","FF","4-Seam Fastball",1.8,4,"212",34.8,"44","0.294","0.735","0.472",16.3,18.2,15.1,"0.313","0.647","0.468",74.1
"Semien, Marcus",543760,"ATH","SI","Sinker",0.9,2,"170",17.3,"44","0.351","0.432","0.422",12.2,9.1,10.3,"0.255","0.367","0.34",27.3
"Lindor, Francisco",596019,"CLE","SL","Slider",-2.2,-4,"179",16,"44","0.128","0.256","0.223",37.4,36.4,18,"0.234","0.364","0.305",39.1
"Arraez, Luis",650333,"MIN","FF","4-Seam Fastball",0.2,0,"207",40.4,"44","0.316","0.368","0.377",5.8,6.8,5.4,"0.32","0.5","0.397",40
"Grisham, Trent",663757,"SD","CH","Changeup",-2.2,-3,"134",12.8,"44","0.167","0.262","0.213",25,29.5,28.9,"0.146","0.217","0.181",27.6
"Ramírez, José",608070,"CLE","SL","Slider",1.6,3,"198",17.3,"44","0.231","0.462","0.358",20,25,15.5,"0.208","0.372","0.296",39.3
"Urías, Luis",649966,"MIL","FF","4-Seam Fastball",-0.7,-1,"168",34.6,"44","0.275","0.4","0.328",22.8,27.3,21.1,"0.249","0.33","0.292",35.7
"Mendick, Danny",664901,"CWS","FF","4-Seam Fastball",-1.1,-2,"176",37.6,"44","0.205","0.359","0.317",27.6,25,22.9,"0.223","0.328","0.282",31
"Quinn, Roman",596451,"PHI","FF","4-Seam Fastball",-1.6,-3,"166",36.6,"43","0.184","0.237","0.255",16.7,20.9,21.4,"0.222","0.247","0.256",26.7
"Rosario, Eddie",592696,"MIN","CH","Changeup",4.4,6,"131",15.8,"43","0.359","0.692","0.469",19.1,9.3,12.1,"0.314","0.549","0.397",25.7
"Goldschmidt, Paul",502671,"STL","SI","Sinker",1.6,3,"182",18.6,"43","0.353","0.5","0.438",14.3,16.3,11.9,"0.307","0.48","0.413",44.4
"Goldschmidt, Paul",502671,"STL","SL","Slider",0.1,0,"212",21.7,"43","0.286","0.314","0.331",29.6,16.3,10.9,"0.246","0.288","0.311",31
"Galvis, Freddy",520471,"CIN","FF","4-Seam Fastball",-1.4,-2,"167",27,"43","0.152","0.333","0.319",27.6,18.6,17,"0.196","0.405","0.357",32
"Cooper, Garrett",643265,"MIA","FF","4-Seam Fastball",0.1,0,"184",33,"43","0.282","0.615","0.405",21.9,27.9,26.1,"0.266","0.519","0.363",51.9
"Grichuk, Randal",545341,"TOR","SL","Slider",2.5,3,"142",16.6,"43","0.3","0.625","0.41",24.4,16.3,14.9,"0.284","0.538","0.377",29.4
"Dozier, Hunter",641531,"KC","SL","Slider",-0.6,-1,"196",27,"43","0.171","0.314","0.305",52.1,37.2,25,"0.164","0.317","0.299",15.8
"Laureano, Ramón",657656,"ATH","SI","Sinker",2.7,4,"135",15.1,"43","0.314","0.514","0.42",5.7,7,15.8,"0.366","0.56","0.454",37.5
"Pollock, AJ",572041,"LAD","SL","Slider",-1.4,-2,"158",21.2,"43","0.179","0.359","0.282",33.3,27.9,25,"0.212","0.374","0.274",39.3
"Hilliard, Sam",656541,"COL","FF","4-Seam Fastball",-0.1,0,"200",40.7,"43","0.286","0.595","0.386",35.4,32.6,24.1,"0.201","0.335","0.24",57.1
"Taylor, Chris",621035,"LAD","SL","Slider",-1.7,-3,"181",21.1,"43","0.122","0.293","0.238",42.5,34.9,25,"0.202","0.374","0.266",42.3
"Voit, Luke",572228,"NYY","SL","Slider",0.6,1,"174",19.1,"43","0.238","0.5","0.34",34.4,20.9,17.3,"0.257","0.502","0.325",30.3
