"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Mears, Nick","683232","MIL","2024","adj_xhr","24.42",1,4,3,"42.9","7",6.7,"0.3"
"Nastrini, Nick","680897","CWS","2024","adj_xhr","22.76",1,4,3,"42.9","7",6.6,"0.4"
"Poche, Colin","621363","TB","2024","adj_xhr","22.14",1,5,2,"28.6","7",6.6,"0.4"
"Little, Brendon","663893","TOR","2024","adj_xhr","23.73",1,5,2,"28.6","7",5.9,"1.1"
"Soriano, George","666277","MIA","2024","adj_xhr","23.58",1,5,2,"28.6","7",5.8,"1.2"
"Grove, Michael","675627","LAD","2024","adj_xhr","24.65",1,7,0,"0","7",5.7,"1.3"
"Ort, Kaleb","672391","HOU","2024","adj_xhr","24.75",1,4,3,"42.9","7",5.1,"1.9"
"Scott, Tayler","605463","HOU","2024","adj_xhr","25.34",4,3,1,"14.3","7",3,"4.0"
"Weems, Jordan","607179","WSH","2024","adj_xhr","23.4",2,4,3,"42.9","7",6,"1.0"
"Peralta, Wandy","593974","SD","2024","adj_xhr","23.69",4,2,3,"42.9","7",4.4,"2.6"
"Miller, Tyson","668338","CHC","2024","adj_xhr","23.97",4,4,4,"57.1","7",7.9,"-0.9"
"Suarez, José","660761","LAA","2024","adj_xhr","22.98",1,9,2,"28.6","7",7.8,"-0.8"
"Lambert, Peter","663567","COL","2024","adj_xhr","24.39",4,6,2,"28.6","7",7.6,"-0.6"
"Harris, Hogan","663687","ATH","2024","adj_xhr","25.2",3,6,3,"42.9","7",7.2,"-0.2"
"Priester, Quinn","682990","BOS","2024","adj_xhr","22.5",4,5,3,"42.9","7",7,"0.0"
"Vodnik, Victor","680767","COL","2024","adj_xhr","23.27",6,6,3,"42.9","7",7.7,"-0.7"
"Chivilli, Angel","683409","COL","2024","adj_xhr","24.75",4,5,3,"42.9","7",7,"0.0"
"Ross, Joe","605452","MIL","2024","adj_xhr","22.66",2,7,0,"0","7",6.1,"0.9"
"Matz, Steven","571927","STL","2024","adj_xhr","22.7",1,5,3,"42.9","7",6.2,"0.8"
"Oller, Adam","670124","MIA","2024","adj_xhr","25.75",1,3,5,"71.4","7",7.8,"-0.8"
"Law, Derek","571882","WSH","2024","adj_xhr","24.24",5,4,2,"28.6","7",4.8,"2.2"
"Farmer, Buck","571656","CIN","2024","adj_xhr","24.47",6,5,2,"28.6","7",4.7,"2.3"
"Chirinos, Yonny","630023","MIA","2024","adj_xhr","22.8",4,5,4,"57.1","7",6.5,"0.5"
"Nardi, Andrew","677053","MIA","2024","adj_xhr","25.23",4,7,2,"28.6","7",7.6,"-0.6"
"Leiter, Jack","683004","TEX","2024","adj_xhr","26.36",4,5,4,"57.1","7",7.8,"-0.8"
"Kimbrel, Craig","518886","BAL","2024","adj_xhr","22.89",3,8,2,"28.6","7",8.1,"-1.1"
"Rogers, Taylor","573124","SF","2024","adj_xhr","23.91",3,6,4,"57.1","7",8.5,"-1.5"
"Smith, Will","519293","KC","2024","adj_xhr","23.9",2,8,3,"42.9","7",8.9,"-1.9"
"Weissert, Greg","669711","BOS","2024","adj_xhr","22.43",3,5,2,"28.6","7",5.8,"1.2"
"Richards, Trevor","670950","MIN","2024","adj_xhr","23.62",4,4,2,"28.6","7",6,"1.0"
"Martinez, Seth","661527","HOU","2024","adj_xhr","23.43",4,3,3,"42.9","7",6.1,"0.9"
"Black, Mason","696131","SF","2024","adj_xhr","25.54",2,7,1,"14.3","7",6.1,"0.9"
"Suarez, Robert","663158","SD","2024","adj_xhr","23.89",2,5,3,"42.9","7",6.2,"0.8"
"Jackson, Jay","543351","MIN","2024","adj_xhr","25.12",3,4,3,"42.9","7",6.2,"0.8"
"Diekman, Jake","518617","NYM","2024","adj_xhr","23.58",4,3,3,"42.9","7",6.3,"0.7"
"Brasier, Ryan","518489","LAD","2024","adj_xhr","23.86",2,4,4,"57.1","7",6.6,"0.4"
"Rodríguez, Yerry","666720","TOR","2024","adj_xhr","24.95",1,7,2,"28.6","7",7,"0.0"
"Díaz, Edwin","621242","NYM","2024","adj_xhr","25.96",1,8,1,"14.3","7",7.1,"-0.1"
"Hudson, Bryan","663542","MIL","2024","adj_xhr","21.71",1,4,2,"28.6","7",5,"2.0"
"Leclerc, José","600917","TEX","2024","adj_xhr","23.78",4,6,2,"28.6","7",6.8,"0.2"
"Kochanowicz, Jack","686799","LAA","2024","adj_xhr","23.52",5,4,3,"42.9","7",6.2,"0.8"
"Holmes, Grant","656550","ATL","2024","adj_xhr","22.17",4,6,2,"28.6","7",6,"1.0"
"Scherzer, Max","453286","TEX","2024","adj_xhr","23.89",6,4,2,"28.6","7",5.3,"1.7"
"Miller, Erik","669062","SF","2024","adj_xhr","21.75",5,5,1,"14.3","7",5.3,"1.7"
"Rogers, Tyler","643511","SF","2024","adj_xhr","23.64",5,4,2,"28.6","7",5.6,"1.4"
"Kelly, Kevin","687330","TB","2024","adj_xhr","23.38",3,5,3,"42.9","7",6.6,"0.4"
"Payamps, Joel","606303","MIL","2024","adj_xhr","23.6",3,5,3,"42.9","7",7,"0.0"
"Vesia, Alex","681911","LAD","2024","adj_xhr","22.44",3,6,2,"28.6","7",7.1,"-0.1"
"Thielbar, Caleb","573204","MIN","2024","adj_xhr","23.99",2,4,4,"66.7","6",7.2,"-1.2"
"Holderman, Colin","670059","PIT","2024","adj_xhr","26.05",4,5,2,"33.3","6",5.8,"0.2"
"Phillips, Evan","623465","LAD","2024","adj_xhr","24",3,5,3,"50","6",6.4,"-0.4"
"Sewald, Paul","623149","AZ","2024","adj_xhr","23.43",3,8,1,"16.7","6",6.4,"-0.4"
"Beeks, Jalen","656222","PIT","2024","adj_xhr","23.74",4,5,3,"50","6",6.5,"-0.5"
"Lynch IV, Daniel","663738","KC","2024","adj_xhr","23.23",2,5,4,"66.7","6",7.4,"-1.4"
"Armstrong, Shawn","542888","CHC","2024","adj_xhr","23.46",2,7,2,"33.3","6",7.6,"-1.6"
"Hoeing, Bryan","663773","SD","2024","adj_xhr","24.05",1,5,5,"83.3","6",8,"-2.0"
"López, Jorge","605347","CHC","2024","adj_xhr","22.54",8,4,2,"33.3","6",6.1,"-0.1"
"Sands, Cole","663485","MIN","2024","adj_xhr","23.83",6,6,2,"33.3","6",7.1,"-1.1"
"Estévez, Carlos","608032","PHI","2024","adj_xhr","23.53",5,7,1,"16.7","6",6.3,"-0.3"
"Ottavino, Adam","493603","NYM","2024","adj_xhr","23.39",5,6,2,"33.3","6",6.7,"-0.7"
"Smith, Burch","572143","BAL","2024","adj_xhr","23.58",3,7,3,"50","6",7.9,"-1.9"
"Muller, Kyle","666205","ATH","2024","adj_xhr","24.19",3,9,1,"16.7","6",8,"-2.0"
"Adam, Jason","592094","SD","2024","adj_xhr","25.71",4,4,5,"83.3","6",8.2,"-2.2"
"Anderson, Nick","623433","KC","2024","adj_xhr","24.67",0,3,3,"50","6",5.3,"0.7"
"Miller, Mason","695243","ATH","2024","adj_xhr","23.48",1,3,2,"33.3","6",3.9,"2.1"
"Tonkin, Michael","543859","MIN","2024","adj_xhr","22.86",3,4,1,"16.7","6",4.5,"1.5"
"Hall, DL","669084","MIL","2024","adj_xhr","24.38",0,6,2,"33.3","6",5.6,"0.4"
"Turnbull, Spencer","605513","PHI","2024","adj_xhr","24.6",1,4,3,"50","6",5.7,"0.3"
"Zerpa, Angel","672582","KC","2024","adj_xhr","22.54",2,2,4,"66.7","6",5.8,"0.2"
"Milner, Hoby","571948","MIL","2024","adj_xhr","23.45",1,5,2,"33.3","6",5.8,"0.2"
"Chargois, JT","608638","SEA","2024","adj_xhr","23.71",2,2,4,"66.7","6",5.9,"0.1"
"García, Yimi","554340","SEA","2024","adj_xhr","23.93",1,4,3,"50","6",6,"0.0"
"Alzolay, Adbert","640470","CHC","2024","adj_xhr","24.69",1,5,2,"33.3","6",6.6,"-0.6"
"Alvarado, José","621237","PHI","2024","adj_xhr","23.38",1,5,2,"33.3","6",6.6,"-0.6"
"Minter, A.J.","621345","ATL","2024","adj_xhr","23.32",1,4,2,"33.3","6",4.8,"1.2"
"Gallegos, Giovanny","606149","STL","2024","adj_xhr","23.03",0,5,2,"33.3","6",4.9,"1.1"
"Ray, Robbie","592662","SF","2024","adj_xhr","23.99",0,6,1,"16.7","6",5.4,"0.6"
"Muñoz, Andrés","662253","SEA","2024","adj_xhr","24.23",1,2,4,"66.7","6",5.8,"0.2"
"Thompson, Zack","668868","STL","2024","adj_xhr","22.52",0,4,3,"50","6",6.1,"-0.1"
"Latz, Jacob","656641","TEX","2024","adj_xhr","23.87",0,4,3,"50","6",6.3,"-0.3"
"Hernández, Jonathan","642546","SEA","2024","adj_xhr","24.19",3,5,1,"16.7","6",4.4,"1.6"
"Mazur, Adam","800049","SD","2024","adj_xhr","23.71",3,5,1,"16.7","6",4.8,"1.2"
"Wood, Alex","622072","ATH","2024","adj_xhr","23.03",2,6,1,"16.7","6",5.3,"0.7"
"Hoffman, Jeff","656546","PHI","2024","adj_xhr","25.7",2,4,3,"50","6",5.3,"0.7"
"Ginkel, Kevin","656464","AZ","2024","adj_xhr","25.07",3,2,4,"66.7","6",5.4,"0.6"
"Cantillo, Joey","676282","CLE","2024","adj_xhr","24.43",1,5,3,"50","6",5.4,"0.6"
"Jiménez, Dany","666204","ATH","2024","adj_xhr","25.06",2,5,2,"33.3","6",5.5,"0.5"
"Okert, Steven","595345","MIN","2024","adj_xhr","25.77",2,4,3,"50","6",5.5,"0.5"
"Pagán, Emilio","641941","CIN","2024","adj_xhr","24.74",3,4,2,"33.3","6",5.7,"0.3"
"Bernardino, Brennan","657514","BOS","2024","adj_xhr","23.39",2,5,2,"33.3","6",5.9,"0.1"
"Woodford, Jake","663765","PIT","2024","adj_xhr","22.12",1,6,2,"33.3","6",5.9,"0.1"
"Barlow, Scott","605130","CLE","2024","adj_xhr","23.91",2,4,3,"50","6",6,"0.0"
"Díaz, Alexis","664747","CIN","2024","adj_xhr","24.97",2,3,4,"66.7","6",6.1,"-0.1"
"Leasure, Jordan","673929","CWS","2024","adj_xhr","23.49",2,5,2,"33.3","6",6.2,"-0.2"
"Ferguson, Caleb","657571","HOU","2024","adj_xhr","23.88",2,3,4,"66.7","6",6.6,"-0.6"
"McGough, Scott","543518","AZ","2024","adj_xhr","24.52",1,4,4,"66.7","6",6.9,"-0.9"
"Gaddis, Hunter","683769","CLE","2024","adj_xhr","24.76",6,10,1,"16.7","6",8.5,"-2.5"
"Johnson, Pierce","572955","ATL","2024","adj_xhr","22.45",4,5,1,"16.7","6",4.9,"1.1"
"Banks, Tanner","621383","PHI","2024","adj_xhr","23.37",4,5,1,"16.7","6",5,"1.0"
"Cleavinger, Garrett","664076","TB","2024","adj_xhr","23.53",4,5,1,"16.7","6",5.2,"0.8"
"Brieske, Beau","689225","DET","2024","adj_xhr","23.68",3,5,2,"33.3","6",5.6,"0.4"
"Cano, Yennier","666974","BAL","2024","adj_xhr","23.33",4,4,2,"33.3","6",6.4,"-0.4"
"Snell, Blake","605483","SF","2024","adj_xhr","25.48",1,4,5,"83.3","6",6.7,"-0.7"
"Sammons, Bryan","676614","DET","2024","adj_xhr","23.72",2,4,4,"66.7","6",7.5,"-1.5"
"Jarvis, Bryce","686826","AZ","2024","adj_xhr","23.02",2,8,1,"16.7","6",5.6,"0.4"
"Booser, Cam","592155","BOS","2024","adj_xhr","22.62",4,4,1,"20","5",4.8,"0.2"
"Floro, Dylan","571670","AZ","2024","adj_xhr","23.8",4,5,0,"0","5",3.4,"1.6"
"Walker, Ryan","676254","SF","2024","adj_xhr","26.33",2,6,1,"20","5",6.1,"-1.1"
"Bird, Jake","656234","COL","2024","adj_xhr","22.84",1,4,4,"80","5",6.8,"-1.8"
"Foley, Jason","671345","DET","2024","adj_xhr","22.53",8,5,0,"0","5",4.5,"0.5"
"Snider, Collin","676092","SEA","2024","adj_xhr","23.35",4,3,3,"60","5",5.1,"-0.1"
"Harvey, Hunter","640451","KC","2024","adj_xhr","24.35",6,6,2,"40","5",6.5,"-1.5"
"Anderson, Justin","605121","CWS","2024","adj_xhr","25.99",6,4,4,"80","5",6.8,"-1.8"
"France, J.P.","641585","HOU","2024","adj_xhr","25.83",1,3,4,"80","5",6.4,"-1.4"
"Thompson, Ryan","657044","AZ","2024","adj_xhr","23.56",1,6,1,"20","5",6.1,"-1.1"
"Bielak, Brandon","656232","ATH","2024","adj_xhr","22.86",1,5,2,"40","5",5.5,"-0.5"
"Chapman, Aroldis","547973","PIT","2024","adj_xhr","23.38",2,4,2,"40","5",5.5,"-0.5"
"Garrett, Braxton","666129","MIA","2024","adj_xhr","22.31",1,4,3,"60","5",5.5,"-0.5"
"Robertson, David","502085","TEX","2024","adj_xhr","24.87",2,3,3,"60","5",5.3,"-0.3"
"Daniel, Davis","669721","LAA","2024","adj_xhr","22.52",4,3,1,"20","5",4.1,"0.9"
"Chafin, Andrew","605177","TEX","2024","adj_xhr","24.3",3,3,2,"40","5",3.6,"1.4"
"Strahm, Matt","621381","PHI","2024","adj_xhr","24.49",4,3,1,"20","5",3.6,"1.4"
"Martin, Chris","455119","BOS","2024","adj_xhr","22.8",4,3,1,"20","5",3.5,"1.5"
"Kuhl, Chad","641771","CWS","2024","adj_xhr","23.94",4,3,1,"20","5",3.3,"1.7"
"Long, Sam","669674","KC","2024","adj_xhr","23.83",7,3,1,"20","5",4.2,"0.8"
"Stratton, Chris","608717","KC","2024","adj_xhr","22.97",5,4,2,"40","5",5.3,"-0.3"
"Gonzales, Marco","594835","PIT","2024","adj_xhr","23.22",4,5,2,"40","5",5.7,"-0.7"
"Howard, Spencer","675921","CLE","2024","adj_xhr","23.63",4,6,1,"20","5",6.1,"-1.1"
"Puk, A.J.","640462","AZ","2024","adj_xhr","24.61",4,6,1,"20","5",6.4,"-1.4"
"Manoah, Alek","666201","TOR","2024","adj_xhr","23.98",0,4,1,"20","5",4,"1.0"
"Hernández, Elieser","622694","MIL","2024","adj_xhr","24.04",0,2,3,"60","5",4.2,"0.8"
"Bloss, Jake","814005","HOU","2024","adj_xhr","23.66",0,4,1,"20","5",4.6,"0.4"
"Dana, Caden","702674","LAA","2024","adj_xhr","21.76",0,3,2,"40","5",4.8,"0.2"
"Ramírez, Erasmo","541640","TB","2024","adj_xhr","24.34",0,4,2,"40","5",5.2,"-0.2"
"Kahnle, Tommy","592454","NYY","2024","adj_xhr","26.37",2,1,4,"80","5",5.1,"-0.1"
"Marte, Yunior","628708","PHI","2024","adj_xhr","24.98",1,4,2,"40","5",5.1,"-0.1"
"Clase, Emmanuel","661403","CLE","2024","adj_xhr","21.61",0,5,2,"40","5",4.6,"0.4"
"Warren, Will","701542","NYY","2024","adj_xhr","22.99",1,4,2,"40","5",4.3,"0.7"
"Rosenberg, Kenny","670046","LAA","2024","adj_xhr","23.73",2,4,1,"20","5",3.9,"1.1"
"Cousins, Jake","664776","NYY","2024","adj_xhr","25.75",0,3,3,"60","5",5.1,"-0.1"
"Banda, Anthony","607455","LAD","2024","adj_xhr","24.81",0,4,2,"40","5",4.9,"0.1"
"Springs, Jeffrey","605488","TB","2024","adj_xhr","23.88",1,4,1,"20","5",4.4,"0.6"
"Bowman, Matt","621199","BAL","2024","adj_xhr","25.2",1,3,2,"40","5",4.3,"0.7"
"Horn, Bailey","690544","BOS","2024","adj_xhr","22.54",1,3,2,"40","5",4.3,"0.7"
"Allard, Kolby","663465","PHI","2024","adj_xhr","23.22",2,1,3,"60","5",4.2,"0.8"
"Zuñiga, Guillo","670871","LAA","2024","adj_xhr","23.26",2,4,0,"0","5",3.6,"1.4"
"Doval, Camilo","666808","SF","2024","adj_xhr","26.75",6,3,3,"60","5",5.1,"-0.1"
"Brown, Ben","676962","CHC","2024","adj_xhr","23.62",3,6,1,"20","5",6.8,"-1.8"
"Molina, Anthony","683627","COL","2024","adj_xhr","23.49",3,5,2,"40","5",5.4,"-0.4"
"Treinen, Blake","595014","LAD","2024","adj_xhr","25.43",5,0,5,"100","5",5.4,"-0.4"
"Martin, Davis","663436","CWS","2024","adj_xhr","23.57",5,3,2,"40","5",5.2,"-0.2"
"Holmes, Clay","605280","NYY","2024","adj_xhr","25.65",4,3,3,"60","5",4.9,"0.1"
"Mayza, Tim","641835","NYY","2024","adj_xhr","24.45",4,4,2,"40","5",4.9,"0.1"
"King, John","667463","STL","2024","adj_xhr","24.71",3,4,2,"40","5",5,"0.0"
"Jansen, Kenley","445276","BOS","2024","adj_xhr","21.67",2,6,2,"50","4",5.7,"-1.7"
"Santillan, Tony","663574","CIN","2024","adj_xhr","25.78",3,1,1,"25","4",2,"2.0"
"Burke, Brock","656271","LAA","2024","adj_xhr","24.76",2,1,2,"50","4",3,"1.0"
"Adcock, Ty","686654","NYM","2024","adj_xhr","22.74",0,5,0,"0","4",3.1,"0.9"
"Leone, Dominic","608678","CWS","2024","adj_xhr","22.84",0,4,1,"25","4",3.1,"0.9"
"Boyle, Joe","671212","ATH","2024","adj_xhr","24.56",0,5,0,"0","4",3.4,"0.6"
"La Sorsa, Joe","686747","WSH","2024","adj_xhr","24.55",1,2,2,"50","4",3.6,"0.4"
"Germán, Domingo","593334","PIT","2024","adj_xhr","22.8",0,3,2,"50","4",3.7,"0.3"
"McFarland, T.J.","519008","ATH","2024","adj_xhr","24.11",1,3,1,"25","4",3.9,"0.1"
"Hurter, Brant","676428","DET","2024","adj_xhr","22.87",1,0,4,"100","4",4.2,"-0.2"
"Vines, Darius","670241","ATL","2024","adj_xhr","22.81",0,3,2,"50","4",4.3,"-0.3"
"Walston, Blake","686796","AZ","2024","adj_xhr","22.86",0,3,2,"50","4",4.3,"-0.3"
"Boyd, Matthew","571510","CLE","2024","adj_xhr","23.29",2,4,0,"0","4",2.4,"1.6"
"Peguero, Elvis","665625","MIL","2024","adj_xhr","22.63",3,3,0,"0","4",2.5,"1.5"
"Nicolas, Kyle","693312","PIT","2024","adj_xhr","23.06",2,2,2,"50","4",3.1,"0.9"
"Adams, Austin","613534","ATH","2024","adj_xhr","24.79",3,2,1,"25","4",3.1,"0.9"
"Morgan, Eli","669212","CLE","2024","adj_xhr","25.82",2,3,1,"25","4",3.1,"0.9"
"Emanuel, Kent","592288","MIA","2024","adj_xhr","24.67",1,4,1,"25","4",3.6,"0.4"
"Estrada, Jeremiah","669093","SD","2024","adj_xhr","25.38",2,2,2,"50","4",3.7,"0.3"
"Blalock, Bradley","687134","COL","2024","adj_xhr","22.76",1,4,1,"25","4",3.9,"0.1"
"Burr, Ryan","621114","TOR","2024","adj_xhr","23.75",2,3,1,"25","4",3.9,"0.1"
"Plesac, Zach","668676","LAA","2024","adj_xhr","23.57",1,3,2,"50","4",4.1,"-0.1"
"Brooks, Aaron","605156","ATH","2024","adj_xhr","24",2,1,3,"75","4",4.1,"-0.1"
"Marinaccio, Ron","676760","NYY","2024","adj_xhr","23.84",2,3,1,"25","4",4.2,"-0.2"
"Duran, Jhoan","661395","MIN","2024","adj_xhr","24.24",1,2,3,"75","4",4.5,"-0.5"
"Tyler, Kyle","667725","MIA","2024","adj_xhr","25.7",5,1,3,"75","4",4.2,"-0.2"
"Erceg, Lucas","668674","KC","2024","adj_xhr","24.24",4,5,0,"0","4",4.5,"-0.5"
"Megill, Trevor","656730","MIL","2024","adj_xhr","23.34",2,6,1,"25","4",5.3,"-1.3"
"Iglesias, Raisel","628452","ATL","2024","adj_xhr","23.14",2,5,2,"50","4",5.3,"-1.3"
"Fernandez, Ryan","681676","STL","2024","adj_xhr","24.81",7,6,1,"25","4",5,"-1.0"
"Webb, Jacob","657097","BAL","2024","adj_xhr","25.88",4,2,2,"50","4",3,"1.0"
"Leahy, Kyle","681517","STL","2024","adj_xhr","22.67",4,3,1,"25","4",3.1,"0.9"
"Medina, Luis","665622","ATH","2024","adj_xhr","22.22",4,2,2,"50","4",3.3,"0.7"
"Clevinger, Mike","605182","CWS","2024","adj_xhr","25.93",3,4,1,"25","4",3.4,"0.6"
"Ginn, J.T.","669372","ATH","2024","adj_xhr","22.74",4,1,3,"75","4",4.2,"-0.2"
"Criswell, Jeff","676105","COL","2024","adj_xhr","24.88",1,5,2,"50","4",4.4,"-0.4"
"Javier, Cristian","664299","HOU","2024","adj_xhr","22.79",2,5,1,"25","4",4.4,"-0.4"
"Slaten, Justin","686580","BOS","2024","adj_xhr","25.9",3,3,2,"50","4",4.4,"-0.4"
"Englert, Mason","669438","DET","2024","adj_xhr","24.11",1,3,4,"100","4",5.1,"-1.1"
"Garabito, Gerson","642520","TEX","2024","adj_xhr","27.93",2,3,3,"75","4",5.2,"-1.2"
"Fairbanks, Pete","664126","TB","2024","adj_xhr","22.46",2,4,2,"50","4",5.5,"-1.5"
"Koenig, Jared","657649","MIL","2024","adj_xhr","23.36",6,1,3,"75","4",4.3,"-0.3"
"Ferguson, Tyler","621053","ATH","2024","adj_xhr","24.52",5,2,3,"75","4",5,"-1.0"
"Soto, Gregory","642397","BAL","2024","adj_xhr","23.34",2,8,0,"0","4",5.4,"-1.4"
"Jax, Griffin","643377","MIN","2024","adj_xhr","24.3",5,5,2,"50","4",6.3,"-2.3"
"Santana, Dennis","642701","PIT","2024","adj_xhr","25.3",5,5,3,"75","4",6.1,"-2.1"
"Romano, Jordan","605447","TOR","2024","adj_xhr","23.19",5,1,1,"25","4",2.6,"1.4"
"Jefferies, Daulton","641726","PIT","2024","adj_xhr","25.16",4,2,1,"25","4",3.1,"0.9"
"White, Mitch","669952","MIL","2024","adj_xhr","24.86",3,1,3,"75","4",3.5,"0.5"
"Cueto, Johnny","456501","LAA","2024","adj_xhr","23.37",2,3,2,"50","4",3.7,"0.3"
"Kelly, Joe","523260","LAD","2024","adj_xhr","24.81",2,4,1,"25","4",3.8,"0.2"
"Brito, Jhony","666745","SD","2024","adj_xhr","23.09",3,4,0,"0","4",3.8,"0.2"
"Cuas, Jose","621016","TOR","2024","adj_xhr","25.49",3,2,2,"50","4",4,"0.0"
"Funderburk, Kody","681892","MIN","2024","adj_xhr","23.22",3,2,2,"50","4",4.1,"-0.1"
"Honeywell, Brent","641703","LAD","2024","adj_xhr","23.94",1,5,1,"25","4",4.3,"-0.3"
"Ramírez, Yohan","670990","BOS","2024","adj_xhr","24.95",2,3,2,"50","4",4.4,"-0.4"
"Rodríguez, Randy","678495","SF","2024","adj_xhr","22.78",1,4,2,"50","4",4.5,"-0.5"
"Garcia, Robert","676395","WSH","2024","adj_xhr","23.41",2,3,2,"50","4",4.6,"-0.6"
"Kolek, Stephen","663568","SD","2024","adj_xhr","25.87",2,3,2,"50","4",4.7,"-0.7"
"Pressly, Ryan","519151","HOU","2024","adj_xhr","22.49",1,4,2,"50","4",4.7,"-0.7"
"Taylor, Troy","700187","SEA","2024","adj_xhr","23.44",1,2,1,"25","4",2.2,"1.8"
"Cisnero, José","542585","LAA","2024","adj_xhr","24.81",0,2,2,"50","4",2.5,"1.5"
"Williamson, Brandon","682227","CIN","2024","adj_xhr","24.36",0,4,0,"0","4",2.5,"1.5"
"Hernandez, Nick","663321","HOU","2024","adj_xhr","25.53",1,2,1,"25","4",2.6,"1.4"
"Brogdon, Connor","641401","LAD","2024","adj_xhr","23.49",0,3,1,"25","4",2.6,"1.4"
"Morejon, Adrian","670970","SD","2024","adj_xhr","24.21",4,6,1,"25","4",5.1,"-1.1"
"Kerr, Ray","678061","ATL","2024","adj_xhr","25.03",3,7,1,"25","4",5.5,"-1.5"
"Basso, Brady","669620","ATH","2024","adj_xhr","23.9",3,3,0,"0","3",2.6,"0.4"
"Ellard, Fraser","686642","CWS","2024","adj_xhr","26.78",0,3,1,"33.3","3",3.7,"-0.7"
"Alexander, Scott","518397","ATH","2024","adj_xhr","22",1,4,1,"33.3","3",2.8,"0.2"
"Wells, Tyler","669330","BAL","2024","adj_xhr","22.84",0,2,3,"100","3",4.3,"-1.3"
"Dubin, Shawn","681869","HOU","2024","adj_xhr","26.69",3,1,1,"33.3","3",1.7,"1.3"
"Junk, Janson","676083","ATH","2024","adj_xhr","25.88",3,1,1,"33.3","3",2,"1.0"
"Bido, Osvaldo","674370","ATH","2024","adj_xhr","23.82",2,1,2,"66.7","3",2.7,"0.3"
"Lovelady, Richard","663992","TB","2024","adj_xhr","21.63",1,2,2,"66.7","3",2.8,"0.2"
"Mlodzinski, Carmen","669387","PIT","2024","adj_xhr","25.01",1,2,2,"66.7","3",2.9,"0.1"
"Díaz, Yilber","700270","AZ","2024","adj_xhr","24.51",2,3,0,"0","3",3.1,"-0.1"
"Espino, Paolo","502179","TOR","2024","adj_xhr","22.57",3,1,2,"66.7","3",3.2,"-0.2"
"Yates, Kirby","489446","TEX","2024","adj_xhr","23.7",1,2,2,"66.7","3",3.6,"-0.6"
"Pruitt, Austin","643493","TEX","2024","adj_xhr","23.68",1,2,2,"66.7","3",3.6,"-0.6"
"Coulombe, Danny","543056","BAL","2024","adj_xhr","23.45",2,1,2,"66.7","3",3.2,"-0.2"
"Scott, Tanner","656945","SD","2024","adj_xhr","25.86",3,3,0,"0","3",2.7,"0.3"
"Moll, Sam","594580","CIN","2024","adj_xhr","20.97",2,4,0,"0","3",3.3,"-0.3"
"Feyereisen, J.P.","656420","LAD","2024","adj_xhr","21.79",3,2,1,"33.3","3",2,"1.0"
"Manning, Matt","666159","DET","2024","adj_xhr","23.21",3,2,1,"33.3","3",3.3,"-0.3"
"Kerkering, Orion","689147","PHI","2024","adj_xhr","23.72",4,3,1,"33.3","3",3.3,"-0.3"
"Ramirez, Emmanuel","642629","MIA","2024","adj_xhr","23.6",4,2,1,"33.3","3",2.7,"0.3"
"Sánchez, Sixto","664350","MIA","2024","adj_xhr","22.55",2,5,0,"0","3",3.9,"-0.9"
"Tinoco, Jesus","622786","MIA","2024","adj_xhr","23.14",3,4,1,"33.3","3",3.8,"-0.8"
"Stratton, Hunter","676702","PIT","2024","adj_xhr","22",2,2,0,"0","3",1,"2.0"
"Keuchel, Dallas","572971","MIL","2024","adj_xhr","21.57",2,1,1,"33.3","3",1.5,"1.5"
"Leibrandt, Brandon","605335","CIN","2024","adj_xhr","26.33",1,3,0,"0","3",1.6,"1.4"
"Hentges, Sam","656529","CLE","2024","adj_xhr","21.73",1,3,0,"0","3",1.7,"1.3"
"Anderson, Shaun","641312","MIA","2024","adj_xhr","25.44",2,1,1,"33.3","3",1.8,"1.2"
"Helsley, Ryan","664854","STL","2024","adj_xhr","22.2",0,4,0,"0","3",2.3,"0.7"
"Young, Danny","664849","NYM","2024","adj_xhr","24.89",1,1,2,"66.7","3",2.4,"0.6"
"Rodríguez, Manuel","655889","TB","2024","adj_xhr","26.17",0,2,1,"33.3","3",2.9,"0.1"
"Allen, Logan","663531","AZ","2024","adj_xhr","22.05",0,2,1,"33.3","3",2.9,"0.1"
"Rodríguez, Joely","570257","BOS","2024","adj_xhr","22.32",0,1,2,"66.7","3",2.9,"0.1"
"Robertson, Nick","687798","TOR","2024","adj_xhr","21.88",0,2,1,"33.3","3",2.8,"0.2"
"Núñez, Dedniel","673380","NYM","2024","adj_xhr","27.54",0,2,1,"33.3","3",2.7,"0.3"
"Rodriguez, Carlos","692230","MIL","2024","adj_xhr","23.02",0,2,1,"33.3","3",2.6,"0.4"
"Bowlan, Jonathan","680742","KC","2024","adj_xhr","25.76",0,2,1,"33.3","3",2.5,"0.5"
"Silseth, Chase","681217","LAA","2024","adj_xhr","20.34",1,1,1,"33.3","3",2.1,"0.9"
"Winans, Allan","642216","ATL","2024","adj_xhr","24.23",1,1,1,"33.3","3",2,"1.0"
"Toussaint, Touki","657053","CWS","2024","adj_xhr","22.3",1,2,0,"0","3",1.3,"1.7"
"González, Victor","624647","NYY","2024","adj_xhr","23.99",1,2,1,"33.3","3",2.7,"0.3"
