Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Carlos Correa","- - -",0.315355329,1.335115864,0.21179302,0.450661853,0.337545126,0.117647058,0.156862745,55,0.073431241,0,0,0.39313666,0.35460566,0.25225768,0.17037929,0.47140277,0.35821794,"Carlos Correa",14162,621043
"Taylor Ward","LAA",0.281121187,0.782905982,0.195216049,0.353395061,0.451388888,0.068376068,0.145299145,28,0.061135371,0,0,0.37644342,0.3456505,0.27790608,0.11624326,0.52578907,0.35796767,"Taylor Ward",17548,621493
"Emmanuel Rivera","- - -",0.291417165,1.520958083,0.184108527,0.492248062,0.32364341,0.059880239,0.089820359,5,0.019685039,0,0,0.34042553,0.38297872,0.27659574,0.12765957,0.51450677,0.35783366,"Emmanuel Rivera",19890,656896
"Francisco Cervelli","- - -",0.288461538,1.219512195,0.157407407,0.462962962,0.379629629,0.073170731,0.097560975,3,0.06,0,0,0.44036697,0.29357798,0.26605505,0.11926606,0.52293578,0.35779817,"Francisco Cervelli",5275,465041
"Rhys Hoskins","- - -",0.270434782,0.68034188,0.207896857,0.320709105,0.471394037,0.14017094,0.155555555,30,0.075376884,0,0,0.47542305,0.3199033,0.20467365,0.15471394,0.48751007,0.35777599,"Rhys Hoskins",16472,656555
"Josh Naylor","- - -",0.290020093,1.291592128,0.187182741,0.458121827,0.354695431,0.089445438,0.150268336,29,0.040166204,1,1,0.42422321,0.36461636,0.21116043,0.15409004,0.48826886,0.35764109,"Josh Naylor",18839,647304
"José Abreu","- - -",0.307228915,1.453488372,0.196190476,0.476190476,0.327619047,0.075581395,0.156976744,37,0.049333333,0,0,0.38222222,0.36190476,0.25587302,0.14857143,0.49396825,0.35746032,"Jose Abreu",15676,547989
"Yasmani Grandal","- - -",0.258358662,1.167095115,0.190201729,0.436119116,0.373679154,0.100257069,0.149100257,16,0.03524229,2,0.333333333,0.42120344,0.35721108,0.22158548,0.15472779,0.48806113,0.35721108,"Yasmani Grandal",11368,518735
"Sean Rodríguez","- - -",0.27027027,1,0.243243243,0.378378378,0.378378378,0.142857142,0.071428571,1,0.071428571,0,0,0.4047619,0.33333333,0.26190476,0.23809524,0.4047619,0.35714286,"Sean Rodriguez",6589,446481
"José Devers","MIA",0.321428571,2,0.357142857,0.428571428,0.214285714,0.333333333,0,1,0.083333333,0,0,0.39285714,0.42857143,0.17857143,0.25,0.39285714,0.35714286,"Jose Devers",20540,672701
"Sam Hilliard","- - -",0.29787234,1.164473684,0.181592039,0.440298507,0.378109452,0.111842105,0.197368421,9,0.050847457,3,0.428571428,0.400978,0.39364303,0.20537897,0.17848411,0.46454768,0.35696822,"Sam Hilliard",17954,656541
"Jonathan Lucroy","- - -",0.261904761,1.45614035,0.190751445,0.479768786,0.329479768,0.122807017,0.087719298,3,0.036144578,0,0,0.40229885,0.40229885,0.1954023,0.17816092,0.46551724,0.35632184,"Jonathan Lucroy",7870,518960
"Ramón Laureano","- - -",0.300917431,1.022222222,0.215517241,0.396551724,0.387931034,0.093333333,0.157777777,44,0.095652173,0,0,0.43115318,0.33476764,0.23407917,0.16179002,0.48192771,0.35628227,"Ramon Laureano",17128,657656
"Yandy Díaz","TBR",0.319380733,1.967935871,0.178135405,0.544950055,0.276914539,0.104208416,0.116232464,74,0.075356415,0,0,0.29356271,0.40066593,0.30577137,0.15260821,0.49112098,0.35627081,"Yandy Diaz",16578,650490
"Ian Happ","CHC",0.298784388,1.027522935,0.206937799,0.401913875,0.391148325,0.065749235,0.168195718,41,0.061011904,1,1,0.40466228,0.34130305,0.25403467,0.1356844,0.50806934,0.35624626,"Ian Happ",17919,664023
"Bryan Reynolds","PIT",0.319644839,1.198156682,0.248818897,0.409448818,0.341732283,0.032258064,0.161290322,38,0.048717948,1,1,0.41133263,0.34365163,0.24501574,0.12486884,0.51888772,0.35624344,"Bryan Reynolds",19326,668804
"Isaac Collins","MIL",0.349726775,1.322033898,0.26344086,0.419354838,0.317204301,0.118644067,0.084745762,5,0.064102564,2,0.4,0.39790576,0.36649215,0.23560209,0.17277487,0.47120419,0.35602094,"Isaac Collins",25477,686555
"Nolan Gorman","STL",0.289099526,0.602373887,0.22077922,0.292929292,0.486291486,0.083086053,0.181008902,9,0.044334975,1,1,0.43948127,0.33717579,0.22334294,0.14409222,0.5,0.35590778,"Nolan Gorman",22263,669357
"Jarred Kelenic","- - -",0.283653846,0.954887218,0.216867469,0.38253012,0.400602409,0.093984962,0.154135338,12,0.047244094,0,0,0.40990991,0.37087087,0.21921922,0.15165165,0.49249249,0.35585586,"Jarred Kelenic",22558,672284
"Manny Piña","- - -",0.168831168,0.866666666,0.156626506,0.391566265,0.451807228,0.04,0.16,2,0.03076923,0,0,0.42771084,0.3373494,0.23493976,0.15662651,0.48795181,0.35542169,"Manny Pina",2829,444489
"Riley Greene","DET",0.345579793,1.235294117,0.229455709,0.425827107,0.344717182,0.021671826,0.204334365,17,0.042606516,0,0,0.41515475,0.33511206,0.24973319,0.11099253,0.53361793,0.35538954,"Riley Greene",25976,682985
"Meibrys Viloria","- - -",0.279661016,2,0.153846153,0.564102564,0.282051282,0.03030303,0.06060606,3,0.045454545,1,0.25,0.33057851,0.40495868,0.26446281,0.19008264,0.45454545,0.3553719,"Meibrys Viloria",17109,650619
"Tyler White","- - -",0.333333333,1.257142857,0.261682242,0.411214953,0.327102803,0.057142857,0.057142857,2,0.045454545,0,0,0.42056075,0.35514019,0.22429907,0.14018692,0.5046729,0.35514019,"Tyler White",15564,643603
"David Peralta","- - -",0.314181818,1.503340757,0.209563994,0.474683544,0.315752461,0.102449888,0.10467706,36,0.053333333,0,0,0.37974684,0.37201125,0.24824191,0.1511955,0.49367089,0.35513361,"David Peralta",2136,444482
"JaCoby Jones","DET",0.32034632,1.261904761,0.224489795,0.432653061,0.342857142,0.059523809,0.178571428,11,0.103773584,0,0,0.41632653,0.33469388,0.24897959,0.11836735,0.52653061,0.35510204,"JaCoby Jones",14818,592444
"Bryan De La Cruz","- - -",0.297297297,1.163690476,0.222459893,0.418181818,0.359358288,0.074404761,0.139880952,26,0.066496163,0,0,0.41283422,0.34117647,0.2459893,0.12941176,0.51550802,0.35508021,"Bryan De La Cruz",19600,650559
"Alejandro Kirk","TOR",0.279069767,1.414141414,0.201336675,0.467836257,0.330827067,0.106060606,0.09090909,27,0.048214285,0,0,0.31411863,0.40350877,0.2823726,0.14619883,0.49874687,0.3550543,"Alejandro Kirk",22581,672386
"Bobby Witt Jr.","KCR",0.316312997,0.848011363,0.183301946,0.374764595,0.441933458,0.115056818,0.12215909,59,0.09882747,1,0.5,0.34984326,0.37115987,0.27899687,0.15673981,0.48840125,0.35485893,"Bobby Witt Jr.",25764,677951
"J.C. Escarra","NYY",0.183333333,1.428571428,0.177419354,0.483870967,0.338709677,0.238095238,0.095238095,0,0,0,0,0.46774194,0.30645161,0.22580645,0.19354839,0.4516129,0.35483871,"J.C. Escarra",20084,641555
"Iván Herrera","STL",0.346153846,1.747663551,0.220159151,0.49602122,0.283819628,0.093457943,0.121495327,8,0.042780748,0,0,0.37037037,0.33862434,0.29100529,0.15873016,0.48677249,0.35449735,"Ivan Herrera",20599,671056
"Mitch Garver","- - -",0.256923076,0.738872403,0.17580872,0.35021097,0.473980309,0.12462908,0.181008902,13,0.052208835,0,0,0.52461322,0.29254571,0.18284107,0.17299578,0.47257384,0.35443038,"Mitch Garver",15161,641598
"George Springer","- - -",0.29471316,1.165487977,0.199267782,0.430962343,0.369769874,0.110325318,0.189533239,61,0.074029126,0,0,0.43485086,0.34327577,0.22187336,0.16902145,0.47671376,0.35426478,"George Springer",12856,543807
"Brandon Nimmo","NYM",0.298941798,1.208828522,0.182788944,0.44723618,0.369974874,0.079796264,0.147707979,44,0.061797752,5,0.416666666,0.36097257,0.35099751,0.28802993,0.15461347,0.49189526,0.35349127,"Brandon Nimmo",12927,607043
"Anthony Santander","- - -",0.246744791,0.609988109,0.179393939,0.31090909,0.509696969,0.189060642,0.139120095,20,0.038986354,1,0.2,0.45740181,0.31782477,0.22477341,0.20302115,0.44350453,0.35347432,"Anthony Santander",14551,623993
"DJ Stewart","- - -",0.246943765,0.753554502,0.162895927,0.359728506,0.477375565,0.180094786,0.17535545,6,0.037735849,3,0.6,0.50111857,0.3064877,0.19239374,0.22818792,0.41834452,0.35346756,"DJ Stewart",17766,621466
"Hunter Renfroe","- - -",0.259529602,0.896258503,0.157854984,0.398036253,0.444108761,0.147959183,0.156462585,25,0.04743833,1,0.333333333,0.50565185,0.2976639,0.19668425,0.19969857,0.44687265,0.35342879,"Hunter Renfroe",15464,592669
"Phillip Evans","PIT",0.255813953,2,0.142857142,0.571428571,0.285714285,0.210526315,0.105263157,4,0.052631578,0,0,0.39097744,0.37593985,0.23308271,0.2406015,0.40601504,0.35338346,"Phillip Evans",12950,595943
"Mitch Moreland","- - -",0.269230769,1.096969696,0.185882352,0.425882352,0.388235294,0.072727272,0.212121212,2,0.011049723,0,0,0.46117647,0.32,0.21882353,0.11058824,0.53647059,0.35294118,"Mitch Moreland",3086,519048
"Cory Spangenberg","MIL",0.36,4.571428571,0.1875,0.666666666,0.145833333,0.142857142,0.142857142,5,0.15625,1,0.333333333,0.47058824,0.29411765,0.23529412,0.2745098,0.37254902,0.35294118,"Cory Spangenberg",12294,605486
"Max Moroff","- - -",0.266666666,0.375,0.3125,0.1875,0.5,0.25,0.125,0,0,0,0,0.47058824,0.29411765,0.23529412,0.11764706,0.52941176,0.35294118,"Max Moroff",14556,621559
"Nick Dini","KCR",0.2,0.333333333,0.25,0.1875,0.5625,0.111111111,0.111111111,0,0,0,0,0.23529412,0.47058824,0.29411765,0.29411765,0.35294118,0.35294118,"Nick Dini",18206,664926
"Elehuris Montero","COL",0.310580204,0.868613138,0.163398692,0.388888888,0.447712418,0.08759124,0.09489051,14,0.117647058,0,0,0.40522876,0.37908497,0.21568627,0.16993464,0.47712418,0.35294118,"Elehuris Montero",20543,660707
"Daniel Schneemann","CLE",0.263157894,1.214285714,0.17699115,0.451327433,0.371681415,0.047619047,0.126984126,8,0.052287581,0,0,0.45294118,0.33823529,0.20882353,0.12352941,0.52352941,0.35294118,"Daniel Schneemann",25180,682177
"J.T. Realmuto","PHI",0.314720812,1.175895765,0.197115384,0.43389423,0.368990384,0.096091205,0.143322475,67,0.092797783,0,0,0.40745192,0.33533654,0.25721154,0.15264423,0.49459135,0.35276442,"J.T. Realmuto",11739,592663
"Kerry Carpenter","DET",0.322857142,0.832335329,0.197903014,0.364351245,0.43774574,0.098802395,0.188622754,8,0.028776978,0,0,0.45216252,0.33813893,0.20969856,0.1231979,0.5242464,0.3525557,"Kerry Carpenter",25961,681481
"Mike Ford","- - -",0.225806451,0.862857142,0.185,0.3775,0.4375,0.12,0.16,3,0.019867549,0,0,0.4625,0.3575,0.18,0.185,0.4625,0.3525,"Mike Ford",15585,645801
"Rougned Odor","- - -",0.230974632,0.686684073,0.178117048,0.334605597,0.487277353,0.146214099,0.138381201,13,0.049429657,11,0.647058823,0.45952677,0.33748443,0.20298879,0.17932752,0.46824408,0.35242839,"Rougned Odor",12282,596059
"Bo Bichette","TOR",0.34200542,1.575601374,0.222106901,0.475869226,0.302023871,0.06185567,0.14089347,57,0.062159214,0,0,0.28697457,0.36844837,0.34457706,0.1380384,0.50960042,0.35236118,"Bo Bichette",19612,666182
"Alexander Canario","- - -",0.369047619,1.366666666,0.193181818,0.46590909,0.34090909,0.066666666,0.133333333,4,0.097560975,0,0,0.35227273,0.44318182,0.20454545,0.20454545,0.44318182,0.35227273,"Alexander Canario",22842,672744
"Ryan Noda","- - -",0.322709163,0.885714285,0.235521235,0.359073359,0.405405405,0.104761904,0.114285714,6,0.064516129,1,0.2,0.46590909,0.3030303,0.23106061,0.14015152,0.50757576,0.35227273,"Ryan Noda",23312,676116
"Austin Wells","NYY",0.244444444,0.740088105,0.175365344,0.350730688,0.473903966,0.114537444,0.140969162,7,0.041666666,3,0.75,0.39130435,0.32712215,0.2815735,0.1573499,0.49068323,0.35196687,"Austin Wells",27562,669224
"AJ Pollock","- - -",0.286458333,1.124590163,0.195031055,0.426086956,0.378881987,0.111475409,0.127868852,30,0.087463556,0,0,0.4448575,0.3197026,0.2354399,0.16232962,0.48574969,0.35192069,"AJ Pollock",9256,572041
"Colin Moran","- - -",0.326013513,1.537234042,0.230645161,0.466129032,0.303225806,0.09574468,0.170212765,9,0.031141868,2,0.5,0.4141252,0.34189406,0.24398074,0.13483146,0.51364366,0.35152488,"Colin Moran",16909,592567
"Willy Adames","- - -",0.303297997,0.914552736,0.214246575,0.375342465,0.410410958,0.094793057,0.172229639,58,0.084671532,0,0,0.45185996,0.33752735,0.21061269,0.16684902,0.48194748,0.3512035,"Willy Adames",15986,642715
"Hunter Dozier","KCR",0.2956621,0.911917098,0.19956616,0.381778741,0.418655097,0.113989637,0.121761658,26,0.073863636,0,0,0.41820152,0.34994583,0.23185265,0.16359697,0.48537378,0.35102925,"Hunter Dozier",15117,641531
"David Bote","CHC",0.305288461,1.44137931,0.191780821,0.477168949,0.331050228,0.117241379,0.151724137,15,0.071770334,0,0,0.39635535,0.35079727,0.25284738,0.17084282,0.47835991,0.35079727,"David Bote",14593,623520
"Francisco Lindor","- - -",0.294117647,0.925531914,0.218705035,0.375539568,0.405755395,0.09929078,0.147754137,37,0.04725415,7,0.4375,0.4355069,0.3407901,0.223703,0.14136126,0.5078534,0.35078534,"Francisco Lindor",12916,596019
"Oliver Dunn","MIL",0.337837837,2.235294117,0.246575342,0.520547945,0.232876712,0.117647058,0.058823529,4,0.105263157,0,0,0.46753247,0.36363636,0.16883117,0.16883117,0.48051948,0.35064935,"Oliver Dunn",26295,686554
"Nathaniel Lowe","- - -",0.326832548,1.39453125,0.218112244,0.455357142,0.326530612,0.0703125,0.16015625,43,0.060224089,0,0,0.31867431,0.38304653,0.29827916,0.15168897,0.49776928,0.35054175,"Nathaniel Lowe",19566,663993
"Andre Lipcius","DET",0.263157894,0.777777777,0.2,0.35,0.45,0,0.111111111,0,0,0,0,0.35,0.3,0.35,0.1,0.55,0.35,"Andre Lipcius",25822,686531
"Jorge Polanco","- - -",0.283926218,0.771306818,0.223536737,0.338107098,0.438356164,0.07528409,0.142045454,32,0.05893186,8,0.470588235,0.47319778,0.30499076,0.22181146,0.15033888,0.49969193,0.34996919,"Jorge Polanco",13152,593871
"Starlin Castro","- - -",0.279338842,1.51231527,0.181380417,0.492776886,0.325842696,0.073891625,0.08866995,18,0.058631921,0,0,0.39967897,0.36276083,0.23756019,0.17495987,0.47512039,0.34991974,"Starlin Castro",4579,516770
"Dexter Fowler","- - -",0.310679611,0.968,0.247706422,0.370030581,0.382262996,0.064,0.152,7,0.057851239,1,0.5,0.443769,0.34346505,0.21276596,0.17629179,0.47416413,0.34954407,"Dexter Fowler",4062,451594
"Skye Bolt","- - -",0.205128205,1.72,0.160493827,0.530864197,0.308641975,0.04,0.16,1,0.023255813,1,0.5,0.46987952,0.3253012,0.20481928,0.08433735,0.56626506,0.34939759,"Skye Bolt",17723,621450
"Alex Gordon","KCR",0.290398126,1.430656934,0.234482758,0.450574712,0.314942528,0.05109489,0.102189781,14,0.071428571,2,0.333333333,0.42176871,0.36281179,0.2154195,0.15419501,0.49659864,0.34920635,"Alex Gordon",5209,460086
"Eddie Rosario","- - -",0.260504201,0.840531561,0.202303815,0.364290856,0.433405327,0.096345514,0.141196013,23,0.045454545,4,0.666666666,0.4688172,0.32401434,0.20716846,0.14982079,0.50107527,0.34910394,"Eddie Rosario",12155,592696
"Mitch Haniger","- - -",0.270448548,0.908045977,0.184275184,0.388206388,0.427518427,0.112068965,0.16091954,13,0.04113924,0,0,0.45454545,0.32309582,0.22235872,0.18304668,0.46805897,0.34889435,"Mitch Haniger",14274,571745
"Nick Castellanos","- - -",0.312082262,1.025641025,0.231517509,0.389105058,0.379377431,0.056410256,0.142307692,52,0.065,0,0,0.40077821,0.34533074,0.25389105,0.13472763,0.51653696,0.34873541,"Nick Castellanos",11737,592206
"Randal Grichuk","- - -",0.274385408,1.10940499,0.174305033,0.434259954,0.391435011,0.151631477,0.134357005,50,0.08650519,0,0,0.44853494,0.31630353,0.23516153,0.18106687,0.47032307,0.34861007,"Randal Grichuk",10243,545341
"James Outman","- - -",0.289719626,0.751592356,0.216524216,0.336182336,0.447293447,0.121019108,0.203821656,11,0.093220338,1,0.5,0.48725212,0.30311615,0.20963173,0.16430595,0.48725212,0.34844193,"James Outman",24770,681546
"Cheslor Cuthbert","KCR",0.264367816,1.098591549,0.162921348,0.438202247,0.398876404,0.225352112,0.056338028,4,0.051282051,0,0,0.41011236,0.34831461,0.24157303,0.20786517,0.44382022,0.34831461,"Cheslor Cuthbert",10473,596144
"Diego Castillo","- - -",0.218390804,1.25,0.191011235,0.449438202,0.359550561,0,0.0625,1,0.025,0,0,0.40449438,0.37078652,0.2247191,0.1011236,0.5505618,0.34831461,"Diego Castillo",19906,660636
"Willie Calhoun","- - -",0.253856942,0.922829581,0.196236559,0.385752688,0.418010752,0.147909967,0.099678456,11,0.038327526,0,0,0.42876344,0.37365591,0.19758065,0.14919355,0.50268817,0.34811828,"Willie Calhoun",17838,641432
"Yairo Muñoz","- - -",0.301282051,1.977272727,0.18125,0.54375,0.275,0.159090909,0.113636363,8,0.091954022,0,0,0.41614907,0.31677019,0.26708075,0.20496894,0.44720497,0.34782609,"Yairo Munoz",16313,622168
"Blake Rutherford","WSN",0.173913043,2.666666666,0.04347826,0.695652173,0.260869565,0,0,1,0.0625,0,0,0.47826087,0.34782609,0.17391304,0.13043478,0.52173913,0.34782609,"Blake Rutherford",19957,666164
"Zach Cole","HOU",0.368421052,1,0.181818181,0.409090909,0.409090909,0,0.444444444,0,0,0,0,0.43478261,0.43478261,0.13043478,0.04347826,0.60869565,0.34782609,"Zach Cole",31583,805904
"Dansby Swanson","- - -",0.304526748,1.106217616,0.206054687,0.416992187,0.376953125,0.090673575,0.137305699,77,0.090163934,1,0.2,0.4354603,0.34632245,0.21821724,0.13589868,0.51631758,0.34778373,"Dansby Swanson",18314,621020
"Justin Turner","- - -",0.305019305,0.834080717,0.242124768,0.344657195,0.413218035,0.095665171,0.100149476,25,0.044802867,0,0,0.37901235,0.34814815,0.27283951,0.13395062,0.51851852,0.34753086,"Justin Turner",5235,457759
"Jordan Beck","COL",0.328445747,1.341666666,0.194842406,0.461318051,0.343839541,0.083333333,0.108333333,15,0.093167701,3,0.6,0.40112994,0.38418079,0.21468927,0.16384181,0.48870056,0.34745763,"Jordan Beck",31431,687597
"Wyatt Langford","TEX",0.297597042,0.957446808,0.188712522,0.396825396,0.414462081,0.123404255,0.110638297,17,0.075555555,0,0,0.47619048,0.30335097,0.22045855,0.17283951,0.47971781,0.34744268,"Wyatt Langford",33333,694671
"Gabriel Arias","CLE",0.321867321,1.770491803,0.197149643,0.513064133,0.289786223,0.106557377,0.139344262,14,0.064814814,2,0.4,0.37089202,0.36619718,0.2629108,0.15962441,0.49295775,0.34741784,"Gabriel Arias",22563,672356
"Marwin Gonzalez","- - -",0.25527831,1.202072538,0.210037174,0.431226765,0.358736059,0.150259067,0.119170984,8,0.034482758,2,0.222222222,0.43510055,0.34003656,0.22486289,0.16636197,0.48628885,0.34734918,"Marwin Gonzalez",5497,503556
"Scooter Gennett","- - -",0.338028169,1.363636363,0.267605633,0.422535211,0.309859154,0.045454545,0.045454545,1,0.033333333,0,0,0.44444444,0.40277778,0.15277778,0.11111111,0.54166667,0.34722222,"Scooter Gennett",10339,571697
"José Marmolejos","SEA",0.223214285,0.759259259,0.214876033,0.338842975,0.446280991,0.129629629,0.166666666,2,0.048780487,0,0,0.39669421,0.3553719,0.24793388,0.14876033,0.50413223,0.34710744,"Jose Marmolejos",15767,592530
"J.D. Davis","- - -",0.347885402,1.854460093,0.21548387,0.509677419,0.274838709,0.07511737,0.197183098,36,0.09113924,0,0,0.36516129,0.37032258,0.26451613,0.13935484,0.51354839,0.34709677,"J.D. Davis",16219,605204
"Randy Arozarena","- - -",0.310589907,1.345419847,0.168470906,0.47699594,0.354533152,0.141221374,0.141221374,82,0.116312056,0,0,0.41120864,0.3679946,0.22079676,0.16610398,0.48683322,0.3470628,"Randy Arozarena",19290,668227
"Daulton Varsho","- - -",0.244122965,0.655986509,0.169204737,0.329103214,0.501692047,0.153456998,0.151770657,19,0.048843187,9,0.529411764,0.49291076,0.29524604,0.2118432,0.19683069,0.45621351,0.3469558,"Daulton Varsho",19918,662139
"Kyle Manzardo","CLE",0.28362573,0.561497326,0.206521739,0.285326086,0.508152173,0.07486631,0.144385026,5,0.047619047,1,1,0.41734417,0.34417344,0.23848238,0.14092141,0.51219512,0.34688347,"Kyle Manzardo",29794,700932
"Kyle McCann","OAK",0.385714285,1.142857142,0.2,0.426666666,0.373333333,0.071428571,0.178571428,1,0.03125,0,0,0.4,0.34666667,0.25333333,0.16,0.49333333,0.34666667,"Kyle McCann",25575,668832
"Luke Raley","- - -",0.32037037,1.073913043,0.155752212,0.437168141,0.407079646,0.117391304,0.191304347,15,0.060728744,14,0.583333333,0.45500849,0.31748727,0.22750424,0.15959253,0.49405772,0.34634975,"Luke Raley",19354,670042
"Zack Gelof","OAK",0.330845771,1.132075471,0.209790209,0.419580419,0.37062937,0.094339622,0.188679245,15,0.083333333,2,0.285714285,0.47018349,0.33715596,0.19266055,0.11238532,0.5412844,0.34633028,"Zack Gelof",29766,680869
"Mark Vientos","NYM",0.271578947,1.182795698,0.210116731,0.428015564,0.361867704,0.086021505,0.209677419,12,0.054545454,0,0,0.38132296,0.41439689,0.20428016,0.14396887,0.50972763,0.3463035,"Mark Vientos",22184,668901
"Trey Mancini","- - -",0.312217194,1.397435897,0.198285101,0.467309753,0.334405144,0.096153846,0.157051282,31,0.071100917,0,0,0.36977492,0.36012862,0.27009646,0.16184352,0.49196141,0.34619507,"Trey Mancini",15149,641820
"Corban Joseph","- - -",0.156862745,1.2,0.153846153,0.461538461,0.384615384,0.05,0.05,0,0,0,0,0.34615385,0.38461538,0.26923077,0.13461538,0.51923077,0.34615385,"Corban Joseph",5503,543377
"Jason Martin","- - -",0.278350515,1.236842105,0.166666666,0.460784313,0.372549019,0.105263157,0.157894736,0,0,0,0,0.43269231,0.40384615,0.16346154,0.16346154,0.49038462,0.34615385,"Jason Martin",16429,641829
"Riley Adams","- - -",0.3125,1.568181818,0.207017543,0.484210526,0.308771929,0.136363636,0.147727272,4,0.028985507,0,0,0.3986014,0.30769231,0.29370629,0.15734266,0.4965035,0.34615385,"Riley Adams",19864,656180
"Ezequiel Tovar","COL",0.327669902,0.918604651,0.228971962,0.369158878,0.401869158,0.075581395,0.098837209,24,0.075949367,1,0.071428571,0.36436782,0.36896552,0.26666667,0.13333333,0.52068966,0.34597701,"Ezequiel Tovar",24064,678662
"Luis Torrens","- - -",0.293181818,1.915966386,0.230598669,0.505543237,0.263858093,0.075630252,0.100840336,9,0.039473684,0,0,0.34361233,0.42070485,0.23568282,0.13436123,0.51982379,0.34581498,"Luis Torrens",15905,620443
"René Pinto","TBR",0.30927835,0.909090909,0.207547169,0.37735849,0.415094339,0.068181818,0.204545454,2,0.05,0,0,0.40186916,0.34579439,0.25233645,0.10280374,0.55140187,0.34579439,"Rene Pinto",19859,650907
"Jesse Winker","- - -",0.295960428,1.151111111,0.243158717,0.405003909,0.351837372,0.1,0.155555555,12,0.023166023,1,0.166666666,0.41089494,0.34319066,0.2459144,0.17976654,0.47470817,0.34552529,"Jesse Winker",13590,608385
"Lawrence Butler","OAK",0.295190713,1.120833333,0.203442879,0.420970266,0.375586854,0.0625,0.158333333,14,0.052044609,1,0.25,0.32970451,0.37325039,0.2970451,0.14463453,0.51010886,0.34525661,"Lawrence Butler",22542,671732
"LaMonte Wade Jr.","- - -",0.281524926,0.778481012,0.214352283,0.343895619,0.441752096,0.107594936,0.11392405,17,0.04607046,3,0.333333333,0.43622921,0.33456562,0.22920518,0.1480111,0.50693802,0.34505088,"LaMonte Wade Jr.",18126,664774
"Darick Hall","PHI",0.289719626,0.833333333,0.24137931,0.344827586,0.413793103,0.104166666,0.1875,3,0.075,0,0,0.39655172,0.3362069,0.26724138,0.13793103,0.51724138,0.34482759,"Darick Hall",19717,669742
"David Villar","SFG",0.207547169,0.903846153,0.146551724,0.405172413,0.448275862,0.057692307,0.192307692,2,0.042553191,0,0,0.42241379,0.42241379,0.15517241,0.17241379,0.48275862,0.34482759,"David Villar",24782,681584
"Kyle Teel","CHW",0.363013698,0.966101694,0.241830065,0.372549019,0.385620915,0.016949152,0.13559322,1,0.017543859,1,1,0.42857143,0.33766234,0.23376623,0.07142857,0.58441558,0.34415584,"Kyle Teel",33549,691019
"Otto Kemp","PHI",0.303370786,1.171428571,0.173913043,0.445652173,0.380434782,0.028571428,0.114285714,3,0.073170731,1,1,0.51612903,0.27956989,0.20430108,0.06451613,0.59139785,0.34408602,"Otto Kemp",31792,805249
"Richard Urena","TOR",0.387096774,1.3,0.233333333,0.433333333,0.333333333,0.2,0,1,0.076923076,0,0,0.4375,0.28125,0.28125,0.21875,0.4375,0.34375,"Richard Urena",16411,620446
"Jared Young","- - -",0.206896551,0.793103448,0.1875,0.359375,0.453125,0.172413793,0.206896551,3,0.130434782,0,0,0.46875,0.28125,0.25,0.203125,0.453125,0.34375,"Jared Young",20404,676724
"Kyle Higashioka","- - -",0.259016393,0.775862068,0.204018547,0.347758887,0.448222565,0.14137931,0.14137931,11,0.048888888,0,0,0.50992366,0.29618321,0.19389313,0.14656489,0.50992366,0.34351145,"Kyle Higashioka",5517,543309
"Brady House","WSN",0.307692307,1.422222222,0.186567164,0.47761194,0.335820895,0.022222222,0.088888888,4,0.0625,0,0,0.32835821,0.37313433,0.29850746,0.15671642,0.5,0.34328358,"Brady House",29993,691781
"Brett Phillips","- - -",0.276515151,0.74015748,0.221830985,0.330985915,0.447183098,0.078740157,0.188976377,5,0.053191489,1,0.125,0.42808219,0.35616438,0.21575342,0.14041096,0.51712329,0.34246575,"Brett Phillips",14735,621433
"CJ Kayfus","CLE",0.289855072,0.892857142,0.263888888,0.347222222,0.388888888,0,0.107142857,0,0,0,0,0.36986301,0.30136986,0.32876712,0.04109589,0.61643836,0.34246575,"CJ Kayfus",33704,692216
"Andruw Monasterio","MIL",0.324110671,0.798165137,0.234375,0.33984375,0.42578125,0.100917431,0.036697247,10,0.114942528,0,0,0.38910506,0.35019455,0.26070039,0.13618677,0.52140078,0.34241245,"Andruw Monasterio",19455,655316
"Carlos González","- - -",0.301369863,2.05,0.186666666,0.546666666,0.266666666,0.1,0.15,1,0.024390243,1,1,0.36842105,0.38157895,0.25,0.25,0.40789474,0.34210526,"Carlos Gonzalez",7287,471865
"Leonys Martin","CLE",0.269230769,0.936170212,0.157407407,0.407407407,0.435185185,0.212765957,0.170212765,1,0.022727272,1,0.166666666,0.40350877,0.3245614,0.27192982,0.18421053,0.47368421,0.34210526,"Leonys Martin",11846,547982
"Cody Bellinger","- - -",0.268115942,0.722699386,0.204081632,0.333900226,0.46201814,0.10184049,0.141104294,46,0.078098471,3,0.428571428,0.45849802,0.32749859,0.21400339,0.15406321,0.50395034,0.34198646,"Cody Bellinger",15998,641355
"Christin Stewart","DET",0.266159695,0.680327868,0.254545454,0.301818181,0.443636363,0.090163934,0.098360655,1,0.012048192,0,0,0.43272727,0.33090909,0.23636364,0.15636364,0.50181818,0.34181818,"Christin Stewart",17714,621514
