Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Todd Frazier","- - -",0.328467153,0.695652173,0.204081632,0.326530612,0.469387755,0.144927536,0.144927536,1,0.020833333,0,0,0.49659864,0.31972789,0.18367347,0.19727891,0.49659864,0.30612245,"Todd Frazier",785,453943
"Nasim Nuñez","WSN",0.288888888,1.846153846,0.159090909,0.545454545,0.295454545,0,0.153846153,1,0.041666666,0,0,0.2244898,0.46938776,0.30612245,0.14285714,0.55102041,0.30612245,"Nasim Nunez",25979,683083
"Kerry Carpenter","DET",0.236220472,1.619047619,0.179104477,0.507462686,0.313432835,0.119047619,0.166666666,4,0.058823529,0,0,0.46268657,0.3358209,0.20149254,0.12686567,0.56716418,0.30597015,"Kerry Carpenter",25961,681481
"Cristian Pache","- - -",0.301075268,1.551724137,0.204301075,0.483870967,0.311827956,0.017241379,0.086206896,4,0.044444444,0,0,0.4611399,0.28497409,0.25388601,0.11917098,0.57512953,0.30569948,"Cristian Pache",19948,665506
"Max Kepler","- - -",0.261569416,0.976415094,0.189555125,0.400386847,0.410058027,0.16981132,0.094339622,11,0.053140096,0,0,0.45067698,0.36170213,0.18762089,0.20502901,0.4893617,0.30560928,"Max Kepler",12144,596146
"Drew Butera","- - -",0.222222222,1,0.166666666,0.416666666,0.416666666,0.266666666,0,0,0,0,0,0.61111111,0.27777778,0.11111111,0.16666667,0.52777778,0.30555556,"Drew Butera",3411,460077
"Alexander Canario","- - -",0.294117647,1,0.166666666,0.416666666,0.416666666,0.1,0.133333333,4,0.133333333,0,0,0.41666667,0.33333333,0.25,0.22222222,0.47222222,0.30555556,"Alexander Canario",22842,672744
"José Peraza","- - -",0.256830601,0.734939759,0.229946524,0.326203208,0.443850267,0.108433734,0.048192771,3,0.049180327,0,0,0.36363636,0.36898396,0.26737968,0.18181818,0.51336898,0.30481283,"Jose Peraza",13593,606299
"Charlie Blackmon","COL",0.334375,1.339622641,0.249621785,0.429652042,0.320726172,0.122641509,0.103773584,23,0.080985915,1,0.5,0.3785822,0.36349925,0.25791855,0.20211161,0.49321267,0.30467572,"Charlie Blackmon",7859,453568
"Joc Pederson","- - -",0.331578947,1.836363636,0.191709844,0.523316062,0.284974093,0.109090909,0.127272727,9,0.08910891,1,0.25,0.39086294,0.36040609,0.24873096,0.14213198,0.55329949,0.30456853,"Joc Pederson",11899,592626
"Anthony Volpe","NYY",0.309375,1.275862068,0.187692307,0.455384615,0.356923076,0.103448275,0.103448275,9,0.06081081,3,0.3,0.37014925,0.40298507,0.22686567,0.12537313,0.57014925,0.30447761,"Anthony Volpe",27647,683011
"Leo Rivas","SEA",0.347826086,1.266666666,0.227272727,0.431818181,0.34090909,0.133333333,0,0,0,2,1,0.36956522,0.45652174,0.17391304,0.10869565,0.58695652,0.30434783,"Leo Rivas",21009,660844
"Nick Yorke","PIT",0.347826086,1.125,0.260869565,0.391304347,0.347826086,0.125,0,0,0,0,0,0.34782609,0.34782609,0.30434783,0.13043478,0.56521739,0.30434783,"Nick Yorke",27504,694377
"Justyn-Henry Malloy","DET",0.348484848,0.625,0.246376811,0.289855072,0.463768115,0.125,0.09375,2,0.1,0,0,0.4057971,0.31884058,0.27536232,0.20289855,0.49275362,0.30434783,"Justyn-Henry Malloy",29606,669234
"Daniel Vogelbach","- - -",0.169696969,0.891891891,0.181286549,0.385964912,0.432748538,0.094594594,0.081081081,1,0.015151515,0,0,0.40935673,0.30409357,0.28654971,0.22807018,0.46783626,0.30409357,"Daniel Vogelbach",14130,596129
"Tim Locastro","- - -",0.254658385,0.926470588,0.210843373,0.379518072,0.409638554,0.205882352,0.102941176,9,0.142857142,1,0.2,0.42690058,0.30409357,0.26900585,0.23391813,0.4619883,0.30409357,"Tim Locastro",15124,641796
"Tim Lopes","- - -",0.315789473,1.185185185,0.253164556,0.405063291,0.341772151,0.185185185,0.111111111,7,0.21875,0,0,0.39240506,0.29113924,0.3164557,0.21518987,0.48101266,0.30379747,"Tim Lopes",14137,621005
"Derek Hill","- - -",0.364864864,1.282608695,0.244604316,0.424460431,0.330935251,0.04347826,0.152173913,9,0.152542372,7,0.368421052,0.29113924,0.35443038,0.35443038,0.13924051,0.55696203,0.30379747,"Derek Hill",16947,656537
"Manuel Margot","- - -",0.327868852,1.172588832,0.220400728,0.420765027,0.358834244,0.116751269,0.060913705,25,0.108225108,8,0.571428571,0.37833037,0.39609236,0.22557726,0.14920071,0.54706927,0.30373002,"Manuel Margot",14712,622534
"Adam Haseley","- - -",0.327272727,3.777777777,0.218181818,0.618181818,0.163636363,0.111111111,0,3,0.088235294,0,0,0.28571429,0.5,0.21428571,0.17857143,0.51785714,0.30357143,"Adam Haseley",19878,656514
"Thairo Estrada","- - -",0.283116883,1.396946564,0.213032581,0.458646616,0.328320802,0.091603053,0.106870229,11,0.060109289,0,0,0.445,0.335,0.22,0.18295739,0.51378446,0.30325815,"Thairo Estrada",16426,642731
"Tyler Nevin","- - -",0.267123287,0.791666666,0.167741935,0.367741935,0.464516129,0.069444444,0.125,3,0.052631578,0,0,0.39354839,0.25806452,0.3483871,0.13548387,0.56129032,0.30322581,"Tyler Nevin",17893,663527
"Eric Sogard","- - -",0.272,0.74137931,0.223076923,0.33076923,0.446153846,0.172413793,0.103448275,1,0.023255813,1,0.5,0.29545455,0.33333333,0.37121212,0.22727273,0.46969697,0.3030303,"Eric Sogard",7927,519299
"Lars Nootbaar","STL",0.309446254,1.554455445,0.175718849,0.501597444,0.322683706,0.158415841,0.08910891,12,0.076433121,2,0.5,0.35962145,0.43217666,0.20820189,0.22397476,0.47318612,0.30283912,"Lars Nootbaar",21454,663457
"Jonathan India","- - -",0.321266968,1.173913043,0.229074889,0.416299559,0.35462555,0.093167701,0.074534161,20,0.105820105,0,0,0.44736842,0.31359649,0.23903509,0.16008772,0.5372807,0.30263158,"Jonathan India",21523,663697
"Jonathan Aranda","TBR",0.346666666,2.705882352,0.171052631,0.605263157,0.22368421,0.058823529,0.058823529,4,0.086956521,0,0,0.43421053,0.31578947,0.25,0.17105263,0.52631579,0.30263158,"Jonathan Aranda",21837,666018
"Owen Miller","- - -",0.283950617,1.223529411,0.237903225,0.419354838,0.342741935,0.058823529,0.058823529,2,0.019230769,0,0,0.2983871,0.41935484,0.28225806,0.1733871,0.52419355,0.30241935,"Owen Miller",24655,680911
"Jeimer Candelario","- - -",0.29224652,1.070351758,0.216730038,0.404942965,0.378326996,0.060301507,0.115577889,17,0.079812206,0,0,0.45627376,0.35741445,0.18631179,0.18060837,0.51711027,0.30228137,"Jeimer Candelario",13621,600869
"Jonny DeLuca","- - -",0.288461538,1.184210526,0.209523809,0.428571428,0.361904761,0.105263157,0.052631578,4,0.088888888,1,1,0.5,0.27358491,0.22641509,0.17924528,0.51886792,0.30188679,"Jonny DeLuca",26365,676356
"Luis Robert Jr.","CHW",0.354740061,0.937931034,0.201704545,0.386363636,0.411931818,0.062068965,0.172413793,16,0.117647058,0,0,0.38352273,0.32954545,0.28693182,0.16193182,0.53693182,0.30113636,"Luis Robert Jr.",20043,673357
"Keston Hiura","- - -",0.326923076,1.033333333,0.251533742,0.380368098,0.368098159,0.066666666,0.116666666,3,0.048387096,0,0,0.35582822,0.38650307,0.25766871,0.13496933,0.56441718,0.3006135,"Keston Hiura",20003,669374
"Maikel Franco","- - -",0.269624573,1.387755102,0.227722772,0.448844884,0.323432343,0.163265306,0.102040816,4,0.029411764,0,0,0.40924092,0.34653465,0.24422442,0.19141914,0.50825083,0.30033003,"Maikel Franco",12179,596748
"Brandon Crawford","- - -",0.288515406,1.333333333,0.217983651,0.446866485,0.335149863,0.121951219,0.097560975,9,0.054878048,2,0.666666666,0.38378378,0.38378378,0.23243243,0.22432432,0.47567568,0.3,"Brandon Crawford",5343,543063
"Gordon Beckham","DET",0.225,1.333333333,0.125,0.5,0.375,0,0,1,0.05,0,0,0.625,0.25,0.125,0.075,0.625,0.3,"Gordon Beckham",9015,493596
"Adrian Houser","MIL",0.25,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0.666666666,0,0,0,0,0.1,0.5,0.4,0.3,0.4,0.3,"Adrian Houser",12718,605288
"Yu Darvish","- - -",0.2,8,0,0.888888888,0.111111111,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0.3,"Yu Darvish",13074,506433
"Ildemaro Vargas","- - -",0.267676767,1.372262773,0.203431372,0.460784313,0.335784313,0.102189781,0.09489051,14,0.074468085,0,0,0.51219512,0.30731707,0.1804878,0.1804878,0.5195122,0.3,"Ildemaro Vargas",13324,545121
"Brian Serven","- - -",0.224489795,0.904761904,0.2,0.38,0.42,0.142857142,0.047619047,1,0.052631578,0,0,0.5,0.3,0.2,0.24,0.46,0.3,"Brian Serven",19422,661531
"Jake Noll","WSN",0.4,1.333333333,0.3,0.4,0.3,0.333333333,0,1,0.25,0,0,0.2,0.7,0.1,0.2,0.5,0.3,"Jake Noll",19703,669738
"J.C. Escarra","NYY",0.4,1.333333333,0.3,0.4,0.3,0.333333333,0,0,0,0,0,0.5,0.1,0.4,0.2,0.5,0.3,"J.C. Escarra",20084,641555
"Griffin Conine","MIA",0.413793103,1.4,0.2,0.466666666,0.333333333,0.2,0.1,0,0,0,0,0.4,0.3,0.3,0.2,0.5,0.3,"Griffin Conine",21626,665052
"Maximo Acosta","MIA",0.3,1.333333333,0.3,0.4,0.3,0,0,0,0,0,0,0.6,0.3,0.1,0,0.7,0.3,"Maximo Acosta",27963,691185
"Jordan Lawlar","ARI",0.233333333,0.692307692,0.185185185,0.333333333,0.481481481,0.153846153,0,0,0,1,0.333333333,0.56666667,0.3,0.13333333,0.13333333,0.56666667,0.3,"Jordan Lawlar",29976,691783
"Andy Pages","LAD",0.41436464,0.666666666,0.278074866,0.288770053,0.43315508,0.024691358,0.074074074,4,0.074074074,0,0,0.38502674,0.31016043,0.30481283,0.11229947,0.58823529,0.29946524,"Andy Pages",24816,681624
"Brooks Lee","MIN",0.303571428,1.563636363,0.184971098,0.497109826,0.317919075,0.072727272,0.109090909,6,0.069767441,1,1,0.37356322,0.40804598,0.2183908,0.14942529,0.55172414,0.29885057,"Brooks Lee",31595,686797
"Trent Grisham","- - -",0.281173594,1.265306122,0.197590361,0.448192771,0.354216867,0.1292517,0.170068027,14,0.075268817,7,0.259259259,0.40271493,0.39140271,0.20588235,0.17647059,0.52488688,0.29864253,"Trent Grisham",18564,663757
"Ryan Cordell","- - -",0.307692307,1,0.225806451,0.387096774,0.387096774,0.291666666,0.083333333,4,0.166666666,2,0.4,0.49253731,0.25373134,0.25373134,0.2238806,0.47761194,0.29850746,"Ryan Cordell",15181,641477
"Whit Merrifield","- - -",0.274853801,0.909090909,0.241329479,0.361271676,0.397398843,0.047272727,0.083636363,15,0.06,6,0.4,0.37057992,0.34653465,0.28288543,0.12446959,0.57708628,0.29844413,"Whit Merrifield",11281,593160
"Nolan Gorman","STL",0.291666666,0.56043956,0.211111111,0.283333333,0.505555555,0.175824175,0.142857142,8,0.156862745,1,1,0.39779006,0.33701657,0.26519337,0.22651934,0.47513812,0.29834254,"Nolan Gorman",22263,669357
"Brett Wisely","SFG",0.433962264,1.111111111,0.25490196,0.392156862,0.352941176,0.277777777,0.111111111,0,0,3,0.5,0.38596491,0.40350877,0.21052632,0.22807018,0.47368421,0.29824561,"Brett Wisely",27735,689172
"Starling Marte","- - -",0.333884297,1.698863636,0.230145867,0.484602917,0.285251215,0.068181818,0.142045454,27,0.090301003,8,0.470588235,0.44164038,0.32018927,0.23817035,0.16719243,0.53470032,0.29810726,"Starling Marte",9241,516782
"Garrett Hampson","- - -",0.316027088,0.875,0.223529411,0.362352941,0.414117647,0.102272727,0.056818181,14,0.09090909,14,0.368421052,0.34557235,0.34557235,0.30885529,0.15334773,0.54859611,0.29805616,"Garrett Hampson",19262,641658
"Kyren Paris","LAA",0.171428571,1.23076923,0.194444444,0.444444444,0.361111111,0.076923076,0.153846153,1,0.0625,1,1,0.43243243,0.2972973,0.27027027,0.05405405,0.64864865,0.2972973,"Kyren Paris",26420,677347
"Henry Davis","PIT",0.216981132,0.854166666,0.198198198,0.369369369,0.432432432,0.291666666,0.104166666,1,0.024390243,0,0,0.53153153,0.31531532,0.15315315,0.28828829,0.41441441,0.2972973,"Henry Davis",29617,680779
"Isaac Collins","MIL",0.278350515,1,0.207920792,0.396039603,0.396039603,0.125,0.1,2,0.05,0,0,0.41584158,0.33663366,0.24752475,0.13861386,0.56435644,0.2970297,"Isaac Collins",25477,686555
"Gerardo Parra","- - -",0.262295081,2.5,0.196721311,0.573770491,0.229508196,0.142857142,0.071428571,1,0.028571428,0,0,0.40625,0.3125,0.28125,0.234375,0.46875,0.296875,"Gerardo Parra",8553,467827
"Austin Barnes","LAD",0.253333333,1.084210526,0.142857142,0.445887445,0.411255411,0.042105263,0.07368421,8,0.077669902,1,0.2,0.40254237,0.37711864,0.22033898,0.15677966,0.54661017,0.29661017,"Austin Barnes",12158,605131
"Luke Raley","- - -",0.238938053,1.594594594,0.172413793,0.508620689,0.318965517,0.054054054,0.108108108,4,0.06779661,1,0.5,0.44067797,0.37288136,0.18644068,0.16949153,0.53389831,0.29661017,"Luke Raley",19354,670042
"Joey Rickard","- - -",0.365384615,1.625,0.222222222,0.481481481,0.296296296,0.125,0.125,4,0.153846153,0,0,0.48148148,0.31481481,0.2037037,0.12962963,0.57407407,0.2962963,"Joey Rickard",13277,572073
"Kevin Smith","- - -",0.287671232,0.763157894,0.141025641,0.371794871,0.487179487,0.078947368,0.131578947,2,0.068965517,0,0,0.44444444,0.28395062,0.27160494,0.13580247,0.56790123,0.2962963,"Kevin Smith",20242,675656
"Warming Bernabel","COL",0.269230769,0.785714285,0.074074074,0.407407407,0.518518518,0.142857142,0.071428571,1,0.09090909,0,0,0.2962963,0.40740741,0.2962963,0.14814815,0.55555556,0.2962963,"Warming Bernabel",26536,682653
"Yu Chang","- - -",0.261627906,0.985915492,0.212290502,0.391061452,0.396648044,0.084507042,0.098591549,6,0.085714285,0,0,0.40223464,0.30726257,0.29050279,0.18435754,0.51955307,0.29608939,"Yu Chang",14773,644374
"Luis Urías","- - -",0.29117647,1.127819548,0.205056179,0.421348314,0.373595505,0.142857142,0.127819548,10,0.066666666,1,0.5,0.49441341,0.29888268,0.20670391,0.19553073,0.50837989,0.29608939,"Luis Urias",16622,649966
"Rodolfo Castro","- - -",0.277419354,1.79245283,0.124260355,0.562130177,0.313609467,0.094339622,0.264150943,11,0.115789473,0,0,0.47928994,0.32544379,0.19526627,0.17751479,0.52662722,0.29585799,"Rodolfo Castro",21987,666801
"Dylan Carlson","- - -",0.338753387,0.973154362,0.224274406,0.382585751,0.393139841,0.040268456,0.080536912,13,0.089655172,0,0,0.39790576,0.31937173,0.28272251,0.13612565,0.56806283,0.29581152,"Dylan Carlson",20126,666185
"Leo Jiménez","TOR",0.357142857,1.1875,0.204545454,0.431818181,0.363636363,0,0.125,2,0.105263157,0,0,0.52272727,0.22727273,0.25,0.09090909,0.61363636,0.29545455,"Leo Jimenez",23782,677870
"DJ Stewart","- - -",0.287128712,1.371428571,0.178217821,0.475247524,0.346534653,0.171428571,0.057142857,3,0.0625,0,0,0.46666667,0.2952381,0.23809524,0.19047619,0.51428571,0.2952381,"DJ Stewart",17766,621466
"Luis García Jr.","WSN",0.284688995,1.808333333,0.191846522,0.520383693,0.287769784,0.091666666,0.033333333,11,0.050691244,1,0.142857142,0.35141509,0.40801887,0.24056604,0.20518868,0.5,0.29481132,"Luis Garcia Jr.",20391,671277
"Gunnar Henderson","BAL",0.287206266,1.448529411,0.161209068,0.496221662,0.342569269,0.183823529,0.102941176,9,0.045685279,0,0,0.38539043,0.36775819,0.24685139,0.19647355,0.50881612,0.29471033,"Gunnar Henderson",26289,683002
"Ehire Adrianza","- - -",0.267605633,1.972972972,0.219858156,0.517730496,0.262411347,0.162162162,0.081081081,4,0.05479452,3,0.6,0.43150685,0.34931507,0.21917808,0.17123288,0.53424658,0.29452055,"Ehire Adrianza",8418,501303
"Jose Miranda","MIN",0.262711864,0.826086956,0.153225806,0.383064516,0.463709677,0.113043478,0.104347826,6,0.063157894,0,0,0.44354839,0.35887097,0.19758065,0.14919355,0.55645161,0.29435484,"Jose Miranda",20538,669304
"Zack Greinke","- - -",0.428571428,0.833333333,0.266666666,0.333333333,0.4,0.166666666,0.333333333,0,0,1,0.5,0.52941176,0.29411765,0.17647059,0.17647059,0.52941176,0.29411765,"Zack Greinke",1943,425844
"Ben Zobrist","CHC",0.235294117,2.5,0.125,0.625,0.25,0.25,0,0,0,1,1,0.29411765,0.52941176,0.17647059,0.29411765,0.41176471,0.29411765,"Ben Zobrist",7435,450314
"Scott Schebler","- - -",0.0625,2.2,0.058823529,0.647058823,0.294117647,0.2,0.2,1,0.09090909,0,0,0.41176471,0.29411765,0.29411765,0.35294118,0.35294118,0.29411765,"Scott Schebler",12225,594988
"Matt Reynolds","- - -",0.3,1.411764705,0.196078431,0.470588235,0.333333333,0,0.058823529,2,0.083333333,0,0,0.29411765,0.39215686,0.31372549,0.11764706,0.58823529,0.29411765,"Matt Reynolds",13788,608703
"Aramis Garcia","- - -",0.34,1.222222222,0.215686274,0.431372549,0.352941176,0.055555555,0.055555555,2,0.09090909,0,0,0.49019608,0.25490196,0.25490196,0.1372549,0.56862745,0.29411765,"Aramis Garcia",16925,605244
"Ronny Mauricio","NYM",0.2,2.583333333,0.156862745,0.607843137,0.235294117,0.083333333,0.083333333,2,0.064516129,0,0,0.43137255,0.39215686,0.17647059,0.21568627,0.49019608,0.29411765,"Ronny Mauricio",23698,677595
"Rece Hinds","CIN",0.0625,1.125,0,0.529411764,0.470588235,0,0.125,0,0,0,0,0.35294118,0.35294118,0.29411765,0.17647059,0.52941176,0.29411765,"Rece Hinds",27493,677956
"Justin Foscue","TEX",0.117647058,0.454545454,0.058823529,0.294117647,0.647058823,0.363636363,0,0,0,0,0,0.41176471,0.29411765,0.29411765,0.29411765,0.41176471,0.29411765,"Justin Foscue",27501,679822
"Austin Wells","NYY",0.270072992,0.796875,0.178571428,0.364285714,0.457142857,0.046875,0.09375,1,0.019607843,1,0.333333333,0.39160839,0.35664336,0.25174825,0.15384615,0.55244755,0.29370629,"Austin Wells",27562,669224
"Christin Stewart","DET",0.315789473,1.388888888,0.258620689,0.431034482,0.310344827,0.111111111,0.055555555,0,0,0,0,0.46551724,0.36206897,0.17241379,0.18965517,0.51724138,0.29310345,"Christin Stewart",17714,621514
"Andruw Monasterio","MIL",0.31617647,0.714285714,0.217391304,0.326086956,0.456521739,0.047619047,0.063492063,3,0.066666666,0,0,0.39285714,0.36428571,0.24285714,0.11428571,0.59285714,0.29285714,"Andruw Monasterio",19455,655316
"Edgar Quero","CHW",0.428571428,2,0.235849056,0.509433962,0.254716981,0.111111111,0.037037037,5,0.092592592,0,0,0.29245283,0.35849057,0.3490566,0.08490566,0.62264151,0.29245283,"Edgar Quero",28022,700337
"Nick Fortes","- - -",0.251724137,0.886363636,0.150170648,0.399317406,0.450511945,0.166666666,0.068181818,7,0.059829059,2,0.25,0.46843854,0.27242525,0.25913621,0.20265781,0.50498339,0.2923588,"Nick Fortes",21538,663743
"Joey Ortiz","- - -",0.303738317,1.24691358,0.172727272,0.459090909,0.368181818,0.098765432,0.098765432,8,0.07920792,0,0,0.2920354,0.37610619,0.33185841,0.22566372,0.48230088,0.2920354,"Joey Ortiz",25493,687401
"Robinson Canó","- - -",0.251908396,2.189189189,0.119402985,0.604477611,0.276119402,0.108108108,0.162162162,4,0.049382716,2,0.666666666,0.32116788,0.32846715,0.35036496,0.21167883,0.49635036,0.2919708,"Robinson Cano",3269,429664
"Elly De La Cruz","CIN",0.313099041,1.736842105,0.1875,0.515625,0.296875,0.084210526,0.136842105,14,0.084848484,2,0.222222222,0.41641337,0.37993921,0.20364742,0.14893617,0.55927052,0.29179331,"Elly De La Cruz",26668,682829
"Kristopher Negrón","- - -",0.217391304,2.5,0.086956521,0.652173913,0.260869565,0,0.166666666,1,0.066666666,0,0,0.20833333,0.5,0.29166667,0.20833333,0.5,0.29166667,"Kristopher Negron",5306,502117
"Rosell Herrera","MIA",0.136363636,1.571428571,0.217391304,0.478260869,0.304347826,0.142857142,0.142857142,0,0,0,0,0.45833333,0.29166667,0.25,0.125,0.58333333,0.29166667,"Rosell Herrera",11611,594011
"Taylor Motter","- - -",0.333333333,0.7,0.291666666,0.291666666,0.416666666,0.2,0,1,0.142857142,0,0,0.54166667,0.29166667,0.16666667,0.25,0.45833333,0.29166667,"Taylor Motter",12399,600301
"Michael Harris II","ATL",0.319809069,1.887096774,0.171296296,0.541666666,0.287037037,0.080645161,0.137096774,19,0.081196581,3,0.428571428,0.40091116,0.38952164,0.2095672,0.18906606,0.51936219,0.29157175,"Michael Harris II",25931,671739
"Brian Goodwin","- - -",0.261904761,1.191489361,0.219696969,0.424242424,0.356060606,0.085106382,0.127659574,4,0.071428571,0,0,0.44776119,0.35074627,0.20149254,0.14925373,0.55970149,0.29104478,"Brian Goodwin",12858,571718
"Brandon Lockridge","- - -",0.288461538,1.333333333,0.16,0.48,0.36,0.055555555,0.055555555,0,0,3,0.6,0.23636364,0.32727273,0.43636364,0.16363636,0.54545455,0.29090909,"Brandon Lockridge",21496,663604
"Christian Vázquez","- - -",0.264077669,0.84680851,0.200736648,0.366482504,0.432780847,0.114893617,0.119148936,13,0.065326633,0,0,0.42463235,0.31617647,0.25919118,0.17463235,0.53492647,0.29044118,"Christian Vazquez",9774,543877
"Frank Schwindel","- - -",0.25409836,1,0.190839694,0.404580152,0.404580152,0.094339622,0.16981132,6,0.113207547,0,0,0.42748092,0.3129771,0.25954198,0.17557252,0.53435115,0.29007634,"Frank Schwindel",15351,643524
"Wilmer Difo","- - -",0.338235294,1.04,0.203125,0.40625,0.390625,0.08,0.04,5,0.192307692,1,0.2,0.49275362,0.28985507,0.2173913,0.23188406,0.47826087,0.28985507,"Wilmer Difo",14320,594694
"Dominic Smith","- - -",0.317142857,1.570093457,0.233983286,0.467966573,0.298050139,0.06542056,0.084112149,7,0.041666666,0,0,0.3816156,0.39275766,0.22562674,0.14763231,0.56267409,0.28969359,"Dominic Smith",15653,642086
"Wilfredo Tovar","- - -",0.263157894,1.5,0.210526315,0.47368421,0.315789473,0.25,0,0,0,0,0,0.26315789,0.36842105,0.36842105,0.21052632,0.5,0.28947368,"Wilfredo Tovar",10416,541600
"Caleb Durbin","MIL",0.247706422,0.916666666,0.148148148,0.407407407,0.444444444,0.125,0.083333333,4,0.09090909,3,0.5,0.47368421,0.25438596,0.27192982,0.14035088,0.57017544,0.28947368,"Caleb Durbin",29646,702332
"Nacho Alvarez Jr.","ATL",0.216216216,0.684210526,0.135135135,0.351351351,0.513513513,0.157894736,0,0,0,0,0,0.31578947,0.34210526,0.34210526,0.34210526,0.36842105,0.28947368,"Nacho Alvarez Jr.",31765,805373
"Pedro Pagés","STL",0.336,1.2,0.2265625,0.421875,0.3515625,0.133333333,0.066666666,5,0.092592592,0,0,0.328125,0.3359375,0.3359375,0.1328125,0.578125,0.2890625,"Pedro Pages",25782,686780
"Jackie Bradley Jr.","- - -",0.260377358,2.064935064,0.138686131,0.58029197,0.281021897,0.064935064,0.129870129,8,0.050314465,0,0,0.3898917,0.38628159,0.22382671,0.22382671,0.48736462,0.28880866,"Jackie Bradley Jr.",12984,598265
"DJ Peters","- - -",0.183673469,1,0.153846153,0.423076923,0.423076923,0.181818181,0.136363636,0,0,0,0,0.26923077,0.53846154,0.19230769,0.28846154,0.42307692,0.28846154,"DJ Peters",19348,656847
"Adam Engel","- - -",0.286549707,0.944444444,0.181286549,0.397660818,0.421052631,0.208333333,0.083333333,3,0.044117647,2,0.333333333,0.39548023,0.30508475,0.29943503,0.25423729,0.45762712,0.28813559,"Adam Engel",15082,641553
"Dwight Smith Jr.","BAL",0.285714285,2,0.166666666,0.555555555,0.277777777,0.15,0.15,3,0.075,1,1,0.42465753,0.31506849,0.26027397,0.26027397,0.45205479,0.28767123,"Dwight Smith Jr.",13473,596105
"Cavan Biggio","- - -",0.364444444,1.103896103,0.286343612,0.374449339,0.339207048,0.077922077,0.064935064,3,0.035294117,1,0.166666666,0.45064378,0.31759657,0.23175966,0.12446352,0.58798283,0.28755365,"Cavan Biggio",19252,624415
"Isan Díaz","- - -",0.209302325,1.551724137,0.139534883,0.523255813,0.337209302,0.034482758,0.034482758,0,0,1,1,0.34482759,0.35632184,0.29885057,0.20689655,0.50574713,0.28735632,"Isan Diaz",17922,656371
"Daniel Murphy","COL",0.361344537,1.657142857,0.237704918,0.475409836,0.286885245,0.057142857,0.085714285,3,0.051724137,0,0,0.36885246,0.33606557,0.29508197,0.16393443,0.54918033,0.28688525,"Daniel Murphy",4316,502517
"Richie Martin Jr.","BAL",0.315068493,1.22,0.201438848,0.43884892,0.35971223,0.14,0.06,6,0.098360655,4,0.363636363,0.25333333,0.39333333,0.35333333,0.2,0.51333333,0.28666667,"Richie Martin Jr.",17736,621006
"Kurt Suzuki","- - -",0.26344086,0.902439024,0.204081632,0.37755102,0.418367346,0.085365853,0.134146341,2,0.027027027,0,0,0.52763819,0.32663317,0.14572864,0.19095477,0.52261307,0.28643216,"Kurt Suzuki",8259,435559
"Melky Cabrera","PIT",0.284403669,1.405405405,0.198198198,0.468468468,0.333333333,0.189189189,0.081081081,6,0.115384615,0,0,0.40178571,0.33035714,0.26785714,0.25892857,0.45535714,0.28571429,"Melky Cabrera",4022,466320
"Ben Gamel","- - -",0.341463414,1.144927536,0.26,0.395,0.345,0.086956521,0.04347826,3,0.037974683,6,0.6,0.3952381,0.35238095,0.25238095,0.14761905,0.56666667,0.28571429,"Ben Gamel",12160,592325
"Tzu-Wei Lin","BOS",0.285714285,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,0,0,0.57142857,0.28571429,0.14285714,0.42857143,0.28571429,0.28571429,"Tzu-Wei Lin",14678,624407
"Yoán Moncada","- - -",0.366459627,1.456310679,0.247023809,0.446428571,0.306547619,0.08737864,0.13592233,13,0.086666666,0,0,0.375,0.36011905,0.26488095,0.16369048,0.55059524,0.28571429,"Yoan Moncada",17232,660162
"Payton Henry","MIA",0.214285714,2.666666666,0.214285714,0.571428571,0.214285714,0,0,0,0,0,0,0.21428571,0.57142857,0.21428571,0.21428571,0.5,0.28571429,"Payton Henry",22164,668721
"Matt Gorski","PIT",0.23076923,1,0.142857142,0.428571428,0.428571428,0,0.166666666,1,0.166666666,0,0,0.5,0.21428571,0.28571429,0.21428571,0.5,0.28571429,"Matt Gorski",25855,685301
"Kevin Alcántara","CHC",0.285714285,3,0.428571428,0.428571428,0.142857142,0,0,0,0,0,0,0.42857143,0.28571429,0.28571429,0,0.71428571,0.28571429,"Kevin Alcantara",25971,682634
"Matt Mervis","- - -",0.307692307,0.375,0.214285714,0.214285714,0.571428571,0.375,0.125,0,0,0,0,0.35714286,0.35714286,0.28571429,0.42857143,0.28571429,0.28571429,"Matt Mervis",27845,670223
"Zach Dezenzo","HOU",0.357142857,1.25,0.357142857,0.357142857,0.285714285,0,0,1,0.2,0,0,0.21428571,0.42857143,0.35714286,0.14285714,0.57142857,0.28571429,"Zach Dezenzo",31562,701305
"CJ Kayfus","CLE",0.23076923,1.75,0.214285714,0.5,0.285714285,0,0.25,0,0,0,0,0.42857143,0.42857143,0.14285714,0.21428571,0.5,0.28571429,"CJ Kayfus",33704,692216
