"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Wade Jr., LaMonte","664774","SF","2024","adj_xhr","22.52",8,7,4,"50","8",8.3,"-0.3"
"Campusano, Luis","669134","SD","2024","adj_xhr","26.63",5,5,1,"12.5","8",5.6,"2.4"
"Kiner-Falefa, Isiah","643396","PIT","2024","adj_xhr","21.34",3,8,0,"0","8",6,"2.0"
"Cabrera, Oswaldo","665828","NYY","2024","adj_xhr","23.47",5,4,1,"12.5","8",4.6,"3.4"
"Hamilton, David","666152","BOS","2024","adj_xhr","20.83",2,2,5,"62.5","8",6.3,"1.7"
"McCarthy, Jake","664983","AZ","2024","adj_xhr","24.31",4,2,6,"75","8",7.4,"0.6"
"Julien, Edouard","666397","MIN","2024","adj_xhr","23.38",3,8,1,"12.5","8",7,"1.0"
"Sosa, Lenyn","672820","CWS","2024","adj_xhr","24.33",4,4,4,"50","8",6.5,"1.5"
"Malloy, Justyn-Henry","669234","DET","2024","adj_xhr","22.34",3,4,5,"62.5","8",8,"0.0"
"Canzone, Dominic","686527","SEA","2024","adj_xhr","22.63",3,5,4,"50","8",8,"0.0"
"Bailey, Patrick","672275","SF","2024","adj_xhr","25.55",4,3,6,"75","8",8.5,"-0.5"
"Gordon, Nick","624503","MIA","2024","adj_xhr","25.56",4,5,1,"12.5","8",5.9,"2.1"
"Wisdom, Patrick","621550","CHC","2024","adj_xhr","20.54",5,6,4,"50","8",9.1,"-1.1"
"Velázquez, Nelson","676369","KC","2024","adj_xhr","27.08",4,8,4,"50","8",10.4,"-2.4"
"Kepler, Max","596146","MIN","2024","adj_xhr","20.83",3,10,1,"12.5","8",8.2,"-0.2"
"Isbel, Kyle","664728","KC","2024","adj_xhr","24.47",5,8,1,"12.5","8",8,"0.0"
"Brennan, Will","686823","CLE","2024","adj_xhr","22.02",5,7,2,"25","8",6.7,"1.3"
"Canha, Mark","592192","SF","2024","adj_xhr","24.3",2,8,1,"14.3","7",7.6,"-0.6"
"Turang, Brice","668930","MIL","2024","adj_xhr","21.82",6,5,0,"0","7",4.5,"2.5"
"Tauchman, Mike","643565","CHC","2024","adj_xhr","22.98",3,7,1,"14.3","7",5.2,"1.8"
"Freeman, Tyler","671289","CLE","2024","adj_xhr","23.61",4,6,1,"14.3","7",5.7,"1.3"
"Sosa, Edmundo","624641","PHI","2024","adj_xhr","22.22",3,5,3,"42.9","7",6.9,"0.1"
"Hill, Derek","656537","MIA","2024","adj_xhr","23.41",3,6,2,"28.6","7",6.9,"0.1"
"Schuemann, Max","680474","ATH","2024","adj_xhr","23.52",7,5,3,"42.9","7",7.2,"-0.2"
"Garcia, Maikel","672580","KC","2024","adj_xhr","24.36",6,7,3,"42.9","7",8.4,"-1.4"
"Marte, Starling","516782","NYM","2024","adj_xhr","23.94",5,8,3,"42.9","7",8.3,"-1.3"
"Taylor, Tyrone","621438","NYM","2024","adj_xhr","20.86",9,6,1,"14.3","7",6.2,"0.8"
"Gonzales, Nick","693304","PIT","2024","adj_xhr","22.35",9,10,1,"14.3","7",9.2,"-2.2"
"Pagés, Pedro","686780","STL","2024","adj_xhr","24",2,4,3,"42.9","7",6.6,"0.4"
"Rice, Ben","700250","NYY","2024","adj_xhr","21.36",1,8,4,"57.1","7",9.8,"-2.8"
"Vázquez, Christian","543877","MIN","2024","adj_xhr","23.53",5,6,2,"28.6","7",6.9,"0.1"
"Senzel, Nick","669222","CWS","2024","adj_xhr","22.74",0,7,2,"28.6","7",6.6,"0.4"
"Nevin, Tyler","663527","ATH","2024","adj_xhr","22.23",5,6,2,"28.6","7",6.2,"0.8"
"Cave, Jake","595909","COL","2024","adj_xhr","24.19",4,8,1,"14.3","7",5.7,"1.3"
"Hoerner, Nico","663538","CHC","2024","adj_xhr","21.9",5,8,0,"0","7",5.6,"1.4"
"Barger, Addison","680718","TOR","2024","adj_xhr","22.66",2,3,5,"71.4","7",7,"0.0"
"Jung, Josh","673962","TEX","2024","adj_xhr","20.35",5,4,1,"14.3","7",4.4,"2.6"
"Rojas, Miguel","500743","LAD","2024","adj_xhr","22.68",1,5,2,"33.3","6",5.9,"0.1"
"Gonzalez, Romy","663853","BOS","2024","adj_xhr","22.53",0,3,4,"66.7","6",6.3,"-0.3"
"Toro, Abraham","647351","ATH","2024","adj_xhr","19.46",3,5,3,"50","6",6.9,"-0.9"
"Caminero, Junior","691406","TB","2024","adj_xhr","25.09",2,7,2,"33.3","6",7,"-1.0"
"Smith, Dominic","642086","CIN","2024","adj_xhr","24.81",6,6,2,"33.3","6",7.1,"-1.1"
"Yepez, Juan","660766","WSH","2024","adj_xhr","24.46",4,4,2,"33.3","6",5.4,"0.6"
"Fermin, Freddy","666023","KC","2024","adj_xhr","23.63",4,5,1,"16.7","6",5.2,"0.8"
"Díaz, Elias","553869","SD","2024","adj_xhr","24.77",3,7,1,"16.7","6",5.3,"0.7"
"Perkins, Blake","663368","MIL","2024","adj_xhr","21.83",2,6,2,"33.3","6",5.2,"0.8"
"Manzardo, Kyle","700932","CLE","2024","adj_xhr","23.56",6,4,3,"50","6",6.5,"-0.5"
"Aranda, Jonathan","666018","TB","2024","adj_xhr","25.87",2,8,2,"33.3","6",7.2,"-1.2"
"Schmitt, Casey","669477","SF","2024","adj_xhr","23.27",0,2,4,"66.7","6",5.8,"0.2"
"Báez, Javier","595879","DET","2024","adj_xhr","26.04",2,4,3,"50","6",5.6,"0.4"
"Rengifo, Luis","650859","LAA","2024","adj_xhr","21.09",3,4,2,"33.3","6",5.1,"0.9"
"DeLuca, Jonny","676356","TB","2024","adj_xhr","22.64",3,6,1,"16.7","6",4.8,"1.2"
"Lopez, Otto","672640","MIA","2024","adj_xhr","23.49",4,4,3,"50","6",6.1,"-0.1"
"Valdez, Enmanuel","665839","BOS","2024","adj_xhr","25.58",6,7,3,"50","6",8.3,"-2.3"
"Jiménez, Eloy","650391","BAL","2024","adj_xhr","25.23",3,4,3,"50","6",6.2,"-0.2"
"Ibáñez, Andy","628451","DET","2024","adj_xhr","20.98",3,5,2,"40","5",5.2,"-0.2"
"Olivares, Edward","658668","PIT","2024","adj_xhr","24.69",0,3,3,"60","5",5.1,"-0.1"
"Haase, Eric","606992","MIL","2024","adj_xhr","20.93",1,2,3,"60","5",4.3,"0.7"
"Matos, Luis","682641","SF","2024","adj_xhr","23.92",1,4,1,"20","5",4,"1.0"
"Calhoun, Willie","641432","LAA","2024","adj_xhr","24.34",2,2,2,"40","5",3.6,"1.4"
"Bethancourt, Christian","542194","CHC","2024","adj_xhr","25.4",3,5,2,"40","5",5.8,"-0.8"
"Martini, Nick","605361","CIN","2024","adj_xhr","21.53",2,3,2,"40","5",3.8,"1.2"
"Palacios, Richie","680700","TB","2024","adj_xhr","25.7",3,3,1,"20","5",3.8,"1.2"
"Kiermaier, Kevin","595281","LAD","2024","adj_xhr","21.75",3,1,3,"60","5",4.3,"0.7"
"Herrera, Iván","671056","STL","2024","adj_xhr","25.59",1,2,4,"80","5",4.9,"0.1"
"Walker, Jordan","691023","STL","2024","adj_xhr","24.41",2,3,2,"40","5",5,"0.0"
"Clemens, Kody","665019","PHI","2024","adj_xhr","22.08",1,6,0,"0","5",5,"0.0"
"Mateo, Jorge","622761","BAL","2024","adj_xhr","25.24",2,6,2,"40","5",5.8,"-0.8"
"Kirk, Alejandro","672386","TOR","2024","adj_xhr","25.94",9,4,3,"60","5",6.2,"-1.2"
"Fraley, Jake","641584","CIN","2024","adj_xhr","23.78",4,4,0,"0","5",3.6,"1.4"
"McCray, Grant","687529","SF","2024","adj_xhr","22.48",2,2,4,"80","5",5.5,"-0.5"
"Schneemann, Daniel","682177","CLE","2024","adj_xhr","22.37",4,3,1,"20","5",2.4,"2.6"
"McCann, Kyle","668832","ATH","2024","adj_xhr","23.18",4,2,2,"40","5",3.9,"1.1"
"Cameron, Daz","663662","ATH","2024","adj_xhr","21.68",4,3,1,"20","5",3.7,"1.3"
"Encarnacion, Jerar","666464","SF","2024","adj_xhr","27.37",3,3,2,"40","5",3.7,"1.3"
"Stewart, DJ","621466","NYM","2024","adj_xhr","23.64",1,4,3,"60","5",5.8,"-0.8"
"McCormick, Chas","676801","HOU","2024","adj_xhr","23.12",2,4,2,"40","5",5.8,"-0.8"
"Vargas, Miguel","678246","CWS","2024","adj_xhr","23.07",2,5,1,"20","5",4.9,"0.1"
"McKinstry, Zach","656716","DET","2024","adj_xhr","22.27",7,8,0,"0","5",7.2,"-2.2"
"Holliday, Jackson","702616","BAL","2024","adj_xhr","22.71",1,6,2,"40","5",6,"-1.0"
"Carter, Evan","694497","TEX","2024","adj_xhr","19.76",3,4,2,"40","5",5.2,"-0.2"
"Hays, Austin","669720","PHI","2024","adj_xhr","23.32",4,3,2,"40","5",4.5,"0.5"
"Hinds, Rece","677956","CIN","2024","adj_xhr","25.35",0,1,4,"80","5",4.3,"0.7"
"Moreno, Gabriel","672515","AZ","2024","adj_xhr","24.67",6,4,1,"20","5",4.4,"0.6"
"Farmer, Kyle","571657","MIN","2024","adj_xhr","24.23",5,4,2,"40","5",5.6,"-0.6"
"Taylor, Michael A.","572191","PIT","2024","adj_xhr","21.87",5,3,3,"60","5",5.9,"-0.9"
"Kirilloff, Alex","666135","MIN","2024","adj_xhr","21.5",7,3,2,"40","5",4.5,"0.5"
"Rivera, Emmanuel","656896","BAL","2024","adj_xhr","22.42",5,6,1,"20","5",5.1,"-0.1"
"Biggio, Cavan","624415","ATL","2024","adj_xhr","21.63",1,3,1,"20","5",2.5,"2.5"
"Kjerstad, Heston","677008","BAL","2024","adj_xhr","21.89",0,4,0,"0","4",2.7,"1.3"
"Hayes, Ke'Bryan","663647","PIT","2024","adj_xhr","24.57",2,6,0,"0","4",4.3,"-0.3"
"Carpenter, Matt","572761","STL","2024","adj_xhr","23.19",2,4,2,"50","4",4.8,"-0.8"
"Arraez, Luis","650333","SD","2024","adj_xhr","22.65",6,6,0,"0","4",5.1,"-1.1"
"Nido, Tomás","621512","CHC","2024","adj_xhr","21.54",6,6,1,"25","4",5.2,"-1.2"
"Merrifield, Whit","593160","ATL","2024","adj_xhr","23.2",3,3,0,"0","4",3,"1.0"
"Urías, Luis","649966","SEA","2024","adj_xhr","24.76",2,2,2,"50","4",3.7,"0.3"
"Baty, Brett","683146","NYM","2024","adj_xhr","26.01",1,1,3,"75","4",4,"0.0"
"Blanco, Dairon","680118","KC","2024","adj_xhr","24.75",0,4,1,"25","4",3.6,"0.4"
"Iglesias, Jose","578428","NYM","2024","adj_xhr","20.56",1,4,0,"0","4",3.3,"0.7"
"Davis, J.D.","605204","NYY","2024","adj_xhr","20.37",2,2,2,"50","4",3.9,"0.1"
"Del Castillo, Adrian","680728","AZ","2024","adj_xhr","22.7",1,4,1,"25","4",4,"0.0"
"Marte, Noelvi","682622","CIN","2024","adj_xhr","26.89",1,3,1,"25","4",2.6,"1.4"
"Dubón, Mauricio","643289","HOU","2024","adj_xhr","27.26",5,5,0,"0","4",3.4,"0.6"
"Robles, Victor","645302","SEA","2024","adj_xhr","25.17",6,2,2,"50","4",4.2,"-0.2"
"Acuña Jr., Ronald","660670","ATL","2024","adj_xhr","25.47",2,5,2,"50","4",5.3,"-1.3"
"Frazier, Adam","624428","KC","2024","adj_xhr","22.09",2,2,2,"50","4",4.1,"-0.1"
"Kavadas, Niko","694359","LAA","2024","adj_xhr","20.74",0,5,1,"25","4",4.2,"-0.2"
"Fortes, Nick","663743","MIA","2024","adj_xhr","23.95",1,4,1,"25","4",4.6,"-0.6"
"Drury, Brandon","592273","LAA","2024","adj_xhr","22.75",1,3,2,"50","4",4.6,"-0.6"
"Margot, Manuel","622534","MIN","2024","adj_xhr","21.26",2,3,2,"50","4",4.1,"-0.1"
"Andujar, Miguel","609280","ATH","2024","adj_xhr","24.01",2,4,1,"25","4",4,"0.0"
"Montero, Elehuris","660707","COL","2024","adj_xhr","24.85",2,5,0,"0","4",3.9,"0.1"
"Maldonado, Martín","455117","CWS","2024","adj_xhr","25.07",3,2,2,"50","4",3.4,"0.6"
"Taylor, Chris","621035","LAD","2024","adj_xhr","22.56",1,6,2,"50","4",6.1,"-2.1"
"Chaparro, Andrés","665953","WSH","2024","adj_xhr","26.06",3,4,2,"50","4",4.8,"-0.8"
"Loperfido, Joey","694388","TOR","2024","adj_xhr","22.2",3,4,2,"50","4",4.7,"-0.7"
"Flores, Wilmer","527038","SF","2024","adj_xhr","23.8",1,6,0,"0","4",4.2,"-0.2"
"Sweeney, Trey","700242","DET","2024","adj_xhr","22.72",2,3,2,"50","4",4.3,"-0.3"
"Outman, James","681546","LAD","2024","adj_xhr","22.06",1,5,1,"25","4",4.3,"-0.3"
"Wisely, Brett","689172","SF","2024","adj_xhr","21.99",1,5,1,"25","4",5.1,"-1.1"
"Jiménez, Leo","677870","TOR","2024","adj_xhr","21.23",4,3,1,"25","4",3.2,"0.8"
"Bichette, Bo","666182","TOR","2024","adj_xhr","25",4,2,2,"50","4",4,"0.0"
"Torrens, Luis","620443","NYM","2024","adj_xhr","24.89",2,3,0,"0","3",2.5,"0.5"
"Meneses, Joey","608841","WSH","2024","adj_xhr","25.99",3,1,1,"33.3","3",2.2,"0.8"
"Florial, Estevan","664314","CLE","2024","adj_xhr","22.58",1,2,1,"33.3","3",2.4,"0.6"
"Lee, Brooks","686797","MIN","2024","adj_xhr","22.03",3,6,0,"0","3",4.4,"-1.4"
"Julks, Corey","667452","CWS","2024","adj_xhr","21.76",1,1,2,"66.7","3",2.7,"0.3"
"Dahl, David","621311","PHI","2024","adj_xhr","20.92",2,1,1,"33.3","3",1.6,"1.4"
"Thomas, Alek","677950","AZ","2024","adj_xhr","24.66",2,0,2,"66.7","3",2.2,"0.8"
"Duran, Ezequiel","677649","TEX","2024","adj_xhr","25.35",1,3,0,"0","3",2.9,"0.1"
"McGuire, Reese","624512","BOS","2024","adj_xhr","23.39",1,5,0,"0","3",4.6,"-1.6"
"Rortvedt, Ben","666163","TB","2024","adj_xhr","24.2",0,4,0,"0","3",2.8,"0.2"
"Rosario, Eguy","666703","SD","2024","adj_xhr","24.62",2,0,2,"66.7","3",2.3,"0.7"
"Wilson, Weston","642215","PHI","2024","adj_xhr","21.94",1,3,0,"0","3",2.3,"0.7"
"Rojas, Johan","679032","PHI","2024","adj_xhr","24.44",6,4,0,"0","3",2.9,"0.1"
"Marchán, Rafael","665561","PHI","2024","adj_xhr","23.35",1,1,2,"66.7","3",2.6,"0.4"
"Conine, Griffin","665052","MIA","2024","adj_xhr","23.89",4,2,0,"0","3",1.7,"1.3"
"Tena, José","677588","WSH","2024","adj_xhr","25.01",2,3,1,"33.3","3",3,"0.0"
"Beck, Jordan","687597","COL","2024","adj_xhr","23.14",2,3,1,"33.3","3",3,"0.0"
"Crews, Dylan","686611","WSH","2024","adj_xhr","20.16",2,2,2,"66.7","3",4,"-1.0"
"Carlson, Dylan","666185","TB","2024","adj_xhr","23.35",1,3,0,"0","3",2.4,"0.6"
"Myers, Dane","667472","MIA","2024","adj_xhr","26.27",1,5,0,"0","3",3.8,"-0.8"
"Ramos, Bryan","682868","CWS","2024","adj_xhr","22.01",0,4,1,"33.3","3",3.3,"-0.3"
"Stowers, Kyle","669065","MIA","2024","adj_xhr","22.58",2,1,2,"66.7","3",3.3,"-0.3"
"Cook, Billy","695257","PIT","2024","adj_xhr","23.14",0,3,2,"66.7","3",3.7,"-0.7"
"Arias, Gabriel","672356","CLE","2024","adj_xhr","23.9",3,3,1,"33.3","3",3.2,"-0.2"
"Perdomo, Geraldo","672695","AZ","2024","adj_xhr","23.86",6,0,2,"66.7","3",2.7,"0.3"
"Jones, Nolan","666134","COL","2024","adj_xhr","21.96",3,3,2,"66.7","3",4.4,"-1.4"
"Frelick, Sal","686217","MIL","2024","adj_xhr","23.27",5,3,1,"33.3","3",3,"0.0"
"Newman, Kevin","621028","AZ","2024","adj_xhr","22.97",0,2,2,"66.7","3",3.7,"-0.7"
"Mendick, Danny","664901","CWS","2024","adj_xhr","22.96",0,2,2,"66.7","3",3.3,"-0.3"
"Rosario, Amed","642708","CIN","2024","adj_xhr","23.27",0,5,1,"33.3","3",4,"-1.0"
"Acuña, Luisangel","682668","NYM","2024","adj_xhr","25.11",0,2,1,"33.3","3",2.9,"0.1"
"Grossman, Robbie","543257","KC","2024","adj_xhr","21.6",0,1,2,"66.7","3",2.9,"0.1"
"Jackson, Alex","656577","TB","2024","adj_xhr","22.06",3,2,1,"33.3","3",2.8,"0.2"
"Harris, Brett","695391","ATH","2024","adj_xhr","23.26",1,1,2,"66.7","3",3.1,"-0.1"
"Young, Jacob","696285","WSH","2024","adj_xhr","21.91",1,2,1,"33.3","3",3,"0.0"
"Martínez, Angel","682657","CLE","2024","adj_xhr","24.92",1,3,1,"33.3","3",3,"0.0"
"Call, Alex","669743","WSH","2024","adj_xhr","25.69",0,4,1,"33.3","3",2.8,"0.2"
"Alexander, Blaze","677942","AZ","2024","adj_xhr","22.27",0,5,0,"0","3",2.6,"0.4"
"Westbrook, Jamie","642197","BOS","2024","adj_xhr","21.89",1,2,0,"0","2",1.6,"0.4"
"Leblanc, Charles","641779","LAA","2024","adj_xhr","22.89",1,2,0,"0","2",0.8,"1.2"
"Wagaman, Eric","676572","LAA","2024","adj_xhr","21.97",2,0,1,"50","2",1.2,"0.8"
"Sanó, Miguel","593934","LAA","2024","adj_xhr","24.55",1,2,0,"0","2",1.4,"0.6"
"Story, Trevor","596115","BOS","2024","adj_xhr","23",1,2,0,"0","2",1.4,"0.6"
"Pauley, Graham","688363","SD","2024","adj_xhr","25.47",1,2,0,"0","2",1.5,"0.5"
"Bruján, Vidal","660644","MIA","2024","adj_xhr","21.72",1,2,0,"0","2",1.8,"0.2"
"Bliss, Ryan","669208","SEA","2024","adj_xhr","22.5",1,0,2,"100","2",2.1,"-0.1"
"Hedges, Austin","595978","CLE","2024","adj_xhr","23.18",0,3,0,"0","2",2.2,"-0.2"
"Ruiz, Esteury","665923","ATH","2024","adj_xhr","21.97",0,1,2,"100","2",2.5,"-0.5"
"Yorke, Nick","694377","PIT","2024","adj_xhr","25.04",0,1,2,"100","2",2.5,"-0.5"
"Slater, Austin","596103","BAL","2024","adj_xhr","22.2",2,2,0,"0","2",1.7,"0.3"
"Maile, Luke","571912","CIN","2024","adj_xhr","22.98",1,3,0,"0","2",1.9,"0.1"
"Baldwin, Brooks","681460","CWS","2024","adj_xhr","21.71",1,3,0,"0","2",2,"0.0"
"Dezenzo, Zach","701305","HOU","2024","adj_xhr","22.46",2,0,2,"100","2",2.1,"-0.1"
"Pinto, René","650907","TB","2024","adj_xhr","28.87",2,1,1,"50","2",2.2,"-0.2"
"Encarnacion-Strand, Christian","687952","CIN","2024","adj_xhr","22.99",1,1,2,"100","2",2.5,"-0.5"
"Bryant, Kris","592178","COL","2024","adj_xhr","22.67",3,1,1,"50","2",1.7,"0.3"
"Adams, Riley","656180","WSH","2024","adj_xhr","21.34",2,2,1,"50","2",1.8,"0.2"
"Baker, Luken","663609","STL","2024","adj_xhr","21.94",2,3,0,"0","2",2.5,"-0.5"
"Siani, Michael","672279","STL","2024","adj_xhr","21.81",2,2,1,"50","2",2.5,"-0.5"
"Gomes, Yan","543228","CHC","2024","adj_xhr","22.91",2,2,1,"50","2",2.7,"-0.7"
"Baddoo, Akil","668731","DET","2024","adj_xhr","21.33",2,3,0,"0","2",2.8,"-0.8"
"LeMahieu, DJ","518934","NYY","2024","adj_xhr","21.34",4,2,0,"0","2",1.3,"0.7"
"Ahmed, Nick","605113","SD","2024","adj_xhr","20.38",3,3,0,"0","2",1.9,"0.1"
"Ramírez, Harold","623912","WSH","2024","adj_xhr","23.86",2,3,1,"50","2",3,"-1.0"
"Lee, Jung Hoo","808982","SF","2024","adj_xhr","19.41",1,4,1,"50","2",4,"-2.0"
"Thaiss, Matt","642136","LAA","2024","adj_xhr","24.72",3,4,1,"50","2",3.6,"-1.6"
"McKenna, Ryan","663630","SF","2024","adj_xhr","20.32",1,1,0,"0","2",0.5,"1.5"
"Schunk, Aaron","668845","COL","2024","adj_xhr","21.99",1,0,1,"50","2",1.2,"0.8"
"Abreu, José","547989","HOU","2024","adj_xhr","25.71",0,2,0,"0","2",1.2,"0.8"
"Wagner, Will","695238","TOR","2024","adj_xhr","23.1",0,1,1,"50","2",1.4,"0.6"
"Locklear, Tyler","682988","SEA","2024","adj_xhr","21.27",0,1,1,"50","2",1.6,"0.4"
"Domínguez, Jasson","691176","NYY","2024","adj_xhr","24.47",0,1,1,"50","2",1.9,"0.1"
"Scott II, Victor","687363","STL","2024","adj_xhr","23.69",0,1,1,"50","2",2,"0.0"
"Palacios, Joshua","641943","PIT","2024","adj_xhr","24.23",0,0,2,"100","2",2,"0.0"
"García, Avisaíl","541645","MIA","2024","adj_xhr","24.46",0,1,1,"50","2",2,"0.0"
"Dalbec, Bobby","666915","BOS","2024","adj_xhr","19.58",1,1,0,"0","1",0.9,"0.1"
"Davis, Henry","680779","PIT","2024","adj_xhr","21.83",1,2,0,"0","1",1.7,"-0.7"
"Walsh, Jared","665120","TEX","2024","adj_xhr","22.9",2,0,1,"100","1",1.4,"-0.4"
"Hicks, Aaron","543305","LAA","2024","adj_xhr","22.82",1,2,0,"0","1",1.4,"-0.4"
"Bouchard, Sean","656248","COL","2024","adj_xhr","22.59",2,0,1,"100","1",1.2,"-0.2"
"Casali, Curt","592200","SF","2024","adj_xhr","20.89",2,1,0,"0","1",1.1,"-0.1"
"White, Eli","642201","ATL","2024","adj_xhr","20.18",2,1,0,"0","1",1.1,"-0.1"
"Lopez, Nicky","670032","CWS","2024","adj_xhr","19.91",2,1,0,"0","1",0.8,"0.2"
"Adrianza, Ehire","501303","LAA","2024","adj_xhr","22.26",2,1,0,"0","1",0.8,"0.2"
"Lipscomb, Trey","702358","WSH","2024","adj_xhr","23.47",2,1,0,"0","1",0.6,"0.4"
"Gamel, Ben","592325","HOU","2024","adj_xhr","22.37",3,0,0,"0","1",0.2,"0.8"
"Sullivan, Brett","664954","SD","2024","adj_xhr","21.52",0,2,0,"0","1",1.6,"-0.6"
"Dingler, Dillon","693307","DET","2024","adj_xhr","22.74",0,2,0,"0","1",1.5,"-0.5"
"Jones, Jahmai","663330","NYY","2024","adj_xhr","19.64",0,2,0,"0","1",1.5,"-0.5"
"Cabbage, Trey","663550","HOU","2024","adj_xhr","23.97",0,2,0,"0","1",1.3,"-0.3"
"Fletcher, Dominic","666150","CWS","2024","adj_xhr","22.68",1,0,1,"100","1",1.2,"-0.2"
"Ford, Mike","645801","CIN","2024","adj_xhr","22.24",1,0,1,"100","1",1.2,"-0.2"
"Herrera, Jose","645444","AZ","2024","adj_xhr","23.77",0,2,0,"0","1",1.2,"-0.2"
"Jankowski, Travis","608671","TEX","2024","adj_xhr","20.79",1,0,1,"100","1",1.1,"-0.1"
"Dunn, Oliver","686554","MIL","2024","adj_xhr","22.6",1,0,1,"100","1",1.1,"-0.1"
"Hernaiz, Darell","687231","ATH","2024","adj_xhr","22.3",0,2,0,"0","1",1.1,"-0.1"
"Garrett, Stone","656448","WSH","2024","adj_xhr","22.77",1,0,1,"100","1",1.1,"-0.1"
"Barnes, Austin","605131","LAD","2024","adj_xhr","24.66",1,1,0,"0","1",1.1,"-0.1"
"Shewmake, Braden","669699","CWS","2024","adj_xhr","20.52",1,1,0,"0","1",1,"0.0"
"DeLoach, Zach","676113","CWS","2024","adj_xhr","22.38",1,0,1,"100","1",1,"0.0"
"Edwards, Xavier","669364","MIA","2024","adj_xhr","23.51",1,1,0,"0","1",1,"0.0"
"Madris, Bligh","676632","DET","2024","adj_xhr","19.89",1,0,1,"100","1",1,"0.0"
"Noda, Ryan","676116","ATH","2024","adj_xhr","23.97",1,1,0,"0","1",0.9,"0.1"
"Knizner, Andrew","668800","TEX","2024","adj_xhr","21.56",1,1,1,"100","1",1.9,"-0.9"
"Mead, Curtis","678554","TB","2024","adj_xhr","24.36",1,1,0,"0","1",0.8,"0.2"
"Lukes, Nathan","664770","TOR","2024","adj_xhr","20.86",1,1,0,"0","1",0.8,"0.2"
"Loftin, Nick","679845","KC","2024","adj_xhr","21.43",1,1,0,"0","1",0.6,"0.4"
"Campero, Gustavo","672569","LAA","2024","adj_xhr","27.32",1,0,0,"0","1",0,"1.0"
"Keirsey Jr., DaShawn","680577","MIN","2024","adj_xhr","23.76",1,0,0,"0","1",0,"1.0"
"Berti, Jon","542932","NYY","2024","adj_xhr","19.81",1,0,0,"0","1",0.1,"0.9"
"Harris, Dustin","687957","TEX","2024","adj_xhr","21.34",1,0,0,"0","1",0.1,"0.9"
"Shenton, Austin","668853","TB","2024","adj_xhr","21.1",0,1,0,"0","1",0.5,"0.5"
"Millas, Drew","686452","WSH","2024","adj_xhr","21.43",0,1,0,"0","1",0.6,"0.4"
"Clase, Jonatan","682729","TOR","2024","adj_xhr","23.66",0,1,0,"0","1",0.7,"0.3"
"López, Jack","605346","LAA","2024","adj_xhr","21.74",0,1,0,"0","1",0.7,"0.3"
"Hensley, David","682073","MIA","2024","adj_xhr","22.33",0,1,0,"0","1",0.8,"0.2"
"Walton, Donovan","622268","SF","2024","adj_xhr","20.43",0,1,0,"0","1",0.8,"0.2"
"Allen, Nick","669397","ATH","2024","adj_xhr","20.66",0,1,0,"0","1",0.9,"0.1"
"Dunn, Blake","694362","CIN","2024","adj_xhr","20.26",0,1,0,"0","1",0.9,"0.1"
"Murphy, Tom","608596","SF","2024","adj_xhr","24.99",0,0,1,"100","1",1,"0.0"
"Stubbs, Garrett","596117","PHI","2024","adj_xhr","23.06",0,1,0,"0","1",1,"0.0"
"Kennedy, Buddy","671083","PHI","2024","adj_xhr","24.24",0,1,0,"0","1",1,"0.0"
"Adams, Jordyn","677941","LAA","2024","adj_xhr","21.7",0,0,1,"100","1",1,"0.0"
"Driscoll, Logan","686482","TB","2024","adj_xhr","26.13",0,0,1,"100","1",1,"0.0"
"Saggese, Thomas","695336","STL","2024","adj_xhr","22.3",0,0,1,"100","1",1,"0.0"
"Reetz, Jakson","656883","SF","2024","adj_xhr","24.57",0,1,0,"0","1",1,"0.0"
"Lockridge, Brandon","663604","SD","2024","adj_xhr","21.77",0,1,0,"0","1",1,"0.0"
"Canario, Alexander","672744","CHC","2024","adj_xhr","25.54",0,0,1,"100","1",1,"0.0"
"Peraza, Oswald","672724","NYY","2024","adj_xhr","22.68",0,0,1,"100","1",1,"0.0"
"Vilade, Ryan","668723","DET","2024","adj_xhr","20.86",0,1,0,"0","1",1,"0.0"
"Jones, Greg","675659","COL","2024","adj_xhr","22.6",0,0,1,"100","1",1,"0.0"
"Crawford, Brandon","543063","STL","2024","adj_xhr","23.21",0,1,0,"0","1",1,"0.0"
"Kreidler, Ryan","668952","DET","2024","adj_xhr","22.62",0,1,0,"0","1",1,"0.0"
"Paris, Kyren","677347","LAA","2024","adj_xhr","24.77",0,0,1,"100","1",1,"0.0"
"Villar, David","681584","SF","2024","adj_xhr","25.55",0,0,1,"100","1",1,"0.0"
"Vargas, Ildemaro","545121","WSH","2024","adj_xhr","28.62",2,2,1,"100","1",2.2,"-1.2"
"Walls, Taylor","670764","TB","2024","adj_xhr","22.27",2,2,1,"100","1",2.1,"-1.1"
"Cooper, Garrett","643265","BOS","2024","adj_xhr","20.59",1,3,0,"0","1",2.8,"-1.8"
"Zavala, Seby","664874","SEA","2024","adj_xhr","24.25",2,2,0,"0","1",1.5,"-0.5"
"Pache, Cristian","665506","MIA","2024","adj_xhr","24.13",3,0,1,"100","1",1.3,"-0.3"
"Monasterio, Andruw","655316","MIL","2024","adj_xhr","22.22",2,2,0,"0","1",1.3,"-0.3"
