Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Edgar García","PHI",0.3225806451612903,0.611111111,0.194444444,0.305555555,0.5,0,0.277777777,115,127,242,0.38888889,0.33333333,0.27777778,0.05555556,0.30555556,0.63888889,"Edgar Garcia",19276,658305
"Zack Littell","MIN",0.30952380952380953,0.8,0.357142857,0.285714285,0.357142857,0.266666666,0.066666666,73,146,219,0.51162791,0.20930233,0.27906977,0.13953488,0.23255814,0.62790698,"Zack Littell",15823,641793
"Brad Wieck","- - -",0.2647058823529412,0.736842105,0.131578947,0.368421052,0.5,0.052631578,0.210526315,74,131,205,0.42105263,0.34210526,0.23684211,0.07894737,0.31578947,0.60526316,"Brad Wieck",16390,623364
"Tanner Anderson","OAK",0.3888888888888889,1.583333333,0.205128205,0.487179487,0.307692307,0,0.333333333,91,136,227,0.28205128,0.48717949,0.23076923,0.07692308,0.33333333,0.58974359,"Tanner Anderson",18029,664196
"Ty Buttrey","LAA",0.32051282051282054,0.911764705,0.197530864,0.382716049,0.419753086,0.029411764,0.088235294,218,367,585,0.39506173,0.25925926,0.34567901,0.09876543,0.32098765,0.58024691,"Ty Buttrey",14719,621142
"David Hernandez","CIN",0.5,0.5,0.282608695,0.239130434,0.478260869,0.09090909,0.227272727,115,231,346,0.42553191,0.27659574,0.29787234,0.06382979,0.36170213,0.57446809,"David Hernandez",4259,456696
"Craig Kimbrel","CHC",0.25,0.642857142,0.178571428,0.321428571,0.5,0,0.285714285,69,129,198,0.21428571,0.53571429,0.25,0.07142857,0.35714286,0.57142857,"Craig Kimbrel",6655,518886
"Pete Fairbanks","- - -",0.2962962962962963,1.714285714,0.296296296,0.444444444,0.259259259,0,0,71,123,194,0.48148148,0.2962963,0.22222222,0.18518519,0.25925926,0.55555556,"Pete Fairbanks",17998,664126
"Jake Jewell","LAA",0.36666666666666664,2.5,0.151515151,0.606060606,0.242424242,0.125,0.375,58,102,160,0.54545455,0.36363636,0.09090909,0.12121212,0.33333333,0.54545455,"Jake Jewell",16958,657228
"Tayron Guerrero","MIA",0.3125,0.826086956,0.192307692,0.365384615,0.442307692,0.173913043,0.173913043,155,246,401,0.40384615,0.32692308,0.26923077,0.19230769,0.26923077,0.53846154,"Tayron Guerrero",11691,594027
"Cody Allen","LAA",0.21739130434782608,0.15,0.178571428,0.107142857,0.714285714,0.1,0.25,102,127,229,0.39285714,0.32142857,0.28571429,0.14285714,0.32142857,0.53571429,"Cody Allen",12183,592102
"Mike Montgomery","- - -",0.5,2.214285714,0.375,0.430555555,0.194444444,0.071428571,0.285714285,135,222,357,0.47222222,0.34722222,0.18055556,0.16666667,0.30555556,0.52777778,"Mike Montgomery",4869,543557
"Jerad Eickhoff","PHI",0.2545454545454545,0.351351351,0.180327868,0.213114754,0.606557377,0.054054054,0.27027027,138,213,351,0.47692308,0.24615385,0.27692308,0.09230769,0.38461538,0.52307692,"Jerad Eickhoff",12664,595191
"Kirby Yates","SDP",0.3333333333333333,1.071428571,0.147058823,0.44117647,0.411764705,0.071428571,0.071428571,192,373,565,0.47058824,0.27941176,0.25,0.17647059,0.30882353,0.51470588,"Kirby Yates",9073,489446
"A.J. Minter","ATL",0.3333333333333333,0.411764705,0.333333333,0.194444444,0.472222222,0,0.058823529,79,138,217,0.32432432,0.43243243,0.24324324,0.16216216,0.32432432,0.51351351,"A.J. Minter",18655,621345
"Drew Smyly","- - -",0.24285714285714285,0.642857142,0.148148148,0.333333333,0.518518518,0.047619047,0.285714285,192,284,476,0.47560976,0.29268293,0.23170732,0.12195122,0.36585366,0.51219512,"Drew Smyly",11760,592767
"Cole Irvin","PHI",0.4146341463414634,1.142857142,0.302325581,0.372093023,0.325581395,0,0.142857142,71,143,214,0.39534884,0.44186047,0.1627907,0.13953488,0.34883721,0.51162791,"Cole Irvin",19244,608344
"Andrew Heaney","LAA",0.39622641509433965,0.954545454,0.258620689,0.362068965,0.379310344,0.09090909,0.272727272,132,226,358,0.30508475,0.40677966,0.28813559,0.16949153,0.3220339,0.50847458,"Andrew Heaney",15423,571760
"Matt Harvey","LAA",0.3170731707317073,1.291666666,0.367816091,0.356321839,0.275862068,0.125,0.208333333,200,282,482,0.52873563,0.27586207,0.1954023,0.10344828,0.3908046,0.50574713,"Matt Harvey",11713,518774
"Taylor Guerrieri","TEX",0.42857142857142855,1.444444444,0.266666666,0.433333333,0.3,0.111111111,0.222222222,96,150,246,0.3,0.43333333,0.26666667,0.16666667,0.33333333,0.5,"Taylor Guerrieri",13616,605260
"Adam Cimber","CLE",0.3170731707317073,1,0.227272727,0.386363636,0.386363636,0.058823529,0.176470588,70,136,206,0.31818182,0.45454545,0.22727273,0.22727273,0.27272727,0.5,"Adam Cimber",15288,643256
"Stefan Crichton","ARI",0.16666666666666666,0.692307692,0.153846153,0.346153846,0.5,0,0.153846153,66,110,176,0.42307692,0.23076923,0.34615385,0.19230769,0.30769231,0.5,"Stefan Crichton",16058,592233
"José Quijada","MIA",0.24,0.5625,0.21875,0.28125,0.5,0.0625,0.4375,112,176,288,0.34375,0.375,0.28125,0.15625,0.34375,0.5,"Jose Quijada",19200,650671
"Jhoulys Chacín","- - -",0.2808219178082192,1.142857142,0.225806451,0.412903225,0.361290322,0.160714285,0.196428571,396,532,928,0.54140127,0.2611465,0.19745223,0.13375796,0.36942675,0.49681529,"Jhoulys Chacin",2608,468504
"Ryan Helsley","STL",0.24,0.518518518,0.196078431,0.274509803,0.529411764,0.074074074,0.111111111,108,191,299,0.39622642,0.26415094,0.33962264,0.11320755,0.39622642,0.49056604,"Ryan Helsley",18138,664854
"Juan Nicasio","PHI",0.3469387755102041,1.266666666,0.306122448,0.387755102,0.306122448,0,0.133333333,131,206,337,0.39215686,0.2745098,0.33333333,0.1372549,0.37254902,0.49019608,"Juan Nicasio",7731,504379
"Dillon Peters","LAA",0.23880597014925373,1.071428571,0.159420289,0.434782608,0.405797101,0.107142857,0.107142857,141,229,370,0.3,0.45714286,0.24285714,0.18571429,0.32857143,0.48571429,"Dillon Peters",18790,596071
"Shane Greene","- - -",0.3387096774193548,2.333333333,0.21875,0.546875,0.234375,0.133333333,0.266666666,137,254,391,0.51515152,0.3030303,0.18181818,0.10606061,0.40909091,0.48484848,"Shane Greene",10756,572888
"Josh Staumont","KCR",0.28125,0.866666666,0.151515151,0.393939393,0.454545454,0,0.066666666,61,86,147,0.36363636,0.3030303,0.33333333,0.15151515,0.36363636,0.48484848,"Josh Staumont",18335,622251
"Adam Ottavino","NYY",0.2807017543859649,0.75,0.169491525,0.355932203,0.474576271,0.071428571,0.107142857,161,228,389,0.28333333,0.41666667,0.3,0.13333333,0.38333333,0.48333333,"Adam Ottavino",1247,493603
"Andrés Muñoz","SDP",0.2857142857142857,1,0.357142857,0.321428571,0.321428571,0.111111111,0.111111111,62,135,197,0.17241379,0.27586207,0.55172414,0.24137931,0.27586207,0.48275862,"Andres Munoz",20373,662253
"Jay Jackson","MIL",0.2916666666666667,0.583333333,0.296296296,0.259259259,0.444444444,0.083333333,0.25,89,124,213,0.40740741,0.40740741,0.18518519,0.03703704,0.48148148,0.48148148,"Jay Jackson",7432,543351
"Steven Brault","PIT",0.3194444444444444,1.037037037,0.214285714,0.4,0.385714285,0.037037037,0.111111111,155,290,445,0.29333333,0.34666667,0.36,0.2,0.32,0.48,"Steven Brault",15291,643230
"Trevor Cahill","LAA",0.3111111111111111,1.211538461,0.212328767,0.431506849,0.356164383,0.038461538,0.211538461,293,471,764,0.52054795,0.28082192,0.19863014,0.1369863,0.38356164,0.47945205,"Trevor Cahill",6249,502239
"Touki Toussaint","ATL",0.4523809523809524,1.055555555,0.195652173,0.413043478,0.391304347,0.055555555,0.222222222,127,161,288,0.34782609,0.32608696,0.32608696,0.15217391,0.36956522,0.47826087,"Touki Toussaint",16929,657053
"Ariel Jurado","TEX",0.29381443298969073,1.069444444,0.247474747,0.388888888,0.363636363,0.111111111,0.097222222,350,597,947,0.41791045,0.33333333,0.24875622,0.17910448,0.34328358,0.47761194,"Ariel Jurado",17030,642558
"Edwin Díaz","NYM",0.3076923076923077,0.56,0.113636363,0.318181818,0.568181818,0.04,0.2,174,294,468,0.29545455,0.34090909,0.36363636,0.22727273,0.29545455,0.47727273,"Edwin Diaz",14710,621242
"Daniel Mengden","OAK",0.3592233009708738,0.902439024,0.264150943,0.349056603,0.386792452,0.146341463,0.097560975,252,363,615,0.43925234,0.3271028,0.23364486,0.1588785,0.36448598,0.47663551,"Daniel Mengden",16980,596043
"Brendan McKay","TBR",0.2619047619047619,1.25,0.142857142,0.476190476,0.38095238,0.125,0,55,127,182,0.28571429,0.42857143,0.28571429,0.0952381,0.42857143,0.47619048,"Brendan McKay",20186,656713
"Shawn Kelley","TEX",0.3783783783783784,0.617647058,0.294871794,0.269230769,0.435897435,0.088235294,0.176470588,128,246,374,0.5625,0.275,0.1625,0.175,0.35,0.475,"Shawn Kelley",7773,518875
"Yency Almonte","COL",0.39473684210526316,1.076923076,0.325,0.35,0.325,0.076923076,0.153846153,93,126,219,0.3,0.475,0.225,0.125,0.4,0.475,"Yency Almonte",15068,622075
"Jon Duplantier","ARI",0.375,1,0.25,0.375,0.375,0.066666666,0,126,189,315,0.3,0.35,0.35,0.05,0.475,0.475,"Jon Duplantier",19546,641541
"Tony Gonsolin","LAD",0.21818181818181817,0.807692307,0.160714285,0.375,0.464285714,0.115384615,0.076923076,153,216,369,0.47368421,0.33333333,0.19298246,0.14035088,0.38596491,0.47368421,"Tony Gonsolin",19388,664062
"Ryne Harper","MIN",0.34782608695652173,1.666666666,0.222222222,0.486111111,0.291666666,0.095238095,0.142857142,144,293,437,0.51388889,0.30555556,0.18055556,0.11111111,0.41666667,0.47222222,"Ryne Harper",12680,607560
"Jordan Yamamoto","MIA",0.1566265060240964,1.028571428,0.202247191,0.404494382,0.393258426,0.057142857,0.171428571,257,395,652,0.48314607,0.26966292,0.24719101,0.17977528,0.34831461,0.47191011,"Jordan Yamamoto",17585,657141
"Robert Dugger","MIA",0.3137254901960784,1.222222222,0.245283018,0.415094339,0.339622641,0.111111111,0.111111111,130,152,282,0.47169811,0.37735849,0.1509434,0.13207547,0.39622642,0.47169811,"Robert Dugger",19191,667498
"Luis Perdomo","SDP",0.32142857142857145,1.481481481,0.220930232,0.465116279,0.313953488,0,0.111111111,140,269,409,0.36781609,0.34482759,0.28735632,0.11494253,0.4137931,0.47126437,"Luis Perdomo",14682,606131
"Glenn Sparkman","KCR",0.2767857142857143,0.805825242,0.225,0.345833333,0.429166666,0.029126213,0.174757281,467,762,1229,0.34710744,0.38842975,0.26446281,0.11157025,0.41735537,0.47107438,"Glenn Sparkman",15200,642098
"Shelby Miller","TEX",0.27419354838709675,1.037037037,0.140625,0.4375,0.421875,0,0.111111111,142,229,371,0.40625,0.28125,0.3125,0.09375,0.4375,0.46875,"Shelby Miller",10197,571946
"Edwin Jackson","- - -",0.3333333333333333,1,0.210084033,0.394957983,0.394957983,0.127659574,0.191489361,255,384,639,0.43333333,0.38333333,0.18333333,0.13333333,0.4,0.46666667,"Edwin Jackson",1841,429719
"Cal Quantrill","SDP",0.3125,1,0.236180904,0.381909547,0.381909547,0.026315789,0.131578947,446,702,1148,0.40594059,0.28217822,0.31188119,0.12376238,0.41089109,0.46534653,"Cal Quantrill",19312,615698
"Shane Bieber","CLE",0.2875,1.222222222,0.215686274,0.431372549,0.352941176,0.066666666,0.2,542,1060,1602,0.39922481,0.34883721,0.25193798,0.10077519,0.43410853,0.46511628,"Shane Bieber",19427,669456
"Parker Markel","- - -",0.36,0.4,0.25,0.214285714,0.535714285,0.066666666,0.2,97,125,222,0.35714286,0.32142857,0.32142857,0.17857143,0.35714286,0.46428571,"Parker Markel",12106,571917
"Drew VerHagen","DET",0.3670886075949367,1.461538461,0.219512195,0.463414634,0.31707317,0.038461538,0.115384615,157,263,420,0.47560976,0.2804878,0.24390244,0.12195122,0.41463415,0.46341463,"Drew VerHagen",13424,572403
"Adrian Sampson","TEX",0.3136094674556213,1.261538461,0.164772727,0.46590909,0.369318181,0.107692307,0.123076923,319,588,907,0.42372881,0.35028249,0.2259887,0.16949153,0.36723164,0.46327684,"Adrian Sampson",13339,592716
"Peter Lambert","COL",0.362962962962963,1.43902439,0.3006993,0.412587412,0.286713286,0.048780487,0.195121951,296,434,730,0.47552448,0.30769231,0.21678322,0.14685315,0.39160839,0.46153846,"Peter Lambert",17969,663567
"Jordan Zimmermann","DET",0.3645833333333333,1.433333333,0.266331658,0.432160804,0.301507537,0.083333333,0.2,354,609,963,0.45098039,0.28921569,0.25980392,0.12745098,0.41176471,0.46078431,"Jordan Zimmermann",4505,519455
"Dan Straily","BAL",0.2714285714285714,0.666666666,0.210526315,0.315789473,0.47368421,0.055555555,0.166666666,193,281,474,0.46052632,0.35526316,0.18421053,0.11842105,0.42105263,0.46052632,"Dan Straily",9460,573185
"Tyler Beede","SFG",0.296969696969697,1.293103448,0.231213872,0.433526011,0.335260115,0.017241379,0.155172413,375,562,937,0.4137931,0.31609195,0.27011494,0.11494253,0.42528736,0.45977011,"Tyler Beede",16981,595881
"Mike Wright Jr.","- - -",0.3888888888888889,1.076923076,0.27027027,0.378378378,0.351351351,0.076923076,0.076923076,102,131,233,0.43243243,0.32432432,0.24324324,0.13513514,0.40540541,0.45945946,"Mike Wright Jr.",12586,605541
"Chad Green","NYY",0.38571428571428573,0.65625,0.283783783,0.283783783,0.432432432,0.15625,0.125,217,447,664,0.27027027,0.39189189,0.33783784,0.12162162,0.41891892,0.45945946,"Chad Green",15552,643338
"Gerardo Reyes","SDP",0.29411764705882354,0.833333333,0.108108108,0.405405405,0.486486486,0.111111111,0.166666666,86,144,230,0.40540541,0.32432432,0.27027027,0.18918919,0.35135135,0.45945946,"Gerardo Reyes",16306,622103
"Austin Adams","- - -",0.2608695652173913,1.222222222,0.166666666,0.458333333,0.375,0,0.111111111,75,137,212,0.375,0.33333333,0.29166667,0,0.54166667,0.45833333,"Austin Adams",13801,613534
"Adalberto Mejía","- - -",0.3235294117647059,0.733333333,0.257142857,0.314285714,0.428571428,0.2,0.066666666,84,139,223,0.48571429,0.14285714,0.37142857,0.14285714,0.4,0.45714286,"Adalberto Mejia",13188,606167
"Kenley Jansen","LAD",0.2413793103448276,1.0625,0.258426966,0.382022471,0.359550561,0.125,0.15625,177,393,570,0.54347826,0.2826087,0.17391304,0.13043478,0.41304348,0.45652174,"Kenley Jansen",3096,445276
"Drew Pomeranz","- - -",0.3108108108108108,0.9,0.278481012,0.341772151,0.379746835,0.066666666,0.166666666,195,368,563,0.21518987,0.41772152,0.36708861,0.16455696,0.37974684,0.4556962,"Drew Pomeranz",11426,519141
"Elieser Hernández","MIA",0.26732673267326734,0.692307692,0.185185185,0.333333333,0.481481481,0.057692307,0.211538461,243,433,676,0.44642857,0.27678571,0.27678571,0.15178571,0.39285714,0.45535714,"Elieser Hernandez",16933,622694
"Andrew Miller","STL",0.3137254901960784,1.15,0.188679245,0.433962264,0.37735849,0.2,0.2,171,285,456,0.36363636,0.29090909,0.34545455,0.18181818,0.36363636,0.45454545,"Andrew Miller",6785,453192
"Kolby Allard","TEX",0.35555555555555557,1.833333333,0.227272727,0.5,0.272727272,0.166666666,0,91,162,253,0.40909091,0.22727273,0.36363636,0.18181818,0.36363636,0.45454545,"Kolby Allard",18694,663465
"Corbin Burnes","MIL",0.43103448275862066,1.764705882,0.265625,0.46875,0.265625,0.058823529,0.470588235,171,226,397,0.48484848,0.34848485,0.16666667,0.21212121,0.33333333,0.45454545,"Corbin Burnes",19361,669203
"Blaine Hardy","DET",0.14285714285714285,0.789473684,0.170731707,0.365853658,0.463414634,0.157894736,0.368421052,91,145,236,0.52380952,0.23809524,0.23809524,0.23809524,0.30952381,0.45238095,"Blaine Hardy",6499,543278
"Yoan López","ARI",0.19402985074626866,1.777777777,0.315068493,0.438356164,0.246575342,0.166666666,0.333333333,126,204,330,0.38356164,0.4109589,0.20547945,0.12328767,0.42465753,0.45205479,"Yoan Lopez",17181,661255
"Joakim Soria","OAK",0.2727272727272727,1.029411764,0.258064516,0.376344086,0.365591397,0.029411764,0.147058823,161,346,507,0.32258065,0.33333333,0.34408602,0.1827957,0.3655914,0.4516129,"Joakim Soria",6941,465657
"David McKay","- - -",0.3548387096774194,0.266666666,0.387096774,0.129032258,0.483870967,0,0,84,146,230,0.25806452,0.29032258,0.4516129,0.06451613,0.48387097,0.4516129,"David McKay",19814,641853
"Ronald Bolaños","SDP",0.27586206896551724,1.666666666,0.483870967,0.322580645,0.193548387,0.166666666,0.333333333,92,115,207,0.5483871,0.22580645,0.22580645,0.06451613,0.48387097,0.4516129,"Ronald Bolanos",20041,671790
"Pedro Payano","TEX",0.28205128205128205,1.23076923,0.256410256,0.41025641,0.333333333,0.076923076,0.076923076,89,135,224,0.4,0.35,0.25,0.15,0.4,0.45,"Pedro Payano",18313,622797
"Vince Velasquez","PHI",0.31386861313868614,0.879310344,0.243055555,0.354166666,0.402777777,0.068965517,0.172413793,351,592,943,0.40136054,0.29931973,0.29931973,0.10204082,0.44897959,0.44897959,"Vince Velasquez",11189,592826
"Dominic Leone","STL",0.30434782608695654,0.541666666,0.244897959,0.265306122,0.489795918,0.125,0.125,143,203,346,0.36734694,0.36734694,0.26530612,0.06122449,0.48979592,0.44897959,"Dominic Leone",13763,608678
"Jimmy Nelson","MIL",0.4642857142857143,0.888888888,0.413793103,0.275862068,0.310344827,0.111111111,0.111111111,92,113,205,0.4137931,0.37931034,0.20689655,0.13793103,0.4137931,0.44827586,"Jimmy Nelson",10547,519076
"Anthony DeSclafani","CIN",0.27232142857142855,0.710526315,0.170212765,0.344680851,0.485106382,0.096491228,0.149122807,545,870,1415,0.40248963,0.39004149,0.20746888,0.13278008,0.41908714,0.44813278,"Anthony DeSclafani",13050,543101
"Miles Mikolas","STL",0.32684824902723736,1.348314606,0.217228464,0.449438202,0.333333333,0.056179775,0.123595505,502,898,1400,0.36567164,0.36567164,0.26865672,0.13432836,0.41791045,0.44776119,"Miles Mikolas",9803,571945
"Matt Magill","- - -",0.3225806451612903,1.238095238,0.265625,0.40625,0.328125,0,0.142857142,140,235,375,0.38461538,0.38461538,0.23076923,0.13846154,0.41538462,0.44615385,"Matt Magill",3950,543483
"Jared Hughes","- - -",0.19444444444444445,4.09090909,0.222222222,0.625,0.152777777,0.09090909,0.181818181,142,211,353,0.55405405,0.35135135,0.09459459,0.16216216,0.39189189,0.44594595,"Jared Hughes",9325,453172
"Josh Tomlin","ATL",0.2631578947368421,0.925,0.237623762,0.366336633,0.396039603,0.025,0.15,170,309,479,0.51485149,0.2970297,0.18811881,0.10891089,0.44554455,0.44554455,"Josh Tomlin",9388,458708
"Dakota Hudson","STL",0.2857142857142857,1.96875,0.251968503,0.496062992,0.251968503,0.078125,0.171875,641,860,1501,0.37890625,0.359375,0.26171875,0.125,0.4296875,0.4453125,"Dakota Hudson",19206,641712
"José Ureña","MIA",0.3333333333333333,1.468085106,0.153284671,0.503649635,0.343065693,0.063829787,0.170212765,263,397,660,0.40145985,0.38686131,0.21167883,0.13138686,0.42335766,0.44525547,"Jose Urena",11589,570632
"Nick Vincent","- - -",0.3181818181818182,0.7,0.244444444,0.311111111,0.444444444,0.1,0.05,107,168,275,0.33333333,0.4,0.26666667,0.26666667,0.28888889,0.44444444,"Nick Vincent",7555,543883
"Luke Bard","LAA",0.32,0.625,0.277777777,0.277777777,0.444444444,0.125,0.166666666,130,190,320,0.35185185,0.35185185,0.2962963,0.16666667,0.38888889,0.44444444,"Luke Bard",14288,572703
"Tyler Kinley","MIA",0.28846153846153844,1.263157894,0.203703703,0.444444444,0.351851851,0.052631578,0.105263157,140,223,363,0.57407407,0.2037037,0.22222222,0.14814815,0.40740741,0.44444444,"Tyler Kinley",18297,641755
"Nick Margevicius","SDP",0.40298507462686567,1.076923076,0.25,0.388888888,0.361111111,0.076923076,0.192307692,104,202,306,0.45833333,0.34722222,0.19444444,0.18055556,0.375,0.44444444,"Nick Margevicius",20395,676606
"Jakob Junis","KCR",0.3602941176470588,1.580246913,0.261484098,0.452296819,0.286219081,0.037037037,0.160493827,599,1009,1608,0.45422535,0.3556338,0.19014085,0.1056338,0.45070423,0.44366197,"Jakob Junis",13619,596001
"Chris Archer","PIT",0.2857142857142857,0.851851851,0.253731343,0.343283582,0.402985074,0.129629629,0.222222222,397,594,991,0.42028986,0.27536232,0.30434783,0.15217391,0.4057971,0.44202899,"Chris Archer",6345,502042
"Merrill Kelly","ARI",0.3137254901960784,1.25609756,0.288461538,0.396153846,0.315384615,0.048780487,0.109756097,524,863,1387,0.4486692,0.34220532,0.20912548,0.13307985,0.42585551,0.44106464,"Merrill Kelly",11156,518876
"Brad Peacock","HOU",0.30434782608695654,0.564516129,0.224,0.28,0.496,0.032258064,0.177419354,287,462,749,0.456,0.312,0.232,0.08,0.48,0.44,"Brad Peacock",5401,502748
"Clayton Kershaw","LAD",0.24509803921568626,1.515151515,0.194174757,0.485436893,0.320388349,0.121212121,0.151515151,161,406,567,0.34579439,0.42990654,0.22429907,0.13084112,0.42990654,0.43925234,"Clayton Kershaw",2036,477132
"Jonathan Loáisiga","NYY",0.41025641025641024,1,0.268292682,0.365853658,0.365853658,0.066666666,0.133333333,86,152,238,0.34146341,0.36585366,0.29268293,0.14634146,0.41463415,0.43902439,"Jonathan Loaisiga",19753,642528
"Geoff Hartlieb","PIT",0.42,1.666666666,0.298245614,0.438596491,0.263157894,0,0.466666666,104,183,287,0.49122807,0.22807018,0.28070175,0.10526316,0.45614035,0.43859649,"Geoff Hartlieb",19558,664129
"Keone Kela","PIT",0.22580645161290322,0.642857142,0.28125,0.28125,0.4375,0,0.071428571,84,120,204,0.40625,0.375,0.21875,0.0625,0.5,0.4375,"Keone Kela",14696,605309
"Cy Sneed","HOU",0.3870967741935484,4.75,0.233333333,0.633333333,0.133333333,0.25,0.25,49,109,158,0.375,0.40625,0.21875,0.15625,0.40625,0.4375,"Cy Sneed",16106,605482
"T.J. Zeuch","TOR",0.375,1.666666666,0.25,0.46875,0.28125,0,0,98,126,224,0.25,0.46875,0.28125,0.125,0.4375,0.4375,"T.J. Zeuch",19269,643615
"Collin McHugh","HOU",0.2073170731707317,1.344827586,0.209302325,0.453488372,0.337209302,0,0.206896551,252,407,659,0.44827586,0.29885057,0.25287356,0.13793103,0.42528736,0.43678161,"Collin McHugh",7531,543521
"Spencer Turnbull","DET",0.3547008547008547,1.454545454,0.2125,0.466666666,0.320833333,0.051948051,0.09090909,535,848,1383,0.38174274,0.3153527,0.30290456,0.13692946,0.42738589,0.43568465,"Spencer Turnbull",16207,605513
"Matt Andriese","ARI",0.2716049382716049,1.535714285,0.154761904,0.511904761,0.333333333,0.142857142,0.142857142,189,314,503,0.34117647,0.37647059,0.28235294,0.14117647,0.42352941,0.43529412,"Matt Andriese",12022,542882
"Jon Gray","COL",0.3333333333333333,1.92,0.262626262,0.484848484,0.252525252,0.08,0.16,472,730,1202,0.375,0.385,0.24,0.115,0.45,0.435,"Jon Gray",14916,592351
"Ryne Stanek","- - -",0.2236842105263158,0.512195121,0.215189873,0.265822784,0.518987341,0.073170731,0.170731707,205,328,533,0.46987952,0.28915663,0.24096386,0.19277108,0.37349398,0.43373494,"Ryne Stanek",15947,592773
"Nick Wittgren","CLE",0.2727272727272727,1.647058823,0.25,0.466666666,0.283333333,0.058823529,0.294117647,128,243,371,0.35,0.46666667,0.18333333,0.13333333,0.43333333,0.43333333,"Nick Wittgren",15594,621295
"Jesse Chavez","TEX",0.3010752688172043,1.151515151,0.260416666,0.395833333,0.34375,0.151515151,0.121212121,200,341,541,0.43298969,0.28865979,0.27835052,0.15463918,0.41237113,0.43298969,"Jesse Chavez",5448,445926
"Justin Verlander","HOU",0.22272727272727272,0.741071428,0.173728813,0.351694915,0.474576271,0.142857142,0.151785714,601,1265,1866,0.46186441,0.37288136,0.16525424,0.1440678,0.42372881,0.43220339,"Justin Verlander",8700,434378
"Dallas Keuchel","ATL",0.24489795918367346,6.6,0.208333333,0.6875,0.104166666,0,0.4,121,212,333,0.52941176,0.35294118,0.11764706,0.15686275,0.41176471,0.43137255,"Dallas Keuchel",9434,572971
"Matt Wisler","- - -",0.2826086956521739,0.904761904,0.215686274,0.372549019,0.411764705,0.047619047,0.238095238,124,228,352,0.58823529,0.15686275,0.25490196,0.1372549,0.43137255,0.43137255,"Matt Wisler",12804,605538
"Caleb Ferguson","LAD",0.2127659574468085,0.9,0.24,0.36,0.4,0.1,0.2,119,196,315,0.2745098,0.41176471,0.31372549,0.15686275,0.41176471,0.43137255,"Caleb Ferguson",19349,657571
"T.J. McFarland","ARI",0.32989690721649484,3.263157894,0.173469387,0.632653061,0.193877551,0,0.157894736,171,317,488,0.38,0.4,0.22,0.18,0.39,0.43,"T.J. McFarland",3237,519008
"Joe Kelly","LAD",0.33962264150943394,3.181818181,0.178571428,0.625,0.196428571,0.09090909,0.272727272,146,239,385,0.33928571,0.41071429,0.25,0.23214286,0.33928571,0.42857143,"Joe Kelly",9761,523260
"Aaron Civale","CLE",0.2903225806451613,0.769230769,0.258064516,0.322580645,0.419354838,0.153846153,0.038461538,148,236,384,0.33333333,0.25396825,0.41269841,0.12698413,0.44444444,0.42857143,"Aaron Civale",19479,650644
"Jorge López","KCR",0.3728813559322034,1.23076923,0.240837696,0.418848167,0.340314136,0.03076923,0.23076923,396,649,1045,0.38020833,0.31770833,0.30208333,0.13020833,0.44270833,0.42708333,"Jorge Lopez",14527,605347
"Chad Bettis","COL",0.3333333333333333,2.684210526,0.204545454,0.579545454,0.21590909,0.105263157,0.263157894,166,272,438,0.41573034,0.41573034,0.16853933,0.16853933,0.40449438,0.42696629,"Chad Bettis",10587,518452
"Wei-Yin Chen","MIA",0.32,0.805555555,0.207317073,0.353658536,0.43902439,0.027777777,0.194444444,139,287,426,0.25609756,0.46341463,0.2804878,0.15853659,0.41463415,0.42682927,"Wei-Yin Chen",13071,612672
"Tyler Duffey","MIN",0.22535211267605634,0.931034482,0.232876712,0.369863013,0.397260273,0.068965517,0.137931034,143,293,436,0.42666667,0.37333333,0.2,0.13333333,0.44,0.42666667,"Tyler Duffey",13758,608648
"Logan Webb","SFG",0.30303030303030304,2.615384615,0.298507462,0.507462686,0.19402985,0,0.153846153,150,242,392,0.30882353,0.42647059,0.26470588,0.14705882,0.42647059,0.42647059,"Logan Webb",17995,657277
"Austin Brice","MIA",0.27450980392156865,1.5,0.259259259,0.444444444,0.296296296,0,0.1875,124,192,316,0.42592593,0.27777778,0.2962963,0.14814815,0.42592593,0.42592593,"Austin Brice",17237,592169
"Adam Wainwright","STL",0.3167420814479638,1.696969696,0.236051502,0.480686695,0.283261802,0.06060606,0.212121212,606,827,1433,0.52765957,0.29787234,0.17446809,0.13617021,0.43829787,0.42553191,"Adam Wainwright",2233,425794
"Jack Flaherty","STL",0.23481781376518218,1.102040816,0.204633204,0.416988416,0.378378378,0.112244897,0.142857142,581,979,1560,0.39463602,0.35632184,0.24904215,0.19157088,0.38314176,0.42528736,"Jack Flaherty",17479,656427
"Archie Bradley","ARI",0.4084507042253521,1.523809523,0.253521126,0.450704225,0.295774647,0.142857142,0.095238095,214,365,579,0.36986301,0.28767123,0.34246575,0.1369863,0.43835616,0.42465753,"Archie Bradley",12918,605151
"Chris Devenski","HOU",0.33695652173913043,0.720930232,0.237113402,0.319587628,0.443298969,0.069767441,0.162790697,226,392,618,0.37373737,0.37373737,0.25252525,0.21212121,0.36363636,0.42424242,"Chris Devenski",12763,606965
