"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Anderson, Justin",605121,"CWS","SL","Slider",-0.4,-2,"428",45.3,"106","0.217","0.37","0.318",41,32.1,21.8,"0.211","0.389","0.316",32.8
"Stripling, Ross",548389,"ATH","FF","4-Seam Fastball",0,0,"417",30.7,"105","0.25","0.424","0.332",17.2,20,14.8,"0.21","0.415","0.313",37.5
"Fernandez, Ryan",681676,"STL","FF","4-Seam Fastball",0,0,"487",40.9,"105","0.302","0.384","0.36",20.5,16.2,14.4,"0.283","0.443","0.381",44.4
"Civale, Aaron",650644,"MIL","CU","Curveball",-1.4,-6,"423",15.7,"104","0.25","0.479","0.338",27.5,37.5,20.2,"0.228","0.373","0.293",42.1
"Winckowski, Josh",670174,"BOS","FC","Cutter",0.1,0,"436",35.2,"103","0.253","0.495","0.347",23.3,15.5,18,"0.303","0.51","0.379",51.3
"Suárez, Albert",544150,"BAL","FC","Cutter",0.6,3,"435",19.5,"103","0.24","0.365","0.279",31,16.5,15.2,"0.245","0.404","0.3",30.9
"Soriano, José",667755,"LAA","CU","Curveball",-0.7,-3,"440",25.3,"103","0.226","0.376","0.3",40.2,43.7,28.8,"0.181","0.337","0.267",35.4
"Gaddis, Hunter",683769,"CLE","FF","4-Seam Fastball",1.3,5,"412",38.3,"103","0.219","0.417","0.297",17.9,17.5,14.8,"0.226","0.42","0.303",43.6
"Mize, Casey",663554,"DET","SL","Slider",-1.4,-6,"466",26,"103","0.287","0.529","0.417",20.8,13.6,8.9,"0.283","0.442","0.363",41.3
"Soroka, Michael",647336,"CWS","FF","4-Seam Fastball",0.4,2,"466",32.3,"103","0.198","0.358","0.313",21.1,21.4,15.5,"0.196","0.353","0.32",30.2
"Barlow, Scott",605130,"CLE","ST","Sweeper",0.4,2,"444",43.4,"103","0.181","0.265","0.295",40.5,30.1,23.8,"0.178","0.252","0.274",18.5
"Soroka, Michael",647336,"CWS","SL","Slider",0.3,1,"468",32.5,"102","0.176","0.341","0.273",41.9,42.2,24.9,"0.168","0.287","0.245",34.7
"De Los Santos, Enyel",660853,"CWS","SL","Slider",0,0,"484",42.9,"102","0.2","0.442","0.306",42.2,34.3,21.2,"0.222","0.428","0.306",38.3
"Holderman, Colin",670059,"PIT","ST","Sweeper",1.5,6,"414",47.6,"102","0.163","0.217","0.213",40.1,41.2,25,"0.157","0.243","0.219",28.8
"Cannon, Jonathan",686563,"CWS","ST","Sweeper",-1.7,-8,"442",21.8,"101","0.255","0.489","0.344",28.2,24.8,16.4,"0.209","0.376","0.273",28.6
"Woods Richardson, Simeon",680573,"MIN","CH","Changeup",-3.6,-16,"442",19.3,"101","0.311","0.622","0.417",20.5,15.8,11,"0.252","0.451","0.333",39.7
"Lodolo, Nick",666157,"CIN","FF","4-Seam Fastball",-0.4,-2,"516",27.7,"100","0.191","0.393","0.295",27.9,36,18.2,"0.19","0.403","0.299",49.1
"Irvin, Cole",608344,"MIN","CU","Curveball",-0.5,-2,"446",25.2,"100","0.283","0.424","0.331",18.9,16,13.9,"0.262","0.425","0.314",25.6
"Brieske, Beau",689225,"DET","FF","4-Seam Fastball",0.7,3,"457",39.7,"100","0.231","0.282","0.312",20.9,29,18.6,"0.189","0.32","0.308",44.2
"Wesneski, Hayden",669713,"CHC","ST","Sweeper",0.4,2,"437",40.7,"100","0.174","0.348","0.258",43.3,46,25.8,"0.162","0.289","0.234",26.1
"Cousins, Jake",664776,"NYY","SL","Slider",1.1,5,"423",65.7,"99","0.141","0.272","0.219",47.7,47.5,28.7,"0.15","0.297","0.236",33.3
"Gray, Sonny",543243,"STL","FC","Cutter",-0.1,0,"442",17.8,"99","0.287","0.494","0.385",30.8,8.1,29.6,"0.3","0.499","0.379",43.2
"Bummer, Aaron",607481,"ATL","ST","Sweeper",0.7,3,"407",41.8,"99","0.213","0.255","0.244",43.9,48.5,30.4,"0.202","0.235","0.209",20.8
"Carrasco, Carlos",471911,"CLE","FF","4-Seam Fastball",-1.2,-5,"428",25.3,"98","0.337","0.551","0.41",14.4,9.2,12.9,"0.321","0.502","0.384",37.5
"Lawrence, Justin",664875,"COL","ST","Sweeper",0.1,0,"444",41.1,"98","0.182","0.25","0.235",30.8,33.7,17.4,"0.213","0.326","0.272",22.8
"Olson, Reese",681857,"DET","CH","Changeup",-0.1,-1,"413",22.3,"98","0.222","0.344","0.266",42.9,34.7,19.8,"0.219","0.295","0.257",43.1
"Pearson, Nate",663878,"CHC","SL","Slider",1,4,"431",40.7,"97","0.222","0.389","0.28",37.5,29.9,24.6,"0.243","0.406","0.302",43.8
"Alvarado, José",621237,"PHI","FC","Cutter",0.2,1,"424",40.3,"97","0.156","0.244","0.219",45.6,47.4,23.8,"0.144","0.221","0.199",36.4
"Moore, Matt",519043,"LAA","FF","4-Seam Fastball",0.4,2,"427",50,"97","0.195","0.364","0.329",21,11.3,12.6,"0.234","0.493","0.383",38.8
"Bido, Osvaldo",674370,"ATH","FF","4-Seam Fastball",0.4,2,"422",40,"96","0.192","0.282","0.298",28,25,17.8,"0.174","0.285","0.291",35.2
"Baumann, Mike",657508,"MIA","FF","4-Seam Fastball",-1,-4,"433",40.6,"96","0.308","0.654","0.445",19.4,10.4,8.9,"0.276","0.539","0.411",56.3
"Bender, Anthony",669622,"MIA","ST","Sweeper",1.7,7,"433",45.4,"95","0.17","0.284","0.233",31.4,37.9,20.6,"0.15","0.242","0.202",32.1
"Miller, Tyson",668338,"CHC","FF","4-Seam Fastball",1.4,6,"442",47.3,"95","0.218","0.356","0.284",28.2,27.4,20.3,"0.241","0.433","0.32",49.2
"Cortes, Nestor",641482,"NYY","ST","Sweeper",-0.5,-2,"450",15.8,"94","0.281","0.506","0.348",25,18.1,17.2,"0.229","0.415","0.282",39.2
"Matz, Steven",571927,"STL","SI","Sinker",0.4,2,"450",59.7,"94","0.247","0.412","0.327",15,17,13.6,"0.242","0.393","0.311",31.4
"Díaz, Edwin",621242,"NYM","FF","4-Seam Fastball",0.6,3,"475",52.1,"93","0.19","0.304","0.278",36.6,41.9,31.7,"0.173","0.331","0.279",39
"Adam, Jason",592094,"SD","FF","4-Seam Fastball",1.7,7,"411",37.1,"93","0.167","0.286","0.257",26.9,16.1,14,"0.231","0.451","0.322",47.1
"Domínguez, Seranthony",622554,"BAL","FF","4-Seam Fastball",0.2,1,"434",40.8,"93","0.21","0.407","0.325",21.5,24.7,16.9,"0.208","0.417","0.327",24.1
"Festa, David",701581,"MIN","FF","4-Seam Fastball",-1.1,-5,"442",40.2,"93","0.304","0.544","0.411",19.4,24.7,21.3,"0.265","0.514","0.386",50
"Wilson, Justin",458677,"CIN","FF","4-Seam Fastball",-1.8,-7,"405",49.6,"93","0.333","0.642","0.454",27.6,32.3,21,"0.253","0.568","0.381",45.3
"Maeda, Kenta",628317,"DET","FF","4-Seam Fastball",-2.7,-12,"441",22.5,"93","0.359","0.667","0.477",13.1,21.5,14.7,"0.307","0.553","0.419",41.4
"Hicks, Jordan",663855,"SF","ST","Sweeper",-0.1,-1,"471",24.1,"92","0.152","0.329","0.301",37.6,29.3,15.9,"0.156","0.308","0.269",32.7
"Peguero, Elvis",665625,"MIL","SL","Slider",0.4,2,"419",50.5,"90","0.212","0.325","0.293",41.2,31.1,21.9,"0.198","0.264","0.261",36.5
"Leclerc, José",600917,"TEX","FF","4-Seam Fastball",0.6,3,"419",34.8,"89","0.176","0.294","0.31",32,27,18.9,"0.199","0.391","0.347",32.6
"Bassitt, Chris",605135,"TOR","CU","Curveball",-0.2,-1,"405",13.7,"89","0.221","0.351","0.307",29.2,19.1,15.6,"0.229","0.433","0.338",33.3
"Ashcraft, Graham",668933,"CIN","SL","Slider",1.3,6,"429",32,"88","0.145","0.217","0.189",37,34.1,20.8,"0.188","0.329","0.255",38.9
"Alcala, Jorge",660896,"MIN","FF","4-Seam Fastball",-0.6,-3,"408",43.8,"88","0.224","0.513","0.36",29.9,21.6,16.8,"0.207","0.467","0.34",49.1
"Akin, Keegan",669211,"BAL","SL","Slider",1.5,6,"412",33.2,"88","0.153","0.294","0.206",35.7,33,25.2,"0.178","0.297","0.227",33.3
"Farmer, Buck",571656,"CIN","SL","Slider",1.4,6,"407",34.8,"87","0.138","0.313","0.214",37.6,41.4,27.5,"0.149","0.288","0.214",28.3
"Skubal, Tarik",669373,"DET","SL","Slider",0.5,2,"423",14.9,"87","0.169","0.364","0.309",34.4,28.7,22.9,"0.203","0.413","0.312",34.6
"Assad, Javier",665871,"CHC","FF","4-Seam Fastball",-0.8,-3,"410",16.2,"86","0.324","0.486","0.383",19.8,23.3,16.1,"0.297","0.477","0.368",50.9
"Hoffman, Jeff",656546,"PHI","SL","Slider",0.9,3,"408",40.8,"85","0.198","0.309","0.254",45.2,41.2,26.7,"0.179","0.333","0.241",42.6
"Ortiz, Luis",682847,"PIT","FC","Cutter",0.8,3,"423",19.7,"84","0.273","0.416","0.333",17.3,7.1,14.3,"0.28","0.454","0.342",34.7
"Rogers, Trevor",669432,"BAL","SL","Slider",-2.2,-10,"462",20.6,"83","0.312","0.506","0.386",25.9,14.5,12.5,"0.281","0.391","0.321",32.3
"Harrison, Kyle",690986,"SF","SV","Slurve",-0.5,-3,"463",22.3,"81","0.274","0.452","0.349",27.7,28.4,23.2,"0.274","0.471","0.358",42
